time/episodes,rollout/success_rate,time/time_elapsed,rollout/ep_len_mean,time/fps,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef_loss,train/ent_coef
5540,1.0,9730,5.52,4,39381,-0.39944001,0.001,0.1669856309890747,2.513549588911701e-05,39280,0.44272732734680176,0.0034292503260076046
5550,1.0,9742,5.5,4,39432,-0.39933380999999996,0.001,0.15195141732692719,2.259188477182761e-05,39331,-0.30168768763542175,0.003451103577390313
5560,1.0,9756,5.48,4,39485,-0.39950950999999996,0.001,0.1733027696609497,1.8339876987738535e-05,39384,0.20774942636489868,0.003447749884799123
5570,1.0,9769,5.44,4,39538,-0.39605938,0.001,0.16542065143585205,2.6715795684140176e-05,39437,2.0310211181640625,0.0034591187722980976
5580,1.0,9783,5.41,4,39594,-0.3942073299999999,0.001,0.15687772631645203,3.205160464858636e-05,39493,0.6698122620582581,0.003440722357481718
5590,1.0,9797,5.41,4,39650,-0.39194522,0.001,0.15695218741893768,2.715660957619548e-05,39549,-1.1979780197143555,0.0034201203379780054
5600,1.0,9810,5.41,4,39705,-0.39373915000000004,0.001,0.16103939712047577,2.2893535060575232e-05,39604,0.17752791941165924,0.003382710972800851
5610,1.0,9825,5.44,4,39762,-0.3974083300000001,0.001,0.1615830361843109,2.370844413235318e-05,39661,0.12010976672172546,0.0034116958267986774
5620,1.0,9839,5.5,4,39819,-0.40058595,0.001,0.12871883809566498,2.3056512873154134e-05,39718,0.24745337665081024,0.0034278640523552895
5630,1.0,9853,5.58,4,39876,-0.41076497,0.001,0.1579834520816803,4.134693881496787e-05,39775,-0.6073775291442871,0.0034264144487679005
5640,1.0,9867,5.52,4,39933,-0.41601825,0.001,0.16999760270118713,2.7684658562066033e-05,39832,0.20488512516021729,0.0034113884903490543
5650,1.0,9881,5.56,4,39988,-0.4182764400000001,0.001,0.13307246565818787,3.1721574487164617e-05,39887,0.43311160802841187,0.00343468994833529
5660,1.0,9895,5.59,4,40044,-0.4183652899999999,0.001,0.1638018786907196,1.875236921478063e-05,39943,0.5363985896110535,0.0034427735954523087
5670,1.0,9910,5.67,4,40105,-0.42050907000000004,0.001,0.16069036722183228,2.270892946398817e-05,40004,2.3565330505371094,0.003449155716225505
5680,1.0,9924,5.64,4,40158,-0.42460761999999996,0.001,0.14840805530548096,2.394040893705096e-05,40057,-0.15315642952919006,0.0034339530393481255
5690,1.0,9937,5.63,4,40213,-0.4285989000000001,0.001,0.16197004914283752,2.884088098653592e-05,40112,0.16472123563289642,0.003418833715841174
5700,1.0,9952,5.67,4,40272,-0.42959545,0.001,0.16517546772956848,3.163323344779201e-05,40171,-0.11541888862848282,0.0034113251604139805
5710,1.0,9968,5.73,4,40335,-0.4274488999999999,0.001,0.14748258888721466,1.6408408555435017e-05,40234,0.49906715750694275,0.0034366000909358263
5720,1.0,9982,5.72,4,40391,-0.42904320999999995,0.001,0.1618780642747879,2.475637484167237e-05,40290,0.4648893177509308,0.0034623185638338327
5730,1.0,9998,5.82,4,40458,-0.43074439000000003,0.001,0.17208123207092285,3.5431061405688524e-05,40357,0.32096806168556213,0.0034161873627454042
5740,1.0,10013,5.84,4,40517,-0.42661096,0.001,0.16671539843082428,3.369228579686023e-05,40416,-0.07280272245407104,0.003408110700547695
5750,1.0,10027,5.84,4,40572,-0.4273642200000001,0.001,0.15481950342655182,3.674626350402832e-05,40471,-0.6144043207168579,0.003397461725398898
5760,1.0,10041,5.85,4,40629,-0.43169057,0.001,0.17350931465625763,3.9044964069034904e-05,40528,0.8583192229270935,0.003389820223674178
5770,1.0,10054,5.75,4,40680,-0.4269185099999999,0.001,0.14557206630706787,2.8856196877313778e-05,40579,0.6101969480514526,0.0034066857770085335
5780,1.0,10069,5.84,4,40742,-0.43355625,0.001,0.15570324659347534,1.906409306684509e-05,40641,0.2922806739807129,0.003405025927349925
5790,1.0,10082,5.8,4,40793,-0.42131499,0.001,0.16651400923728943,5.113738006912172e-05,40692,0.6377924680709839,0.003415977116674185
5800,1.0,10095,5.75,4,40847,-0.42081439,0.001,0.1522141993045807,2.0693341866717674e-05,40746,0.5563616752624512,0.003391409758478403
5810,1.0,10110,5.72,4,40907,-0.4234187299999999,0.001,0.15201525390148163,2.4638586182845756e-05,40806,1.3399865627288818,0.003395026084035635
5820,1.0,10125,5.74,4,40965,-0.42077648999999995,0.001,0.15313231945037842,2.304981171619147e-05,40864,-0.29438358545303345,0.003400092013180256
5830,1.0,10138,5.58,4,41016,-0.40717762999999996,0.001,0.15778104960918427,2.275474435009528e-05,40915,-0.16064229607582092,0.0034207480493932962
5840,1.0,10150,5.5,4,41067,-0.39819693,0.001,0.16284456849098206,3.367615499882959e-05,40966,0.8874418139457703,0.003404712537303567
5850,1.0,10165,5.56,4,41128,-0.39460287999999993,0.001,0.17641681432724,4.4101878302171826e-05,41027,-0.33210813999176025,0.003384551964700222
5860,1.0,10179,5.54,4,41183,-0.39594394999999993,0.001,0.1591542661190033,5.447341391118243e-05,41082,-0.6758202314376831,0.0033069199416786432
5870,1.0,10194,5.62,4,41242,-0.40066785999999993,0.001,0.1696823537349701,3.744546847883612e-05,41141,0.620542049407959,0.0033330912701785564
5880,1.0,10209,5.59,4,41301,-0.3953422300000001,0.001,0.15280096232891083,4.967088170815259e-05,41200,0.17384657263755798,0.00337733281776309
5890,1.0,10222,5.6,4,41353,-0.4006296,0.001,0.14929726719856262,5.888753366889432e-05,41252,-0.4563581347465515,0.003367238910868764
5900,1.0,10236,5.63,4,41410,-0.4030876400000001,0.001,0.1537088006734848,3.5764627682510763e-05,41309,-0.6738455295562744,0.003343921387568116
5910,1.0,10251,5.63,4,41470,-0.40595793999999996,0.001,0.15026763081550598,3.3246662496821955e-05,41369,0.12418872117996216,0.0033178655430674553
5920,1.0,10266,5.64,4,41529,-0.40683196000000005,0.001,0.14889255166053772,9.444965689908713e-05,41428,-1.7038514614105225,0.0033239524345844984
5930,1.0,10280,5.72,4,41588,-0.42100794999999996,0.001,0.15969085693359375,2.637540819705464e-05,41487,0.45913442969322205,0.0033382049296051264
5940,1.0,10294,5.77,4,41644,-0.42443953000000006,0.001,0.16932755708694458,2.3128335669753142e-05,41543,0.9340960383415222,0.0033692289143800735
5950,1.0,10309,5.76,4,41704,-0.4299904299999999,0.001,0.15316301584243774,2.758844493655488e-05,41603,-0.3801877796649933,0.0033828287851065397
5960,1.0,10324,5.78,4,41761,-0.4197939600000001,0.001,0.139977365732193,2.7583744667936116e-05,41660,1.278270959854126,0.003383719129487872
5970,1.0,10338,5.77,4,41819,-0.41325782000000005,0.001,0.1423671841621399,1.900167808344122e-05,41718,0.7441017627716064,0.0033902390860021114
5980,1.0,10352,5.72,4,41873,-0.40893461000000003,0.001,0.16778706014156342,3.166286478517577e-05,41772,-1.1461775302886963,0.0034259031526744366
5990,1.0,10366,5.79,4,41932,-0.41182908000000007,0.001,0.16427762806415558,2.5047060262295417e-05,41831,0.5484474897384644,0.0034280552063137293
6000,1.0,10380,5.78,4,41988,-0.40515847999999993,0.001,0.15822012722492218,3.0601808248320594e-05,41887,-1.564538598060608,0.0033895440865308046
6010,1.0,10394,5.72,4,42042,-0.40050505999999997,0.001,0.15373437106609344,3.412252772250213e-05,41941,0.7651310563087463,0.003426347393542528
6020,1.0,10406,5.63,4,42092,-0.39383573,0.001,0.1597864031791687,1.5056870324769989e-05,41991,-0.3101319372653961,0.0034267264418303967
6030,1.0,10423,5.7,4,42158,-0.39785292000000005,0.001,0.15277725458145142,2.2330192223307677e-05,42057,-0.10737506300210953,0.0034665875136852264
6040,1.0,10437,5.7,4,42214,-0.40177995000000005,0.001,0.14880305528640747,3.489099981379695e-05,42113,-1.1819567680358887,0.003452031873166561
6050,1.0,10449,5.61,4,42265,-0.39642455,0.001,0.14200299978256226,2.339104139537085e-05,42164,0.7589076161384583,0.0034225184936076403
6060,1.0,10464,5.62,4,42323,-0.39916560000000006,0.001,0.15021097660064697,3.026426929864101e-05,42222,0.17576110363006592,0.0034231222234666348
6070,1.0,10477,5.56,4,42375,-0.39753582000000004,0.001,0.1413607895374298,2.3698996301391162e-05,42274,0.1996043622493744,0.0034011120442301035
6080,1.0,10490,5.57,4,42430,-0.39695019000000004,0.001,0.15287134051322937,3.240230944356881e-05,42329,1.0806310176849365,0.0034018156584352255
6090,1.0,10504,5.54,4,42486,-0.39690219,0.001,0.16152121126651764,3.331798143335618e-05,42385,-0.5339598655700684,0.003420250490307808
6100,1.0,10517,5.49,4,42537,-0.39499492,0.001,0.15298089385032654,3.365573502378538e-05,42436,-0.6524776816368103,0.0034096790477633476
6110,1.0,10531,5.52,4,42594,-0.39514474,0.001,0.1469631940126419,2.6898866053670645e-05,42493,-0.34548380970954895,0.003426858689635992
6120,1.0,10546,5.59,4,42651,-0.40061995000000006,0.001,0.15168265998363495,2.901368679886218e-05,42550,0.7981706261634827,0.0033792383037507534
6130,1.0,10559,5.48,4,42706,-0.39568238,0.001,0.16695228219032288,2.64212485490134e-05,42605,-0.4508919417858124,0.0033753765746951103
6140,1.0,10573,5.47,4,42761,-0.3964018,0.001,0.1578737199306488,2.8048276362824254e-05,42660,-0.464517205953598,0.003365900367498398
6150,1.0,10588,5.54,4,42819,-0.40043364000000004,0.001,0.15367943048477173,2.3858749045757577e-05,42718,0.07048021256923676,0.0033993155229836702
6160,1.0,10602,5.54,4,42877,-0.40522712,0.001,0.15859226882457733,2.08172932616435e-05,42776,0.4454297721385956,0.003414234844967723
6170,1.0,10617,5.61,4,42936,-0.4110163600000001,0.001,0.15799939632415771,2.4371034669457003e-05,42835,-0.16496479511260986,0.0034254032652825117
6180,1.0,10630,5.6,4,42990,-0.41127639000000005,0.001,0.14219141006469727,2.7307549316901714e-05,42889,0.4023187756538391,0.003391674952581525
6190,1.0,10644,5.61,4,43047,-0.41813401999999994,0.001,0.156598299741745,1.805112697184086e-05,42946,-0.03101450204849243,0.0033740440849214792
6200,1.0,10657,5.63,4,43100,-0.4236132000000001,0.001,0.1568794846534729,1.9686332962010056e-05,42999,0.06353646516799927,0.003394551808014512
6210,1.0,10673,5.68,4,43162,-0.4275018399999999,0.001,0.14380031824111938,2.0414368918864056e-05,43061,-0.15644341707229614,0.0033559799194335938
6220,1.0,10686,5.62,4,43213,-0.42778582,0.001,0.16221323609352112,1.8034610548056662e-05,43112,0.42214229702949524,0.0033805083949118853
6230,1.0,10699,5.6,4,43266,-0.42269018,0.001,0.14969152212142944,2.113543450832367e-05,43165,-0.3032914698123932,0.0033880816772580147
6240,1.0,10712,5.59,4,43320,-0.41660936,0.001,0.1538504660129547,2.5228519007214345e-05,43219,-0.02549847960472107,0.00341877993196249
6250,1.0,10726,5.54,4,43373,-0.41547716,0.001,0.1492708921432495,1.781201717676595e-05,43272,-0.5672004222869873,0.003387863514944911
6260,1.0,10738,5.46,4,43423,-0.40950007000000005,0.001,0.15593022108078003,2.5104494852712378e-05,43322,-1.899137020111084,0.0033876828383654356
6270,1.0,10752,5.42,4,43478,-0.4070946,0.001,0.16183191537857056,2.2937914764042944e-05,43377,0.26929426193237305,0.0033416547812521458
6280,1.0,10766,5.47,4,43537,-0.41288184,0.001,0.16475507616996765,4.1046179831027985e-05,43436,-0.5257075428962708,0.003394532250240445
6290,1.0,10782,5.51,4,43598,-0.40960525,0.001,0.17135915160179138,3.380605630809441e-05,43497,0.5386505722999573,0.003357479814440012
6300,1.0,10795,5.53,4,43653,-0.41173802000000004,0.001,0.16666311025619507,2.9971419280627742e-05,43552,0.7155241966247559,0.0033464638981968164
6310,1.0,10809,5.46,4,43708,-0.40464383,0.001,0.1657165288925171,3.132287383778021e-05,43607,0.7776706218719482,0.0033436280209571123
6320,1.0,10822,5.46,4,43759,-0.40555456,0.001,0.16663791239261627,2.719698204600718e-05,43658,0.05904597043991089,0.003340991912409663
6330,1.0,10836,5.48,4,43814,-0.40449110000000005,0.001,0.15748785436153412,3.551050031092018e-05,43713,0.8459442257881165,0.0033572956454008818
6340,1.0,10849,5.48,4,43868,-0.4083346200000001,0.001,0.14765551686286926,3.903196920873597e-05,43767,-0.3021213114261627,0.0033500210847705603
6350,1.0,10863,5.49,4,43922,-0.4046772,0.001,0.17086291313171387,3.1963274523150176e-05,43821,1.0102360248565674,0.0033628472592681646
6360,1.0,10876,5.54,4,43977,-0.41085699999999997,0.001,0.14784584939479828,3.337410817039199e-05,43876,0.8125127553939819,0.003399135544896126
6370,1.0,10889,5.52,4,44030,-0.40965334,0.001,0.14733588695526123,2.9193470254540443e-05,43929,-0.25136134028434753,0.0033891319762915373
6380,1.0,10903,5.46,4,44083,-0.40312838999999995,0.001,0.16649635136127472,2.002392830036115e-05,43982,-0.12997213006019592,0.003361210459843278
6390,1.0,10916,5.37,4,44135,-0.39406312,0.001,0.16749155521392822,3.451327938819304e-05,44034,0.07611334323883057,0.0033420163672417402
6400,1.0,10928,5.33,4,44186,-0.3868559999999999,0.001,0.13115444779396057,2.621606836328283e-05,44085,-0.01478588581085205,0.0033008481841534376
6410,1.0,10942,5.32,4,44240,-0.38367923,0.001,0.16424304246902466,2.5787318008951843e-05,44139,0.1617843359708786,0.0033321427181363106
6420,1.0,10957,5.41,4,44300,-0.3869452199999999,0.001,0.16279511153697968,2.536274041631259e-05,44199,0.35406777262687683,0.0033321031369268894
6430,1.0,10970,5.4,4,44354,-0.39011833,0.001,0.1545361429452896,2.0316572772571817e-05,44253,0.9550334215164185,0.0033123360481113195
6440,1.0,10984,5.43,4,44411,-0.39435306000000003,0.001,0.1694863736629486,2.8079066396458074e-05,44310,-0.8375563621520996,0.003361252136528492
6450,1.0,10998,5.44,4,44466,-0.39386523000000007,0.001,0.15089021623134613,1.875531961559318e-05,44365,-0.12322574853897095,0.0033308686688542366
6460,1.0,11012,5.43,4,44520,-0.39313358,0.001,0.1665526032447815,1.8684637325350195e-05,44419,1.2848751544952393,0.0033742967061698437
6470,1.0,11026,5.48,4,44578,-0.39748482,0.001,0.1472562849521637,2.0588968254742213e-05,44477,0.6491810083389282,0.003363593015819788
6480,1.0,11041,5.53,4,44636,-0.39710645,0.001,0.14788606762886047,3.590892447391525e-05,44535,-0.06957873702049255,0.00336337648332119
6490,1.0,11055,5.6,4,44695,-0.40126050999999996,0.001,0.16423994302749634,3.138606189168058e-05,44594,1.015159249305725,0.0033580113667994738
6500,1.0,11069,5.64,4,44750,-0.40650709,0.001,0.1578439176082611,2.4017046598601155e-05,44649,-1.2286757230758667,0.0033482611179351807
6510,1.0,11085,5.72,4,44812,-0.4136112500000001,0.001,0.15077218413352966,2.3344979126704857e-05,44711,-0.9155365228652954,0.0033551077358424664
6520,1.0,11098,5.66,4,44866,-0.40978662,0.001,0.1696460247039795,2.4159182430594228e-05,44765,0.48863697052001953,0.003328050719574094
6530,1.0,11111,5.65,4,44919,-0.4038914299999999,0.001,0.16478295624256134,1.959013388841413e-05,44818,0.9947205781936646,0.00333871110342443
6540,1.0,11124,5.59,4,44970,-0.3982489999999999,0.001,0.14906370639801025,2.594433317426592e-05,44869,-0.15553879737854004,0.003348486265167594
6550,1.0,11137,5.56,4,45022,-0.39859358,0.001,0.14686328172683716,1.682590664131567e-05,44921,0.452410489320755,0.0033093017991632223
6560,1.0,11150,5.55,4,45075,-0.39482396000000003,0.001,0.15512320399284363,3.380214548087679e-05,44974,0.02713567018508911,0.0033396524377167225
6570,1.0,11165,5.55,4,45133,-0.39158118000000003,0.001,0.15968412160873413,3.306763755972497e-05,45032,-1.1562623977661133,0.003380115143954754
6580,1.0,11179,5.57,4,45193,-0.3976528499999999,0.001,0.17894795536994934,2.4649985789437778e-05,45092,0.41998574137687683,0.003360872156918049
6590,1.0,11192,5.5,4,45245,-0.39776854000000006,0.001,0.14504499733448029,2.5444915081607178e-05,45144,0.4133896827697754,0.0033157968427985907
6600,1.0,11207,5.54,4,45304,-0.39780361,0.001,0.16777029633522034,1.6224938008235767e-05,45203,-1.625803828239441,0.0033544935286045074
6610,1.0,11220,5.43,4,45355,-0.38866461999999996,0.001,0.1567252278327942,1.9363636965863407e-05,45254,0.4672979414463043,0.003369405632838607
6620,1.0,11235,5.48,4,45414,-0.39353306999999993,0.001,0.1608818620443344,2.3012689780443907e-05,45313,0.8583050966262817,0.0033590744715183973
6630,1.0,11248,5.48,4,45467,-0.39707271999999993,0.001,0.14838671684265137,4.703353260993026e-05,45366,-0.9202378988265991,0.003347905119881034
6640,1.0,11261,5.48,4,45518,-0.39453416000000013,0.001,0.14944735169410706,1.8991491742781363e-05,45417,0.8489143252372742,0.0033483156003057957
6650,1.0,11274,5.49,4,45571,-0.39743611,0.001,0.17952552437782288,4.733635432785377e-05,45470,-0.24518068134784698,0.0033601270988583565
6660,1.0,11289,5.55,4,45630,-0.39982138999999994,0.001,0.1641378104686737,2.174832479795441e-05,45529,0.3093235492706299,0.0033394626807421446
6670,1.0,11302,5.52,4,45685,-0.40569365999999996,0.001,0.1354895830154419,2.7333882826496847e-05,45584,-0.5143483281135559,0.0033369034063071012
6680,1.0,11316,5.46,4,45739,-0.40097079,0.001,0.15363261103630066,2.2920203264220618e-05,45638,-0.34524866938591003,0.0033204974606633186
6690,1.0,11331,5.54,4,45799,-0.40415774,0.001,0.15463456511497498,2.1005405869800597e-05,45698,0.8333316445350647,0.0033631776459515095
6700,1.0,11344,5.49,4,45853,-0.40343064000000006,0.001,0.16711029410362244,4.032053402625024e-05,45752,-1.0904093980789185,0.0033812515903264284
6710,1.0,11356,5.47,4,45902,-0.40320688,0.001,0.15553699433803558,3.0110944862826727e-05,45801,-0.4894472062587738,0.0033791321329772472
6720,1.0,11372,5.5,4,45964,-0.4075178000000001,0.001,0.15299957990646362,2.6778858227771707e-05,45863,-0.0015187710523605347,0.003361644921824336
6730,1.0,11386,5.55,4,46022,-0.40772600000000003,0.001,0.16130788624286652,2.8026628569932655e-05,45921,-0.1836009919643402,0.003333771601319313
6740,1.0,11399,5.56,4,46074,-0.40884846,0.001,0.1527087688446045,2.0987419702578336e-05,45973,0.0882093608379364,0.003327692160382867
6750,1.0,11412,5.53,4,46124,-0.40355896,0.001,0.16090542078018188,2.4364617274841294e-05,46023,-1.4084745645523071,0.003344216151162982
6760,1.0,11424,5.45,4,46175,-0.40087180000000006,0.001,0.16341739892959595,2.7578927983995527e-05,46074,0.9536635875701904,0.0033137784339487553
6770,1.0,11437,5.42,4,46227,-0.39014682,0.001,0.1646212339401245,2.5481842385488562e-05,46126,0.6123549938201904,0.003295010654255748
6780,1.0,11450,5.39,4,46278,-0.38676247,0.001,0.13398154079914093,1.845641600084491e-05,46177,-0.0010583996772766113,0.003300934564322233
6790,1.0,11462,5.29,4,46328,-0.37505862,0.001,0.16161306202411652,2.8220934837008826e-05,46227,2.146458387374878,0.003307293402031064
6800,1.0,11477,5.32,4,46385,-0.37913359999999996,0.001,0.15755364298820496,2.5567947886884212e-05,46284,-0.10502821207046509,0.003336063353344798
6810,1.0,11492,5.46,4,46448,-0.3913533000000001,0.001,0.1541188657283783,2.4724486138438806e-05,46347,1.1167106628417969,0.0032951270695775747
6820,1.0,11509,5.49,4,46513,-0.3896974800000001,0.001,0.16716419160366058,3.312087937956676e-05,46412,1.4034628868103027,0.003295221133157611
6830,1.0,11522,5.45,4,46567,-0.39124454,0.001,0.14723798632621765,1.968421202036552e-05,46466,0.41371914744377136,0.0032837677281349897
6840,1.0,11537,5.51,4,46625,-0.39475914,0.001,0.15899017453193665,2.4421566195087507e-05,46524,0.20072713494300842,0.0033099865540862083
6850,1.0,11550,5.56,4,46680,-0.3983026499999999,0.001,0.14846345782279968,2.9187105610617436e-05,46579,0.8122103214263916,0.003341469680890441
6860,1.0,11565,5.63,4,46738,-0.4035540899999999,0.001,0.17113450169563293,1.989313204830978e-05,46637,-0.787722110748291,0.003357977606356144
6870,1.0,11578,5.62,4,46789,-0.4037502,0.001,0.153912752866745,2.8155434847576544e-05,46688,0.09197989851236343,0.0033488296903669834
6880,1.0,11592,5.67,4,46845,-0.41268555999999995,0.001,0.15406742691993713,2.1144624042790383e-05,46744,0.04353247582912445,0.0033127276692539454
