#{"t_start": 1702903344.5574586, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.490008,7,1206.679312
-0.439333,7,1208.129894
-0.442669,7,1209.596264
-0.653413,7,1211.046505
-0.716874,8,1212.729967
-0.647477,7,1214.196717
-0.571931,8,1215.88033
-0.286326,4,1216.646957
-0.482531,7,1218.080397
-0.552166,7,1219.530589
-0.480717,7,1220.980859
-0.645368,7,1222.447507
-0.51156,7,1223.897779
-0.460808,7,1225.347758
-0.521887,7,1226.798011
-0.467987,7,1228.248169
-0.472303,7,1229.698482
-0.580396,8,1231.398737
-0.58533,6,1232.86304
-0.589402,6,1234.312982
-0.553762,7,1235.765481
-0.443197,7,1237.216156
-0.624977,8,1238.915711
-0.373217,5,1239.915935
-0.61055,7,1241.349339
-0.453403,7,1242.799626
-0.604966,6,1244.246582
-0.555622,7,1245.700456
-0.510344,7,1247.149924
-0.504738,7,1248.600136
-0.564548,7,1250.050313
-0.604275,7,1251.501632
-0.612791,8,1253.200853
-0.48447,7,1254.667259
-0.465665,7,1256.117532
-0.546846,7,1257.567369
-0.495934,7,1259.017523
-0.667621,7,1260.467788
-0.641133,7,1261.917821
-0.497803,7,1263.367985
-0.596944,7,1264.818104
-0.278387,4,1265.799339
-0.61936,6,1267.232481
-0.54953,7,1268.685191
-0.47775,7,1270.13539
-0.589543,6,1271.582978
-0.583478,7,1273.035504
-0.472685,7,1274.485694
-0.490615,7,1275.935776
-0.489699,7,1277.386045
-0.47525,7,1278.837054
-0.45343,7,1280.286319
-0.5236,7,1281.736489
-0.586628,7,1283.183752
-0.436012,7,1284.636654
-0.393883,5,1285.619997
-0.464163,7,1287.070244
-0.298739,4,1288.051458
-0.589289,8,1289.720584
-0.538977,7,1291.187305
-0.474912,7,1292.637459
-0.605624,7,1294.087613
-0.478805,7,1295.537923
-0.564646,7,1296.98782
-0.503146,7,1298.438095
-0.441467,7,1299.888478
-0.640611,7,1301.338349
-0.489326,7,1302.788632
-0.517804,7,1304.255232
-0.607894,8,1305.938828
-0.666447,7,1307.388765
-0.250431,4,1308.369879
-0.402298,6,1309.55565
-0.606474,7,1310.986597
-0.45385,7,1312.439433
-0.646996,8,1314.122908
-0.393241,5,1315.336983
-0.449748,7,1316.772972
-0.552717,7,1318.223127
-0.60011,7,1319.673296
-0.607875,8,1321.357304
-0.727785,8,1323.0403
-0.242675,4,1323.790331
-0.476349,7,1325.223755
-0.419731,5,1326.438019
-0.473843,7,1327.874527
-0.546419,7,1329.325187
-0.626293,8,1331.024513
-0.567218,7,1332.491109
-0.50692,5,1333.474527
-0.506027,7,1334.925726
-0.52338,7,1336.391824
-0.598176,8,1338.074958
