time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/success_rate,rollout/ep_rew_mean,time/fps,time/episodes,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
65973,17765,5.23,0.91,-0.50440936,3,11640,6.151451998448465e-06,65871,0.18353386521339415,0.001
66026,17779,5.31,0.91,-0.51518729,3,11650,9.320385288447142e-06,65923,0.17264415323734283,0.001
66073,17792,5.25,0.91,-0.50859776,3,11660,5.581913228525082e-06,65971,0.1737525761127472,0.001
66117,17804,5.13,0.88,-0.5036869399999999,3,11670,4.991920529088627e-06,66017,0.18455886840820312,0.001
66170,17819,5.09,0.88,-0.4910861700000001,3,11680,6.187845747263054e-06,66068,0.18056986033916472,0.001
66220,17832,5.07,0.88,-0.48349405000000006,3,11690,7.296290959857288e-06,66117,0.18005909522374472,0.001
66271,17846,5.07,0.89,-0.48145515000000005,3,11700,7.343863671849249e-06,66171,0.18352756542818888,0.001
66327,17861,5.09,0.89,-0.4808956899999999,3,11710,9.819098446920785e-06,66224,0.1796861837307612,0.001
66383,17877,5.14,0.9,-0.48336380999999995,3,11720,7.053088302200194e-06,66281,0.16985218226909637,0.001
66434,17890,5.12,0.89,-0.4807399500000001,3,11730,7.005509360169526e-06,66330,0.1809175716979163,0.001
66489,17905,5.16,0.89,-0.4924639100000001,3,11740,7.460408687620656e-06,66386,0.173206689953804,0.001
66546,17921,5.2,0.91,-0.48831146000000003,3,11750,7.4248475054143155e-06,66443,0.17573957393566766,0.001
66599,17935,5.26,0.91,-0.49205866,3,11760,7.3636562904409534e-06,66497,0.16956899847303117,0.001
66656,17951,5.39,0.94,-0.49811303,3,11770,1.0042742360383272e-05,66552,0.17791198194026947,0.001
66710,17965,5.4,0.93,-0.50381909,3,11780,1.3582835663328297e-05,66608,0.17547484984000525,0.001
66770,17982,5.5,0.94,-0.5133469599999999,3,11790,5.804789062884603e-06,66668,0.17464880645275116,0.001
66824,17996,5.53,0.95,-0.5133046900000001,3,11800,1.0415673841634998e-05,66720,0.17619993388652802,0.001
66880,18012,5.53,0.95,-0.5140577699999999,3,11810,7.190242437597287e-06,66778,0.17677289247512817,0.001
66932,18026,5.49,0.94,-0.5085174199999999,3,11820,7.433531391143333e-06,66830,0.1712767332792282,0.001
66986,18040,5.52,0.96,-0.5104509500000001,3,11830,6.796716358318615e-06,66884,0.17623078574736914,0.001
67037,18054,5.48,0.95,-0.5044104199999999,3,11840,6.430894018194522e-06,66936,0.17569455256064734,0.001
67090,18069,5.44,0.95,-0.50004738,3,11850,5.492234049597755e-06,66987,0.17619896829128265,0.001
67149,18085,5.5,0.97,-0.49992963999999995,3,11860,8.954558779805666e-06,67047,0.17630555977423987,0.001
67199,18098,5.43,0.94,-0.5018375100000001,3,11870,1.2403661276039202e-05,67095,0.17763727605342866,0.001
67250,18112,5.4,0.94,-0.49908691,3,11880,7.341058638606531e-06,67147,0.178269624710083,0.001
67307,18127,5.37,0.94,-0.49728716,3,11890,5.231010087906422e-06,67205,0.1745164692401886,0.001
67354,18140,5.3,0.9,-0.49789687,3,11900,7.418051745844423e-06,67251,0.173601171374321,0.001
67409,18155,5.29,0.9,-0.49480739,3,11910,7.205806582533114e-06,67306,0.1725791022181511,0.001
67459,18169,5.27,0.89,-0.49574201999999995,3,11920,5.2485384912870355e-06,67357,0.18238544166088105,0.001
67522,18186,5.36,0.89,-0.50274499,3,11930,5.5775591363271815e-06,67419,0.1808294877409935,0.001
67572,18199,5.35,0.88,-0.50579408,3,11940,5.822525584638545e-06,67469,0.1786463956038157,0.001
67620,18213,5.3,0.85,-0.50622418,3,11950,6.7203736762166955e-06,67520,0.1790450006723404,0.001
67672,18227,5.23,0.84,-0.5062723800000001,3,11960,1.1466286650829716e-05,67573,0.17829833030700684,0.001
67728,18242,5.29,0.87,-0.5055778599999999,3,11970,1.4510120233050353e-05,67625,0.18498603254556656,0.001
67784,18257,5.34,0.88,-0.51236078,3,11980,5.138659889780683e-06,67681,0.17239789068698883,0.001
67834,18271,5.27,0.87,-0.50522701,3,11990,8.78876744536683e-06,67732,0.1797689378261566,0.001
67889,18286,5.35,0.9,-0.50415614,3,12000,1.3831787327944767e-05,67786,0.18462127447128296,0.001
67944,18301,5.35,0.9,-0.50542401,3,12010,6.2996885693185805e-06,67842,0.17910559475421906,0.001
67994,18314,5.35,0.91,-0.5059847900000001,3,12020,5.0597764129634015e-06,67892,0.17100802063941956,0.001
68047,18328,5.25,0.91,-0.49731382,3,12030,5.660679789798451e-06,67945,0.18106230720877647,0.001
68097,18342,5.25,0.92,-0.49298668000000007,3,12040,6.130219844635576e-06,67995,0.17509546875953674,0.001
68148,18356,5.28,0.94,-0.4953010200000001,3,12050,5.392657537110305e-06,68046,0.1683326611916224,0.001
68194,18368,5.22,0.93,-0.49131646999999995,3,12060,1.0845866199815646e-05,68092,0.17458165188630423,0.001
68250,18384,5.22,0.93,-0.49315135,3,12070,6.454077265516389e-06,68148,0.1788318966116224,0.001
68300,18397,5.16,0.92,-0.4847867599999999,3,12080,7.704854093996497e-06,68198,0.17297190676132837,0.001
68349,18411,5.15,0.91,-0.48629078,3,12090,6.205161753314314e-06,68246,0.17628898322582245,0.001
68402,18425,5.13,0.91,-0.48706931000000003,3,12100,6.40742109681014e-06,68300,0.1773161639769872,0.001
68444,18437,5.0,0.87,-0.47883354000000006,3,12110,1.3867039979231776e-05,68342,0.1814756363630295,0.001
68496,18451,5.02,0.87,-0.4782574699999999,3,12120,6.4333836235164196e-06,68394,0.1729617863893509,0.001
68549,18465,5.02,0.87,-0.4795877,3,12130,7.431652738887351e-06,68446,0.17858286798000336,0.001
68602,18480,5.05,0.88,-0.48251468,3,12140,6.624281240874552e-06,68500,0.1753347640236219,0.001
68657,18495,5.09,0.89,-0.48742271000000004,3,12150,9.978751980573483e-06,68555,0.17550566792488098,0.001
68711,18509,5.17,0.91,-0.48825193000000006,3,12160,1.0659405779733788e-05,68609,0.1699611574411392,0.001
68764,18524,5.14,0.9,-0.4832569800000001,3,12170,6.979889652332834e-06,68662,0.17243285973866782,0.001
68811,18536,5.11,0.88,-0.48873326,3,12180,7.1993327613502816e-06,68711,0.17828027655680975,0.001
68867,18552,5.18,0.9,-0.49496508,3,12190,7.022167028480908e-06,68764,0.1739335298538208,0.001
68919,18566,5.17,0.9,-0.49383470999999995,3,12200,7.178495434345678e-06,68817,0.17988138496875763,0.001
68968,18579,5.24,0.93,-0.49303039,3,12210,6.049832427379442e-06,68866,0.17633070647716523,0.001
69023,18594,5.27,0.94,-0.49950005999999997,3,12220,5.003860565011564e-06,68920,0.16624675194422403,0.001
69072,18607,5.23,0.91,-0.5042186900000001,3,12230,9.379182210977888e-06,68969,0.17523251175880433,0.001
69128,18623,5.26,0.91,-0.50675181,3,12240,6.305102260739659e-06,69026,0.1760283832748731,0.001
69181,18637,5.24,0.9,-0.5029169,3,12250,4.982700829714304e-06,69079,0.17905456572771072,0.001
69231,18651,5.2,0.88,-0.5035940000000001,3,12260,7.804782944731414e-06,69128,0.17543203234672547,0.001
69288,18666,5.24,0.89,-0.50435206,3,12270,5.678677249913259e-06,69185,0.17064587771892548,0.001
69346,18682,5.35,0.92,-0.50274074,3,12280,4.4677485350673256e-06,69244,0.18101275605814798,0.001
69398,18696,5.31,0.91,-0.5014247700000001,3,12290,8.49722528073471e-06,69295,0.18042273223400115,0.001
69452,18711,5.33,0.9,-0.50604865,3,12300,9.95809811380847e-06,69349,0.17023509740829468,0.001
69501,18724,5.33,0.88,-0.51607357,3,12310,4.946787612425396e-06,69398,0.1610727608203888,0.001
69554,18738,5.31,0.88,-0.5102130899999999,3,12320,7.7580778755267e-06,69452,0.1803697571158409,0.001
69613,18754,5.41,0.91,-0.5135047599999999,3,12330,8.391552228204091e-06,69511,0.17320936173200607,0.001
69662,18768,5.34,0.88,-0.51046979,3,12340,6.617731287406059e-06,69559,0.17253585755825043,0.001
69717,18783,5.36,0.88,-0.50915095,3,12350,5.992592529461642e-06,69617,0.17566759387652078,0.001
69773,18798,5.42,0.89,-0.51430182,3,12360,5.217589811460736e-06,69670,0.1793843631943067,0.001
69820,18811,5.32,0.86,-0.5106542400000001,3,12370,5.5011411556430785e-06,69717,0.17616966118415198,0.001
69866,18823,5.2,0.84,-0.50294799,3,12380,4.44039123976836e-06,69766,0.1817689508199692,0.001
69927,18840,5.29,0.85,-0.5081012399999999,3,12390,5.033461905311144e-06,69824,0.18068968611104147,0.001
69975,18853,5.23,0.84,-0.50352882,3,12400,7.800529238011222e-06,69875,0.17261022627353667,0.001
70030,18868,5.29,0.86,-0.50712809,3,12410,4.126051029137064e-06,69928,0.17473005255063376,0.001
70080,18881,5.26,0.84,-0.50872695,3,12420,5.47510262549622e-06,69980,0.17527206242084503,0.001
70130,18895,5.17,0.83,-0.49710578,3,12430,3.915950992450235e-06,70028,0.1791793078184128,0.001
70182,18909,5.2,0.85,-0.49857221,3,12440,4.6027543248783335e-06,70078,0.17498898804187774,0.001
70239,18924,5.22,0.86,-0.50657386,3,12450,1.1293435666933268e-05,70136,0.17226454615592957,0.001
70293,18939,5.2,0.87,-0.49963894000000003,3,12460,1.952030434040353e-05,70191,0.16628556549549103,0.001
70343,18953,5.23,0.88,-0.50259624,3,12470,6.031703454330757e-06,70240,0.17899867395559946,0.001
70394,18966,5.28,0.88,-0.5095761,3,12480,6.548943095670741e-06,70292,0.1721413085858027,0.001
70450,18981,5.23,0.87,-0.50648561,3,12490,7.230983252763205e-06,70347,0.17754127333561578,0.001
70498,18995,5.23,0.88,-0.50536004,3,12500,1.0327089694328605e-05,70396,0.17442572116851807,0.001
70552,19009,5.22,0.89,-0.49967007,3,12510,7.567545344500104e-06,70450,0.16957750618457795,0.001
70610,19025,5.3,0.9,-0.5021955899999999,3,12520,4.4984378367492655e-06,70505,0.17483778049548468,0.001
70662,19039,5.32,0.9,-0.50615306,3,12530,6.8350536821526475e-06,70560,0.16504232287406922,0.001
70721,19055,5.39,0.91,-0.50995592,3,12540,8.432409686065512e-06,70619,0.1780092604458332,0.001
70768,19068,5.29,0.89,-0.49738819,3,12550,6.46051588167514e-06,70666,0.17919098834196726,0.001
70823,19083,5.3,0.89,-0.50368169,3,12560,5.799923837912502e-06,70721,0.17990877628326415,0.001
70876,19097,5.33,0.9,-0.50618005,3,12570,4.787117366807554e-06,70774,0.17798569550116858,0.001
70932,19113,5.38,0.92,-0.50343874,3,12580,4.701092696753524e-06,70828,0.1884987453619639,0.001
70980,19126,5.3,0.9,-0.49452399999999996,3,12590,6.175854014145443e-06,70877,0.17774630188941956,0.001
71031,19140,5.33,0.91,-0.49874313000000003,3,12600,6.411055528587894e-06,70929,0.17072741389274598,0.001
71083,19154,5.31,0.9,-0.49682539000000003,3,12610,4.973111648117386e-06,70980,0.1703412408630053,0.001
71136,19168,5.26,0.9,-0.49600516000000006,3,12620,8.523860894153282e-06,71033,0.17229721695184708,0.001
71190,19183,5.28,0.9,-0.49866161999999997,3,12630,8.520747996954015e-06,71087,0.1685587137937546,0.001
71240,19196,5.19,0.87,-0.49655416,3,12640,9.114469321502838e-06,71137,0.1763503338609423,0.001
71296,19211,5.28,0.89,-0.50829831,3,12650,1.002864163031821e-05,71194,0.16896310448646545,0.001
71351,19226,5.28,0.89,-0.50739069,3,12660,9.536583244577438e-06,71249,0.17745381593704224,0.001
71407,19242,5.31,0.9,-0.50675976,3,12670,9.409644007973839e-06,71304,0.18339516435350692,0.001
71453,19254,5.21,0.88,-0.5066556799999998,3,12680,3.4078079806931783e-06,71351,0.17396652201811472,0.001
71506,19269,5.26,0.9,-0.50941401,3,12690,4.962110703369642e-06,71403,0.17615678161382675,0.001
71562,19284,5.31,0.9,-0.51445503,3,12700,4.467799309774516e-06,71460,0.17932192981243134,0.001
71610,19297,5.27,0.88,-0.5163170300000001,3,12710,5.3190786578246234e-06,71507,0.17614868779977164,0.001
71664,19312,5.28,0.89,-0.51188173,3,12720,4.8695556415623285e-06,71562,0.1768278807401657,0.001
71714,19325,5.24,0.88,-0.5109361299999999,3,12730,6.9131065174588e-06,71614,0.1681521475315094,0.001
71766,19339,5.26,0.9,-0.51039128,3,12740,1.1102432533031484e-05,71663,0.1826495279868444,0.001
71817,19353,5.21,0.89,-0.50377899,3,12750,8.011555109987967e-06,71715,0.1763984685142835,0.001
71870,19368,5.19,0.88,-0.5015674499999999,3,12760,6.113545987318503e-06,71767,0.17809004783630372,0.001
71914,19379,5.07,0.85,-0.4948927799999999,3,12770,5.936969409958693e-06,71812,0.18519484996795654,0.001
71963,19393,5.1,0.86,-0.49180532,3,12780,3.4482200135244057e-05,71861,0.1863713651895523,0.001
72018,19408,5.12,0.86,-0.49795739,3,12790,9.345410186748873e-06,71916,0.18333164105812708,0.001
72073,19423,5.11,0.86,-0.49801084,3,12800,5.137358850030675e-06,71971,0.17743491381406784,0.001
72125,19437,5.15,0.88,-0.49892162,3,12810,5.406643670842944e-06,72025,0.17394664883613586,0.001
72177,19451,5.13,0.87,-0.50198434,3,12820,4.931372586725047e-06,72074,0.17634001870950064,0.001
72232,19466,5.18,0.88,-0.50361811,3,12830,7.601085978118742e-06,72129,0.1755150705575943,0.001
72279,19479,5.13,0.87,-0.49946079,3,12840,7.99932210308422e-06,72177,0.17301240066687265,0.001
72334,19494,5.17,0.88,-0.4987673399999999,3,12850,4.846863286426621e-06,72232,0.18294702221949896,0.001
72386,19508,5.16,0.88,-0.49847496,3,12860,7.721431393292732e-06,72284,0.1754066288471222,0.001
72437,19522,5.23,0.9,-0.49835040999999997,3,12870,2.3172051961799817e-05,72335,0.17214144553456986,0.001
72491,19536,5.28,0.9,-0.50578223,3,12880,6.292483340075705e-06,72387,0.1824281096458435,0.001
72545,19551,5.27,0.9,-0.5004274,3,12890,6.054208051864407e-06,72443,0.16979705095291137,0.001
72600,19566,5.27,0.9,-0.4925585,3,12900,5.056158624938689e-06,72496,0.18344145119190217,0.001
72651,19580,5.26,0.9,-0.4903318299999999,3,12910,7.013835935746708e-06,72548,0.18555573374032974,0.001
72700,19593,5.23,0.89,-0.48456141,3,12920,5.9931921138437856e-06,72597,0.17580092201630274,0.001
72749,19606,5.17,0.88,-0.48007324000000007,3,12930,5.21609797488054e-06,72647,0.17924568802118301,0.001
72798,19620,5.19,0.87,-0.48706369000000005,3,12940,5.4949427521933105e-06,72696,0.19098424017429352,0.001
72849,19634,5.15,0.86,-0.48733135000000005,3,12950,5.565009223573724e-06,72747,0.17458105385303496,0.001
72902,19648,5.16,0.86,-0.49186625,3,12960,9.77774670900544e-06,72802,0.1729547679424286,0.001
72951,19661,5.14,0.85,-0.4952442799999999,3,12970,8.599587999924552e-06,72849,0.17450725535551706,0.001
73005,19676,5.14,0.85,-0.49465086999999996,3,12980,9.712074006529293e-06,72906,0.17795344591140747,0.001
73060,19691,5.15,0.86,-0.49681390000000003,3,12990,7.882456111474312e-06,72957,0.1794475197792053,0.001
73111,19705,5.11,0.86,-0.49248713999999993,3,13000,1.3332459275261499e-05,73009,0.18293547630310059,0.001
73163,19719,5.12,0.86,-0.49886228000000005,3,13010,3.570329363355995e-06,73060,0.17304221093654631,0.001
73217,19734,5.17,0.88,-0.50228903,3,13020,5.4520475714525675e-06,73114,0.17906526923179628,0.001
73271,19748,5.22,0.89,-0.5063610900000001,3,13030,6.252667260144205e-06,73169,0.17785599402018956,0.001
73323,19763,5.25,0.91,-0.50066576,3,13040,1.0491885950614232e-05,73220,0.1763099253177643,0.001
73373,19776,5.24,0.91,-0.50030363,3,13050,5.139320091984701e-06,73273,0.17966675758361816,0.001
73417,19788,5.15,0.89,-0.49363944000000004,3,13060,7.329261885994735e-06,73317,0.17693046232064566,0.001
73472,19803,5.21,0.91,-0.49484096,3,13070,4.925124812871218e-06,73370,0.17213326692581177,0.001
73522,19817,5.17,0.9,-0.49364659999999994,3,13080,9.436656606946295e-06,73420,0.18223091463247934,0.001
73573,19831,5.13,0.87,-0.49929402999999994,3,13090,6.1243291124161e-06,73470,0.17265100564275468,0.001
73625,19845,5.14,0.87,-0.50549291,3,13100,5.482661254063714e-06,73523,0.1806633621454239,0.001
73674,19858,5.11,0.85,-0.50403372,3,13110,4.900402927887626e-06,73571,0.17560122013092042,0.001
73727,19872,5.1,0.84,-0.50609052,3,13120,7.274434134766731e-06,73625,0.17921332021554312,0.001
73782,19887,5.11,0.84,-0.5065776599999999,3,13130,3.6471949442784535e-06,73676,0.1664238969484965,0.001
73832,19901,5.09,0.84,-0.5030051299999999,3,13140,3.2165627696182733e-06,73730,0.1706549475590388,0.001
73883,19915,5.1,0.84,-0.5024763799999998,3,13150,5.979896741337143e-06,73780,0.16805376609166464,0.001
73937,19930,5.2,0.87,-0.50787194,3,13160,4.9231851335207464e-06,73834,0.18294727504253389,0.001
73993,19945,5.21,0.86,-0.51014048,3,13170,7.0826680106013855e-06,73890,0.16908478736877441,0.001
74048,19960,5.26,0.87,-0.5134162400000001,3,13180,8.697749581187964e-06,73945,0.1764184832572937,0.001
74098,19973,5.25,0.88,-0.5044771899999999,3,13190,7.977997393027181e-06,73996,0.17919759452342987,0.001
74149,19987,5.24,0.88,-0.5018859,3,13200,8.276723110611784e-06,74047,0.18384152948856353,0.001
74209,20004,5.35,0.91,-0.50022062,3,13210,5.867223611251878e-06,74105,0.18119877825180689,0.001
74258,20017,5.31,0.9,-0.50038881,3,13220,7.358154789471882e-06,74159,0.17098695039749146,0.001
74314,20032,5.32,0.91,-0.49328067000000003,3,13230,5.319582896845532e-06,74212,0.18410611748695374,0.001
74367,20047,5.35,0.91,-0.49680504,3,13240,7.941896196176198e-06,74264,0.1804600145135607,0.001
74420,20061,5.37,0.91,-0.50338472,3,13250,7.897864634287544e-06,74317,0.17146661281585693,0.001
74471,20075,5.34,0.9,-0.50243129,3,13260,5.4604806791758165e-06,74369,0.18061170230309168,0.001
74523,20089,5.3,0.9,-0.49820477,3,13270,4.366095026853145e-06,74420,0.1806935022274653,0.001
74578,20104,5.3,0.9,-0.49650081,3,13280,4.382486319324623e-06,74476,0.17391868432362875,0.001
74635,20119,5.37,0.92,-0.5056960699999999,3,13290,5.713582519698927e-06,74532,0.17413079738616943,0.001
74688,20134,5.39,0.92,-0.50718282,3,13300,4.733084665531351e-06,74586,0.17629192024469376,0.001
74746,20150,5.37,0.92,-0.5108772400000001,3,13310,7.5221983024675865e-06,74643,0.1784180909395218,0.001
74797,20164,5.39,0.91,-0.5073880900000001,3,13320,4.964393459279866e-06,74694,0.18173115948836008,0.001
74848,20177,5.34,0.91,-0.5092502299999999,3,13330,6.582565583812539e-06,74746,0.17634311616420745,0.001
74903,20192,5.36,0.92,-0.51315742,3,13340,8.5789008608117e-06,74799,0.1809615045785904,0.001
74947,20204,5.27,0.9,-0.50409015,3,13350,5.400250245202187e-06,74847,0.17537366971373558,0.001
75000,20219,5.29,0.9,-0.5013103999999999,3,13360,8.684223757882137e-06,74898,0.1774902880191803,0.001
75049,20232,5.26,0.9,-0.49871579,3,13370,8.827958845358808e-06,74947,0.17122120559215545,0.001
75101,20246,5.23,0.9,-0.49596560000000006,3,13380,7.571643436676823e-06,74999,0.17912841737270355,0.001
75152,20260,5.17,0.88,-0.49117419999999995,3,13390,7.07550861989148e-06,75050,0.17168178856372834,0.001
75209,20276,5.21,0.89,-0.4959826399999999,3,13400,4.566414418150089e-06,75107,0.1756356477737427,0.001
75257,20289,5.11,0.87,-0.49026478999999995,3,13410,8.950380924943602e-06,75154,0.17468675673007966,0.001
75318,20305,5.21,0.9,-0.49622271999999995,3,13420,1.4795084189245244e-05,75216,0.17488259971141815,0.001
75369,20319,5.21,0.89,-0.49446414000000005,3,13430,9.630555723560974e-06,75266,0.1741398811340332,0.001
75418,20332,5.15,0.86,-0.4959173899999999,3,13440,5.954504331384669e-06,75315,0.17526079714298248,0.001
75473,20347,5.26,0.89,-0.49941561999999995,3,13450,9.733353560174388e-06,75371,0.17283402880032858,0.001
75533,20364,5.33,0.89,-0.50642289,3,13460,6.601559425689629e-06,75430,0.18531155288219453,0.001
75584,20378,5.35,0.89,-0.5073938299999999,3,13470,5.75931869661872e-06,75484,0.17520112171769142,0.001
75637,20392,5.36,0.88,-0.5125134299999999,3,13480,1.1374204892230669e-05,75534,0.17156981144632613,0.001
75692,20407,5.4,0.9,-0.5081007200000001,3,13490,8.451427826609384e-06,75591,0.17689436425765356,0.001
75746,20422,5.37,0.88,-0.50627242,3,13500,7.209837652529434e-06,75644,0.17039128641287485,0.001
75798,20436,5.41,0.89,-0.5032487,3,13510,4.696174755736138e-06,75696,0.1771678626537323,0.001
75848,20449,5.3,0.88,-0.49844537999999994,3,13520,4.343571117715328e-06,75745,0.17465015649795532,0.001
75902,20464,5.33,0.89,-0.5014105499999999,3,13530,6.340590289255488e-06,75798,0.17694428811470667,0.001
75956,20479,5.38,0.91,-0.5050815499999999,3,13540,6.507109355879948e-06,75853,0.17533523142337798,0.001
76017,20495,5.44,0.91,-0.51106251,3,13550,6.714879267140835e-06,75913,0.17338299254576364,0.001
76072,20510,5.39,0.92,-0.50660543,3,13560,4.432832762783316e-06,75969,0.17865981658299765,0.001
76127,20525,5.43,0.92,-0.5136211700000001,3,13570,6.4031601141323335e-06,76024,0.17060916870832443,0.001
76178,20539,5.41,0.93,-0.5057085899999999,3,13580,1.0497083167138044e-05,76076,0.1760161171356837,0.001
76232,20554,5.4,0.93,-0.5092365,3,13590,5.897789560549427e-06,76130,0.18170410990715027,0.001
76283,20568,5.37,0.93,-0.5052455,3,13600,4.176171311579917e-06,76183,0.18370968103408813,0.001
76336,20582,5.38,0.93,-0.5148936599999999,3,13610,6.181711038758901e-06,76234,0.17671730617682138,0.001
76391,20597,5.43,0.93,-0.5239943499999999,3,13620,4.926513459698374e-06,76289,0.18023246278365454,0.001
76438,20610,5.36,0.91,-0.5194598599999999,3,13630,4.1728369069460315e-06,76336,0.18052453696727752,0.001
76487,20623,5.31,0.89,-0.5090227500000001,3,13640,9.857698387349956e-06,76384,0.17722314596176147,0.001
76536,20637,5.19,0.88,-0.4999444800000001,3,13650,4.437882398633519e-06,76434,0.17146540582180023,0.001
76590,20651,5.18,0.87,-0.5010419599999999,3,13660,5.889777503398363e-06,76488,0.17745818793773652,0.001
76644,20666,5.17,0.86,-0.5026666699999999,3,13670,6.762509959420034e-06,76544,0.17919803659121195,0.001
76697,20681,5.19,0.87,-0.50496386,3,13680,5.746069234646711e-06,76594,0.1742477361112833,0.001
76752,20696,5.2,0.87,-0.5031379300000001,3,13690,4.936906331446759e-06,76650,0.17706733445326486,0.001
76805,20710,5.22,0.89,-0.4977105,3,13700,4.8519907522859285e-06,76703,0.1741424709558487,0.001
76859,20725,5.23,0.9,-0.49213970999999995,3,13710,1.4073702459427295e-05,76756,0.17629377841949462,0.001
76917,20740,5.26,0.91,-0.4923052499999999,3,13720,6.441172899940284e-06,76814,0.17954655289649962,0.001
76976,20757,5.38,0.93,-0.49933775,3,13730,4.397277128494655e-06,76873,0.17483671009540558,0.001
77027,20770,5.4,0.95,-0.5002745399999999,3,13740,8.352029090019641e-06,76927,0.18189318776130675,0.001
77084,20786,5.48,0.95,-0.50475284,3,13750,5.866894260482998e-06,76980,0.17938015113274255,0.001
77133,20799,5.43,0.93,-0.50015652,3,13760,5.894660565293937e-06,77030,0.17584682504336038,0.001
77186,20814,5.42,0.94,-0.49451532,3,13770,6.823608070286961e-06,77084,0.17837597678105035,0.001
77232,20826,5.35,0.9,-0.49620896000000003,3,13780,4.96047065704867e-06,77129,0.17628981173038483,0.001
77286,20841,5.34,0.9,-0.49476381999999997,3,13790,1.1096350666169505e-05,77182,0.1728665977716446,0.001
77336,20854,5.31,0.88,-0.50572109,3,13800,4.3668470880220415e-06,77234,0.17639690339565278,0.001
77384,20867,5.25,0.86,-0.49961405999999997,3,13810,4.58336180599872e-06,77283,0.18004139959812165,0.001
77430,20880,5.13,0.83,-0.48840494,3,13820,5.856724025458486e-06,77327,0.1793504257996877,0.001
77482,20894,5.06,0.83,-0.48228977000000006,3,13830,6.754571813871735e-06,77379,0.17430463805794716,0.001
77535,20908,5.08,0.83,-0.48659966999999993,3,13840,4.847643253924616e-06,77433,0.17588620136181513,0.001
77583,20921,4.99,0.82,-0.48200109,3,13850,8.82859118670846e-06,77481,0.17491411169370016,0.001
77637,20936,5.04,0.85,-0.4797552699999999,3,13860,7.915741586354367e-06,77534,0.17550830294688544,0.001
77690,20950,5.04,0.85,-0.48106792,3,13870,2.0945185497112107e-05,77586,0.17813968161741892,0.001
77748,20966,5.16,0.89,-0.48640922,3,13880,2.345927344192335e-05,77644,0.17757816399846757,0.001
77804,20981,5.18,0.88,-0.48696902999999997,3,13890,6.4583692619635254e-06,77702,0.17542872726917266,0.001
77856,20995,5.2,0.89,-0.48355857,3,13900,5.747556618492429e-06,77754,0.16605144242445627,0.001
77896,21006,5.12,0.86,-0.4822024200000001,3,13910,5.300986837634507e-06,77794,0.1672026813030243,0.001
77942,21019,5.12,0.86,-0.48542118999999995,3,13920,5.436241735878866e-06,77841,0.17397495110829672,0.001
77994,21033,5.12,0.84,-0.49295942000000004,3,13930,7.449496479239315e-06,77890,0.1773216500878334,0.001
78042,21046,5.07,0.83,-0.48946797,3,13940,5.552198997195644e-06,77942,0.17874259182385036,0.001
78096,21061,5.13,0.85,-0.49296840000000003,3,13950,7.977310209147012e-06,77995,0.17340132345755896,0.001
78153,21076,5.16,0.85,-0.5002779199999999,3,13960,7.975650078151375e-06,78051,0.17095555365085602,0.001
78209,21092,5.19,0.86,-0.5019246700000001,3,13970,6.1062256312046275e-06,78107,0.18105334788560867,0.001
78262,21106,5.14,0.85,-0.49892875,3,13980,5.262019840301946e-06,78160,0.1833295077085495,0.001
78309,21119,5.05,0.84,-0.49592565,3,13990,1.0374703985386683e-05,78207,0.17258795102437338,0.001
78360,21133,5.04,0.83,-0.49499195000000007,3,14000,6.657615904259728e-06,78257,0.17421411573886872,0.001
78411,21147,5.15,0.87,-0.50043474,3,14010,4.933371747029014e-06,78309,0.16871976256370544,0.001
78459,21160,5.17,0.9,-0.49494014000000014,3,14020,6.218154612724902e-06,78358,0.17716653943061828,0.001
78509,21173,5.15,0.91,-0.48698304999999986,3,14030,7.092652973976025e-06,78407,0.17959953844547272,0.001
78566,21189,5.24,0.93,-0.49181782999999996,3,14040,7.6972533861408e-06,78463,0.1803751915693283,0.001
78622,21204,5.26,0.93,-0.49710425999999996,3,14050,6.609874071727973e-06,78519,0.1800882488489151,0.001
78675,21218,5.22,0.92,-0.49442260000000005,3,14060,8.96517994988244e-06,78573,0.1814031183719635,0.001
78725,21232,5.16,0.91,-0.48593849,3,14070,7.584825880257995e-06,78622,0.18400244042277336,0.001
78772,21245,5.1,0.89,-0.48390842000000006,3,14080,9.454336501827735e-06,78669,0.17686612655719122,0.001
78824,21259,5.15,0.9,-0.4881760499999999,3,14090,7.359917890426004e-06,78721,0.17625527679920197,0.001
78883,21275,5.23,0.92,-0.49455867000000003,3,14100,1.251456842510379e-05,78780,0.17543524007002512,0.001
78936,21289,5.25,0.92,-0.49575845,3,14110,7.895839189586695e-06,78834,0.18137178321679434,0.001
78991,21304,5.32,0.92,-0.50442913,3,14120,7.1699966611049605e-06,78889,0.17654396295547486,0.001
79040,21317,5.31,0.91,-0.50510853,3,14130,7.176958433774416e-06,78939,0.17470213770866394,0.001
79088,21331,5.22,0.89,-0.49884949,3,14140,4.237203370394127e-06,78987,0.17563426246245703,0.001
79144,21346,5.22,0.88,-0.49599112,3,14150,4.491763093028567e-06,79042,0.17420909660203115,0.001
79199,21361,5.24,0.89,-0.4980021099999999,3,14160,7.77266286604572e-06,79097,0.1765270173549652,0.001
79251,21375,5.26,0.89,-0.5043891699999999,3,14170,6.71675168935811e-06,79149,0.17133132616678873,0.001
