time/episodes,train/actor_loss,rollout/ep_len_mean,time/fps,time/time_elapsed,train/learning_rate,rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/total_timesteps,rollout/success_rate
2550,0.17693258821964264,8.95,4,10471,0.001,-0.66152238,43822,2.787226302254047e-05,43926,1.0
2560,0.1697381094098091,8.99,4,10494,0.001,-0.6662285999999998,43917,2.225205571448896e-05,44022,1.0
2570,0.16941062361001968,9.12,4,10518,0.001,-0.6893780100000001,44015,2.9468935281329323e-05,44122,1.0
2580,0.16971513479948044,9.23,4,10541,0.001,-0.70544012,44112,3.678174234664766e-05,44217,1.0
2590,0.1669972198350089,9.37,4,10563,0.001,-0.7241660799999998,44208,2.6254659782612828e-05,44311,1.0
2600,0.1685861423611641,9.42,4,10585,0.001,-0.73022763,44297,2.6965725737682078e-05,44404,1.0
2610,0.1694267585873604,9.56,4,10611,0.001,-0.7534307200000001,44403,2.3011246776150073e-05,44511,1.0
2620,0.16862020827829838,9.47,4,10631,0.001,-0.7387670600000001,44490,2.224575769105286e-05,44595,1.0
2630,0.16765547543764114,9.42,4,10652,0.001,-0.7307015399999999,44580,3.059054652112536e-05,44684,1.0
2640,0.168988204815171,9.35,4,10674,0.001,-0.7210365299999999,44669,1.8508306807647884e-05,44774,1.0
2650,0.16740959386030832,9.5,4,10698,0.001,-0.7450571200000001,44771,3.132641935129262e-05,44876,1.0
2660,0.1680665271622794,9.49,4,10721,0.001,-0.7398903700000001,44861,3.807124085142277e-05,44971,1.0
2670,0.16699945500918797,9.4,4,10742,0.001,-0.7213495000000001,44954,2.1929601903788614e-05,45062,1.0
2680,0.17307585602005324,9.34,4,10764,0.001,-0.7110152000000001,45047,2.6886892555921804e-05,45151,1.0
2690,0.17264239365855852,9.48,4,10789,0.001,-0.7315505199999999,45153,2.9395952727403103e-05,45259,1.0
2700,0.17257664639216203,9.54,4,10813,0.001,-0.7376308399999999,45250,2.0893905877108828e-05,45358,1.0
2710,0.17008004523813725,9.4,4,10835,0.001,-0.71577688,45347,1.8336150105824345e-05,45451,1.0
2720,0.16883783207999337,9.56,4,10859,0.001,-0.7414761899999999,45443,6.006040045273645e-05,45551,1.0
2730,0.16182640691598257,9.66,4,10882,0.001,-0.7576930600000001,45542,2.2203483341501043e-05,45650,1.0
2740,0.17056283219294113,10.59,4,10926,0.001,-0.7731227499999999,45726,2.4226319510489702e-05,45833,0.99
2750,0.16619610488414766,12.29,4,10990,0.001,-0.78114492,45909,3.0235648773668798e-05,46105,0.97
2760,0.17169516194950452,12.24,4,11012,0.001,-0.7819834800000001,46092,2.4414250963838473e-05,46195,0.97
2770,0.1732558473944664,12.25,4,11034,0.001,-0.78231313,46182,2.4298374773934485e-05,46287,0.97
2780,0.17016339467631447,12.31,4,11057,0.001,-0.78932434,46276,3.473438907046026e-05,46382,0.97
2790,0.1727624535560608,12.14,4,11079,0.001,-0.7666415499999998,46365,2.2206956802822082e-05,46473,0.97
2800,0.1766624812568937,11.92,4,11097,0.001,-0.7382595199999998,46444,2.315674633531931e-05,46550,0.97
2810,0.16461809128522872,11.91,4,11119,0.001,-0.7377420000000001,46536,2.8866295269835974e-05,46642,0.97
2820,0.171588809652762,11.79,4,11140,0.001,-0.7199987400000001,46626,1.958383307448292e-05,46730,0.97
2830,0.17605433932372502,11.77,4,11163,0.001,-0.71728578,46722,2.2970303169651224e-05,46827,0.97
2840,0.17090433197362082,10.85,4,11185,0.001,-0.70119933,46812,3.324378589500806e-05,46918,0.98
2850,0.16453036801381546,9.05,4,11207,0.001,-0.6789650500000002,46906,2.023413418845104e-05,47010,1.0
2860,0.16806560754776,9.08,4,11229,0.001,-0.6799984299999999,46998,1.9580286789278034e-05,47103,1.0
2870,0.17065802081064743,9.17,4,11254,0.001,-0.6963782900000001,47098,3.1976949602804695e-05,47204,1.0
2880,0.17404663562774658,9.17,4,11276,0.001,-0.69744949,47193,3.3845825479753934e-05,47299,1.0
2890,0.17590919468137953,9.12,4,11297,0.001,-0.68531165,47282,2.4382062393770968e-05,47385,1.0
2900,0.174217243086208,9.4,4,11322,0.001,-0.7270806200000003,47384,2.847535225472794e-05,47490,1.0
2910,0.17377624341419765,9.41,4,11344,0.001,-0.7284799299999998,47479,1.8661890343147597e-05,47583,1.0
2920,0.17339074462652207,9.33,4,11363,0.001,-0.71651611,47558,5.1463605632307005e-05,47663,1.0
2930,0.18192685289042337,9.27,4,11385,0.001,-0.70340424,47647,2.4235271796767067e-05,47754,1.0
2940,0.17190385485688844,9.3,4,11407,0.001,-0.71189134,47741,2.211469579075735e-05,47848,1.0
2950,0.1769424428542455,9.29,4,11429,0.001,-0.70863792,47831,3.0552458004725246e-05,47939,1.0
2960,0.17301432923837143,9.31,4,11452,0.001,-0.71368647,47930,3.268591271163049e-05,48034,1.0
2970,0.17819826900959015,9.24,4,11474,0.001,-0.7042345099999998,48021,2.1864535483473446e-05,48128,1.0
2980,0.17567335731453365,9.15,4,11495,0.001,-0.6963221100000001,48109,3.430853788207363e-05,48214,1.0
2990,0.17002194623152414,9.21,4,11517,0.001,-0.70819307,48200,2.460945976660393e-05,48306,1.0
3000,0.18050622940063477,9.12,4,11540,0.001,-0.6943501800000002,48299,5.000333258067258e-05,48402,1.0
3010,0.16995305981900957,9.18,4,11563,0.001,-0.70300628,48398,1.8443265010622174e-05,48501,1.0
3020,0.17343336530029774,9.38,4,11587,0.001,-0.73112866,48494,2.085398875806277e-05,48601,1.0
3030,0.16787272029452854,9.48,4,11611,0.001,-0.7518623199999998,48594,1.955404392598818e-05,48702,1.0
3040,0.1826658005064184,9.56,4,11636,0.001,-0.7622945399999999,48699,2.6301138694345188e-05,48804,1.0
3050,0.17482680330673853,9.53,4,11657,0.001,-0.75944805,48789,1.671631207500468e-05,48892,1.0
3060,0.171916378395898,9.5,4,11679,0.001,-0.74917979,48874,2.4084083114368176e-05,48984,1.0
3070,0.17172446250915527,9.5,4,11701,0.001,-0.74984021,48973,1.9830179826385575e-05,49078,1.0
3080,0.17114239744842052,9.57,4,11723,0.001,-0.75620412,49066,3.799708747465047e-05,49171,1.0
3090,0.1771694855256514,9.56,4,11745,0.001,-0.75283982,49159,3.4368637815615244e-05,49262,1.0
3100,0.17196670403847328,9.66,4,11770,0.001,-0.76410482,49260,3.843107333523221e-05,49368,1.0
3110,0.1697579801082611,9.62,4,11793,0.001,-0.7577521900000002,49357,1.75207315805892e-05,49463,1.0
3120,0.16687009590012686,9.54,4,11815,0.001,-0.74816877,49449,1.4724881371616253e-05,49555,1.0
3130,0.18062321570786563,9.55,4,11839,0.001,-0.7469937300000001,49549,1.6969740417235617e-05,49657,1.0
3140,0.1786033742957645,9.59,4,11865,0.001,-0.7548184300000002,49656,1.3463668336852505e-05,49763,1.0
3150,0.17853303253650665,9.67,4,11887,0.001,-0.76370871,49753,1.4429193106479942e-05,49859,1.0
3160,0.17397193823541915,9.63,4,11908,0.001,-0.7622310899999999,49844,2.1910810573899653e-05,49947,1.0
3170,0.18055491000413895,9.61,4,11930,0.001,-0.75537777,49933,2.5384482796653174e-05,50039,1.0
3180,0.17562341541051865,9.6,4,11952,0.001,-0.7548112299999999,50028,2.4249512352980674e-05,50131,1.0
3190,0.17856249755079096,9.6,4,11974,0.001,-0.7556300399999998,50115,1.1857826393679716e-05,50222,1.0
3200,0.17521727085113525,9.48,4,11996,0.001,-0.74183804,50213,2.2598930627282243e-05,50316,1.0
3210,0.18005487136542797,9.53,4,12020,0.001,-0.7485654299999999,50311,1.7369052557114628e-05,50416,1.0
3220,0.184234182536602,9.49,4,12041,0.001,-0.73978598,50399,1.5710863226559014e-05,50504,1.0
3230,0.1741389948874712,9.42,4,12064,0.001,-0.73216926,50491,2.693915587315132e-05,50599,1.0
3240,0.17979437671601772,9.3,4,12086,0.001,-0.7106160899999999,50586,1.5092419516804512e-05,50693,1.0
3250,0.1765101977757045,9.27,4,12108,0.001,-0.70955793,50678,1.915335880247377e-05,50786,1.0
3260,0.17796214669942856,9.26,4,12129,0.001,-0.7073808100000001,50767,1.4908740376995411e-05,50873,1.0
3270,0.1836470365524292,9.27,4,12152,0.001,-0.7118636500000001,50861,1.6774996038293465e-05,50966,1.0
3280,0.1767717632982466,9.19,4,12172,0.001,-0.69707262,50947,1.4397139946393307e-05,51050,1.0
3290,0.17910968618733542,9.28,4,12195,0.001,-0.7118170299999999,51042,2.350584821085379e-05,51150,1.0
3300,0.18013797998428344,9.3,4,12218,0.001,-0.7143859899999999,51142,2.7619836691883394e-05,51246,1.0
3310,0.1767562614245848,9.27,4,12241,0.001,-0.7106442199999999,51235,3.136864407596559e-05,51343,1.0
3320,0.17741435103946263,9.4,4,12266,0.001,-0.7298636,51339,2.0254259753629514e-05,51444,1.0
3330,0.17848302610218525,9.31,4,12286,0.001,-0.71528468,51426,2.335827878141572e-05,51530,1.0
3340,0.17991367727518082,9.32,4,12309,0.001,-0.71972055,51521,1.3661197272085701e-05,51625,1.0
3350,0.17767590946621364,9.33,4,12332,0.001,-0.7169243300000001,51611,3.252593867526027e-05,51719,1.0
3360,0.1827974793585864,9.55,4,12357,0.001,-0.7480319199999999,51721,2.9729752482539467e-05,51828,1.0
3370,0.18333840866883597,9.53,4,12379,0.001,-0.7471218000000002,51814,3.0585993550226296e-05,51919,1.0
3380,0.17372026443481445,9.65,4,12402,0.001,-0.7651745,51907,3.576031749616959e-05,52015,1.0
3390,0.1745606983701388,9.51,4,12423,0.001,-0.7425298300000002,51998,1.4614697496047787e-05,52101,1.0
3400,0.17748146707361395,9.58,4,12447,0.001,-0.75473733,52097,1.2433728856690736e-05,52204,1.0
3410,0.17715592682361603,9.6,4,12471,0.001,-0.7571938700000002,52195,1.8197330670470063e-05,52303,1.0
3420,0.1760103011673147,9.56,4,12494,0.001,-0.7536452499999998,52294,1.7254360831099223e-05,52400,1.0
3430,0.184095811098814,9.65,4,12517,0.001,-0.7688515800000001,52389,1.2835792631449294e-05,52495,1.0
3440,0.1781357778952672,9.61,4,12539,0.001,-0.7572702199999999,52482,2.3209362132967308e-05,52586,1.0
3450,0.17904421538114548,9.59,4,12561,0.001,-0.75455375,52573,2.2039361101633404e-05,52678,1.0
3460,0.17726744835575423,10.43,4,12607,0.001,-0.7580925599999998,52767,1.7923530776897678e-05,52871,0.99
3470,0.1847152371298183,10.46,4,12629,0.001,-0.7538986099999999,52861,1.9584095339682378e-05,52965,0.99
3480,0.17603414381543794,10.55,4,12654,0.001,-0.7720324299999999,52965,1.2898914519610116e-05,53070,0.99
3490,0.17762030164400736,10.57,4,12675,0.001,-0.7773925600000001,53055,2.1969214382503804e-05,53158,0.99
3500,0.1748526675833596,10.49,4,12698,0.001,-0.7664034399999999,53147,2.648606096045114e-05,53253,0.99
3510,0.1780064860979716,10.56,4,12723,0.001,-0.7615578099999999,53254,3.1731709532323295e-05,53359,0.99
3520,0.17708345800638198,11.35,4,12765,0.001,-0.7521183899999998,53431,1.328485959675163e-05,53535,0.98
3530,0.1865235324949026,11.34,4,12787,0.001,-0.74670675,53524,1.697148559287598e-05,53629,0.98
3540,0.1732355852921804,11.43,4,12811,0.001,-0.7620210399999999,53624,1.8022452119718462e-05,53729,0.98
3550,0.18072757124900818,11.49,4,12835,0.001,-0.7724311500000001,53719,4.045864852741943e-05,53827,0.98
3560,0.18127982483969796,10.53,4,12858,0.001,-0.7527983899999999,53820,2.2129555873107165e-05,53924,0.99
3570,0.18747399747371674,10.56,4,12881,0.001,-0.76427786,53916,1.595786246374094e-05,54021,0.99
3580,0.19357162863016128,10.53,4,12905,0.001,-0.7569777699999999,54015,1.8408827418170404e-05,54123,0.99
3590,0.1894237290729176,11.46,4,12948,0.001,-0.7735146399999999,54201,1.5877597682199188e-05,54304,0.98
3600,0.1795324981212616,11.47,4,12971,0.001,-0.7728094499999999,54294,1.7249070879188366e-05,54400,0.98
3610,0.17765856037537256,11.32,4,12993,0.001,-0.76762172,54385,1.815129962778883e-05,54491,0.98
3620,0.18307737074792385,10.44,4,13014,0.001,-0.76460436,54473,1.3736807886743918e-05,54579,0.99
3630,0.17929217368364334,10.42,4,13036,0.001,-0.76320214,54568,1.5061747217259835e-05,54671,0.99
3640,0.18505878107888357,11.27,4,13080,0.001,-0.7728114300000002,54748,1.886884222455722e-05,54856,0.98
3650,0.18168692042430243,11.26,4,13103,0.001,-0.7713431900000001,54849,1.613038292210452e-05,54953,0.98
3660,0.17906169779598713,11.15,4,13123,0.001,-0.7558403899999999,54935,1.7304633843195916e-05,55039,0.98
3670,0.18149167858064175,11.18,4,13147,0.001,-0.7585874700000003,55031,3.101039374087122e-05,55139,0.98
3680,0.18114990492661795,12.04,4,13192,0.001,-0.77171346,55223,5.643866239147933e-05,55327,0.97
3690,0.1791951528617314,11.16,4,13214,0.001,-0.7596857800000002,55314,1.5956783889643183e-05,55420,0.98
3700,0.1771800696849823,11.13,4,13236,0.001,-0.7555228300000002,55408,1.3145555749360938e-05,55513,0.98
3710,0.1803752901879224,11.18,4,13259,0.001,-0.7637227100000001,55501,2.1548177425178107e-05,55609,0.98
3720,0.17450333067349025,11.33,4,13284,0.001,-0.78385328,55605,2.0149813930662015e-05,55712,0.98
3730,0.18528140915764701,11.2,4,13302,0.001,-0.7679170500000001,55686,1.4899445381565278e-05,55791,0.98
3740,0.17425326837433708,10.25,4,13324,0.001,-0.7425275299999999,55778,2.2345845637674858e-05,55881,0.99
3750,0.17767969767252603,10.23,4,13346,0.001,-0.7429174300000002,55874,2.5862556059210976e-05,55976,0.99
3760,0.1814016964700487,11.23,4,13390,0.001,-0.7648948599999998,55966,3.282197515848869e-05,56162,0.98
3770,0.1818458542227745,11.1,4,13412,0.001,-0.7464808199999999,56146,3.180590574629605e-05,56249,0.98
3780,0.17742777412587946,10.2,4,13435,0.001,-0.72818063,56244,2.4646767501094885e-05,56347,0.99
3790,0.18278886936604977,10.2,4,13457,0.001,-0.7291841600000001,56333,2.8736937110807048e-05,56440,0.99
3800,0.1750704822215167,10.27,4,13481,0.001,-0.7387150299999999,56433,2.166807230837135e-05,56540,0.99
3810,0.18033202844006674,10.18,4,13502,0.001,-0.72444451,56521,2.4243465044751895e-05,56627,0.99
3820,0.17714578126158034,10.11,4,13524,0.001,-0.7171551099999999,56619,2.202395184472802e-05,56723,0.99
3830,0.16927919685840606,10.18,4,13544,0.001,-0.7267237799999998,56706,3.097349272138672e-05,56809,0.99
3840,0.17637444784243902,10.24,4,13567,0.001,-0.7382228500000001,56802,2.1661920451758004e-05,56905,0.99
3850,0.1761263944208622,10.15,4,13588,0.001,-0.7219138299999999,56885,1.617802729469986e-05,56991,0.99
3860,0.17336652766574512,9.16,4,13609,0.001,-0.6994885599999999,56971,2.682977306407834e-05,57078,1.0
3870,0.17475347220897675,9.16,4,13629,0.001,-0.6953397899999999,57062,4.473180797504028e-05,57165,1.0
3880,0.17547536765535673,9.1,4,13651,0.001,-0.68707128,57149,1.7050161583635297e-05,57257,1.0
3890,0.17989647885163626,9.13,4,13675,0.001,-0.6937295500000001,57250,1.6051190414145822e-05,57353,1.0
3900,0.17420997023582457,9.01,4,13696,0.001,-0.6753963800000001,57337,1.4152955918689258e-05,57441,1.0
3910,0.18079405650496483,9.05,4,13717,0.001,-0.68265798,57426,2.2738331267646572e-05,57532,1.0
3920,0.19292056134768895,9.03,4,13740,0.001,-0.6752073799999998,57519,1.829384408275863e-05,57626,1.0
3930,0.17924163904454973,9.0,4,13760,0.001,-0.66545956,57606,2.2598756812739237e-05,57709,1.0
3940,0.1800015926361084,8.92,4,13781,0.001,-0.6558801,57691,1.4883114454278257e-05,57797,1.0
3950,0.18032867567879812,8.96,4,13802,0.001,-0.66149305,57783,1.6810585553425233e-05,57887,1.0
3960,0.18390354017416635,9.04,4,13825,0.001,-0.67261784,57875,1.8920993574688004e-05,57982,1.0
3970,0.18067133128643037,9.07,4,13847,0.001,-0.68383628,57965,2.7572888666327344e-05,58072,1.0
3980,0.1829582800467809,9.11,4,13870,0.001,-0.6862037000000001,58061,2.6381200667755264e-05,58168,1.0
3990,0.1896910309791565,8.99,4,13890,0.001,-0.6650894199999999,58145,2.0866264821961523e-05,58252,1.0
4000,0.17925059156758444,9.01,4,13911,0.001,-0.66860069,58236,2.162454906543384e-05,58342,1.0
4010,0.18007776762048402,9.12,4,13936,0.001,-0.6819400300000003,58336,2.3016548842254753e-05,58444,1.0
4020,0.18125770134585245,9.13,4,13959,0.001,-0.6856650200000002,58435,2.1664687665179372e-05,58539,1.0
4030,0.19781632535159588,9.17,4,13979,0.001,-0.6951216699999999,58522,2.379084662607056e-05,58626,1.0
4040,0.18047883175313473,9.21,4,14001,0.001,-0.69752584,58614,2.872183631552616e-05,58718,1.0
4050,0.1867665320634842,9.12,4,14021,0.001,-0.6845648,58695,1.7141536955023184e-05,58799,1.0
4060,0.17799518150942667,9.16,4,14044,0.001,-0.6939231699999999,58794,2.154535728290544e-05,58898,1.0
4070,0.18209234376748404,9.16,4,14066,0.001,-0.6915526,58882,1.1325477468441628e-05,58988,1.0
4080,0.18416706174612046,9.15,4,14088,0.001,-0.69200288,58976,2.072515599138569e-05,59083,1.0
4090,0.186266085931233,9.29,4,14112,0.001,-0.71603522,59073,1.6618525088623365e-05,59181,1.0
4100,0.18935001724296147,9.28,4,14133,0.001,-0.71434636,59166,2.890243376896251e-05,59270,1.0
4110,0.18014769043241227,9.18,4,14155,0.001,-0.7008497800000001,59257,2.0803454520189136e-05,59362,1.0
4120,0.18715730868279934,9.23,4,14179,0.001,-0.7085638,59356,1.90083814004538e-05,59462,1.0
4130,0.18606762994419446,9.36,4,14203,0.001,-0.7268953,59456,1.7019392874896187e-05,59562,1.0
4140,0.1800675259696113,9.37,4,14225,0.001,-0.72800871,59551,3.128130912146945e-05,59655,1.0
4150,0.1774629553159078,9.42,4,14245,0.001,-0.73562832,59635,1.741452251735609e-05,59741,1.0
4160,0.19282394647598267,9.3,4,14266,0.001,-0.7143349199999999,59721,2.55192428864705e-05,59828,1.0
4170,0.18715895576910538,9.45,4,14291,0.001,-0.73451656,59827,2.5287027132104743e-05,59933,1.0
4180,0.18300109654664992,9.49,4,14315,0.001,-0.7405476200000001,59926,2.0180573483230545e-05,60032,1.0
4190,0.18501496501266956,9.44,4,14337,0.001,-0.7339029499999999,60018,3.284261151748069e-05,60125,1.0
4200,0.18095129999247464,9.48,4,14359,0.001,-0.7422763900000001,60114,3.234386456990085e-05,60218,1.0
4210,0.1917853887592043,9.42,4,14379,0.001,-0.73464408,60197,2.0165231165135212e-05,60304,1.0
4220,0.1893436685204506,9.42,4,14403,0.001,-0.7340342599999998,60296,1.980874440050684e-05,60404,1.0
4230,0.18497595191001892,9.35,4,14426,0.001,-0.7254027999999999,60389,1.2262931022632984e-05,60497,1.0
4240,0.18801657027668423,9.34,4,14447,0.001,-0.7250802699999999,60483,1.8833903797915103e-05,60589,1.0
4250,0.1900055838955773,9.45,4,14470,0.001,-0.7405004299999998,60580,1.5421544554151802e-05,60686,1.0
4260,0.19329323060810566,9.51,4,14493,0.001,-0.7524604799999999,60672,2.308768875991518e-05,60779,1.0
4270,0.18956622667610645,9.4,4,14515,0.001,-0.7382586500000001,60766,1.749623447722115e-05,60873,1.0
4280,0.1826593682169914,9.4,4,14538,0.001,-0.7414723099999999,60865,1.5858595997997326e-05,60972,1.0
4290,0.18465555797923694,9.46,4,14562,0.001,-0.7480653399999998,60968,1.6981258754226886e-05,61071,1.0
4300,0.18787379562854767,9.43,4,14584,0.001,-0.7430025299999998,61056,2.3843760738435034e-05,61161,1.0
4310,0.18614585059029715,9.57,4,14608,0.001,-0.76139847,61155,2.3045740038339447e-05,61261,1.0
4320,0.19723618692821926,9.57,4,14632,0.001,-0.7589519900000002,61254,3.321178438555863e-05,61361,1.0
4330,0.18632729622450742,9.74,4,14658,0.001,-0.7819341799999999,61363,2.8621493832112968e-05,61471,1.0
4340,0.1933441422879696,9.75,4,14680,0.001,-0.7848594399999999,61461,2.2144865965856297e-05,61564,1.0
4350,0.19249570098790256,9.7,4,14702,0.001,-0.7806997600000001,61552,4.7600848698824514e-05,61656,1.0
4360,0.19157289837797484,9.85,4,14728,0.001,-0.8002247399999999,61658,2.6252626260732843e-05,61764,1.0
4370,0.19603296369314194,9.83,4,14750,0.001,-0.79866752,61752,1.6219946519413498e-05,61856,1.0
4380,0.18961058015173132,9.81,4,14773,0.001,-0.7931274000000001,61847,2.663680003355363e-05,61953,1.0
4390,0.19331428679552945,9.75,4,14796,0.001,-0.7838225,61941,1.8334740740432277e-05,62046,1.0
4400,0.19106556339697403,9.86,4,14820,0.001,-0.7976456200000002,62041,2.2728541063605174e-05,62147,1.0
4410,0.1936086607830865,9.76,4,14841,0.001,-0.7824259100000001,62134,1.184360611919796e-05,62237,1.0
4420,0.19066497021251255,9.62,4,14862,0.001,-0.7656160500000001,62219,1.1806273303389187e-05,62323,1.0
4430,0.19942802403654372,9.46,4,14884,0.001,-0.7417203899999998,62313,1.7892587883190053e-05,62417,1.0
4440,0.1897431326409181,9.54,4,14909,0.001,-0.7518081899999999,62411,1.2857158859939469e-05,62518,1.0
4450,0.19838231139712864,9.56,4,14931,0.001,-0.7517453999999998,62509,1.092266524614792e-05,62612,1.0
4460,0.17842309389795577,10.29,4,14974,0.001,-0.73831673,62688,1.8350238211236763e-05,62793,0.99
4470,0.18823890388011932,10.32,4,14997,0.001,-0.7425832999999998,62781,1.4190260420339959e-05,62888,0.99
4480,0.19320066273212433,10.27,4,15019,0.001,-0.73344573,62875,1.7671318460088514e-05,62980,0.99
4490,0.19470914006233214,10.38,4,15043,0.001,-0.75353907,62977,2.127969746652525e-05,63084,0.99
4500,0.18991788178682328,10.32,4,15066,0.001,-0.74682208,63071,2.205197379225865e-05,63179,0.99
4510,0.19157346586386362,10.38,4,15089,0.001,-0.7553140799999999,63172,3.231459762294738e-05,63275,0.99
4520,0.18999964743852615,10.45,4,15111,0.001,-0.7643583700000001,63264,1.2545308800326893e-05,63368,0.99
4530,0.18099620069066683,10.51,4,15135,0.001,-0.7770588500000001,63364,1.8208158129103442e-05,63468,0.99
4540,0.1912169400602579,10.35,4,15156,0.001,-0.75326698,63449,1.2538527016658918e-05,63553,0.99
4550,0.1982129067182541,10.4,4,15179,0.001,-0.76101838,63548,1.6131699339894112e-05,63652,0.99
