rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/episodes,rollout/success_rate,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
6.0,-0.7281106299999999,43156,10319,4,6420,0.9,0.24437742786748068,0.001,8.29962807204408e-06,43056
6.11,-0.73747688,43224,10335,4,6430,0.92,0.2394054936511176,0.001,8.895867072819133e-06,43124
6.0,-0.7213127300000001,43275,10347,4,6440,0.91,0.23068164537350336,0.001,9.531114604518129e-06,43175
5.92,-0.7114864799999999,43325,10360,4,6450,0.89,0.2313427754810878,0.001,7.3883103531053555e-06,43225
6.03,-0.72804941,43390,10375,4,6460,0.9,0.24620730926593146,0.001,1.5082103952105777e-05,43289
6.02,-0.72332457,43449,10389,4,6470,0.9,0.23574150672980718,0.001,1.6642283948645593e-05,43349
6.07,-0.7349665799999999,43518,10406,4,6480,0.9,0.24574021995067596,0.001,1.5446249108208576e-05,43416
6.14,-0.74938949,43587,10423,4,6490,0.9,0.24149366574628012,0.001,1.1466141066713525e-05,43486
6.18,-0.7642055899999999,43650,10438,4,6500,0.9,0.2274949210030692,0.001,1.0774479051178787e-05,43554
6.11,-0.75719318,43701,10450,4,6510,0.89,0.23939280956983566,0.001,7.327516793035708e-06,43601
6.02,-0.75408438,43758,10464,4,6520,0.87,0.2376418113708496,0.001,7.861793998624004e-06,43657
5.96,-0.743035,43820,10479,4,6530,0.85,0.24149220850732592,0.001,8.188436873347706e-06,43718
5.96,-0.7442820300000001,43871,10491,4,6540,0.84,0.24265950669844946,0.001,9.674857437858009e-06,43771
6.01,-0.7485442799999998,43926,10504,4,6550,0.85,0.24137260019779205,0.001,8.915157975154995e-06,43826
5.91,-0.7393448400000001,43981,10517,4,6560,0.83,0.23353518545627594,0.001,1.4400491636479273e-05,43881
5.98,-0.7410985799999998,44047,10533,4,6570,0.84,0.2441246062517166,0.001,9.445980898211323e-06,43948
5.76,-0.7140503899999999,44094,10544,4,6580,0.82,0.23520319163799286,0.001,6.879086640765308e-06,43993
5.58,-0.6963346999999999,44145,10557,4,6590,0.8,0.23617634177207947,0.001,6.227383892110083e-06,44044
5.51,-0.6800856099999999,44201,10570,4,6600,0.8,0.24103883121694838,0.001,8.374020905778576e-06,44100
5.57,-0.68076228,44258,10584,4,6610,0.81,0.23412415633598962,0.001,9.051650598242608e-06,44162
5.63,-0.67930318,44321,10599,4,6620,0.83,0.23229654133319855,0.001,6.807892835543801e-06,44221
5.67,-0.68836237,44387,10615,4,6630,0.85,0.24032052074159896,0.001,7.025374803301279e-06,44286
5.71,-0.69465462,44442,10628,4,6640,0.86,0.2159835308790207,0.001,5.6936722103273494e-06,44346
5.84,-0.70887506,44510,10644,4,6650,0.88,0.23311540697302138,0.001,1.4031573040743492e-05,44410
5.96,-0.7143379999999999,44577,10661,4,6660,0.9,0.2371260846654574,0.001,6.204949462092675e-06,44476
5.83,-0.7058118999999999,44630,10673,4,6670,0.87,0.23475880282265799,0.001,1.2865530672050746e-05,44534
5.89,-0.70985233,44683,10686,4,6680,0.88,0.23956483602523804,0.001,7.618460040248465e-06,44583
6.06,-0.72366816,44751,10702,4,6690,0.9,0.23065851628780365,0.001,1.9787697965512052e-05,44651
6.14,-0.7337962299999999,44815,10718,4,6700,0.91,0.22868179849215917,0.001,1.3318014290624497e-05,44716
6.11,-0.7317237899999999,44869,10731,4,6710,0.91,0.24208395183086395,0.001,7.515126266558322e-06,44769
6.06,-0.7258202199999999,44927,10745,4,6720,0.9,0.2369862919052442,0.001,1.1586094994224064e-05,44831
6.02,-0.7274477699999999,44989,10760,4,6730,0.89,0.24073688437541327,0.001,6.568246741759746e-06,44889
6.06,-0.7196391599999999,45048,10774,4,6740,0.91,0.23297529170910516,0.001,7.50491775155145e-06,44949
5.9,-0.7052186900000001,45100,10786,4,6750,0.89,0.24342269202073416,0.001,1.747213703614155e-05,45001
5.81,-0.7064166299999998,45158,10800,4,6760,0.87,0.2314311329807554,0.001,1.2293976072084791e-05,45058
5.83,-0.7074772900000003,45213,10814,4,6770,0.88,0.24498214572668076,0.001,8.779439061375646e-06,45112
5.81,-0.70961908,45264,10826,4,6780,0.87,0.23743051290512085,0.001,9.003717423183843e-06,45168
5.74,-0.7085018500000001,45325,10841,4,6790,0.86,0.2383859008550644,0.001,7.1244886991432095e-06,45225
5.62,-0.6983964100000002,45377,10853,4,6800,0.83,0.23006525801287758,0.001,1.1717856371736465e-05,45278
5.65,-0.7015845900000001,45434,10867,4,6810,0.84,0.2396193082843508,0.001,6.381216085823585e-06,45334
5.68,-0.71486032,45495,10881,4,6820,0.84,0.23917851277760097,0.001,7.1169326604701515e-06,45393
5.64,-0.6997548800000001,45553,10895,4,6830,0.84,0.23680361360311508,0.001,5.244444992058561e-06,45452
5.6,-0.7068198900000001,45608,10909,4,6840,0.82,0.25012255566460745,0.001,9.171098586843332e-06,45507
5.64,-0.7088170000000001,45664,10922,4,6850,0.82,0.24202094475428262,0.001,1.0569459770219206e-05,45563
5.58,-0.70286496,45716,10935,4,6860,0.82,0.24578759499958583,0.001,2.1682317310478538e-05,45616
5.65,-0.7087039199999999,45778,10950,4,6870,0.83,0.24390966693560281,0.001,6.130187102826312e-06,45682
5.59,-0.6948989999999999,45823,10960,4,6880,0.83,0.23868171125650406,0.001,4.812414317711955e-06,45723
5.56,-0.68823531,45881,10974,4,6890,0.82,0.24450034461915493,0.001,5.718687020817015e-06,45785
5.58,-0.6936881899999999,45935,10987,4,6900,0.83,0.2431933954358101,0.001,5.556429186981404e-06,45835
5.62,-0.7027287900000002,45996,11002,4,6910,0.83,0.23235287268956503,0.001,4.841977784053597e-06,45895
5.61,-0.70100696,46056,11016,4,6920,0.83,0.22018098831176758,0.001,9.698459052742692e-06,45955
5.57,-0.7028644,46110,11030,4,6930,0.82,0.2324847068105425,0.001,1.847349813033361e-05,46010
5.7,-0.7120879499999999,46178,11046,4,6940,0.84,0.24416081181594304,0.001,2.576117601295534e-05,46077
5.63,-0.7054223199999998,46227,11058,4,6950,0.83,0.2373119294643402,0.001,2.304122426721733e-05,46127
5.59,-0.69813444,46275,11069,4,6960,0.82,0.22682008743286133,0.001,8.870213969203178e-06,46174
5.57,-0.68738563,46335,11084,4,6970,0.83,0.23725184798240662,0.001,9.558512283547316e-06,46236
5.62,-0.69976847,46385,11096,4,6980,0.83,0.23941101878881454,0.001,7.956768286021543e-06,46286
5.63,-0.69735158,46444,11110,4,6990,0.84,0.24639764428138733,0.001,1.1435376412312811e-05,46342
5.7,-0.6980540999999999,46505,11125,4,7000,0.85,0.23962268233299255,0.001,4.369433039149347e-05,46406
5.71,-0.6928324400000001,46567,11140,4,7010,0.85,0.23586363097031912,0.001,6.762312523278524e-06,46467
5.76,-0.6948575800000002,46632,11155,4,7020,0.85,0.2407074591943196,0.001,5.338230104306214e-06,46531
5.73,-0.6837939800000001,46683,11167,4,7030,0.85,0.24860235835824693,0.001,5.8167239071086186e-06,46583
5.63,-0.6700463799999998,46741,11181,4,7040,0.84,0.24950983375310898,0.001,7.298360969798523e-06,46640
5.75,-0.68607678,46802,11196,4,7050,0.86,0.24570102244615555,0.001,5.874758016943815e-06,46702
5.81,-0.6879389899999999,46856,11209,4,7060,0.87,0.24157761931419372,0.001,6.40723637843621e-06,46755
5.7,-0.68274649,46905,11221,4,7070,0.84,0.23604997247457504,0.001,5.544334271689877e-06,46809
5.85,-0.6941473899999998,46970,11237,4,7080,0.87,0.24655760452151299,0.001,9.751137838520663e-06,46870
5.86,-0.70174587,47030,11251,4,7090,0.87,0.2579015443722407,0.001,9.333482012152672e-06,46931
5.84,-0.70418338,47089,11265,4,7100,0.87,0.23565752618014812,0.001,8.208311101043364e-06,46988
5.89,-0.7095340200000001,47156,11281,4,7110,0.88,0.240304525409426,0.001,8.907090367366826e-06,47056
5.8,-0.6989409999999999,47212,11295,4,7120,0.87,0.23639736821254095,0.001,8.909290954761673e-06,47112
5.91,-0.7168870899999998,47274,11310,4,7130,0.89,0.231207345922788,0.001,9.804659839574015e-06,47174
5.85,-0.71704401,47326,11322,4,7140,0.88,0.2441582977771759,0.001,1.0439285506436136e-05,47226
5.78,-0.70819929,47380,11335,4,7150,0.86,0.24282721962247575,0.001,7.249738246173365e-06,47280
5.82,-0.7159428699999999,47438,11349,4,7160,0.87,0.2517794242927006,0.001,1.7135631164170002e-05,47338
5.84,-0.71944893,47489,11361,4,7170,0.88,0.23866442342599234,0.001,9.79503624876088e-06,47389
5.81,-0.7126138599999998,47551,11376,4,7180,0.88,0.23786762356758118,0.001,1.5959619759087218e-05,47450
5.79,-0.7132712099999998,47609,11390,4,7190,0.87,0.2355213239789009,0.001,1.4830258957469292e-05,47509
5.76,-0.7095454199999999,47665,11404,4,7200,0.86,0.24300396690766016,0.001,7.37416636790537e-06,47563
5.61,-0.69824619,47717,11416,4,7210,0.84,0.2430253103375435,0.001,4.048551863888861e-05,47617
5.68,-0.7035451100000002,47780,11431,4,7220,0.85,0.2397891559771129,0.001,5.271108810640206e-06,47679
5.68,-0.7025248599999999,47842,11446,4,7230,0.84,0.25150327597345623,0.001,6.0333415733891475e-06,47746
5.78,-0.70997279,47904,11461,4,7240,0.86,0.24358814741883958,0.001,5.693483217328321e-06,47804
5.88,-0.71340157,47968,11477,4,7250,0.89,0.2419915156705039,0.001,5.654108170866883e-06,47869
5.86,-0.7122680200000001,48024,11490,4,7260,0.88,0.23810107509295145,0.001,7.11966436028888e-06,47924
5.92,-0.7225460799999999,48081,11504,4,7270,0.88,0.2275652140378952,0.001,8.9478048721503e-06,47980
5.9,-0.7209601499999999,48141,11518,4,7280,0.88,0.25516246259212494,0.001,5.850047637068201e-06,48041
5.8,-0.7069211000000002,48189,11530,4,7290,0.87,0.23856222331523896,0.001,5.682488335878588e-06,48089
5.85,-0.7123163300000002,48250,11545,4,7300,0.88,0.22927792370319366,0.001,4.200364855933003e-06,48149
5.98,-0.7192574400000001,48315,11560,4,7310,0.9,0.25223792158067226,0.001,5.087891196353667e-06,48216
5.92,-0.7104653299999998,48372,11574,4,7320,0.9,0.23858441909154257,0.001,7.6157649952316815e-06,48271
5.88,-0.70336898,48430,11588,4,7330,0.9,0.24311276844569615,0.001,7.501162989293724e-06,48331
5.87,-0.7069581800000002,48491,11603,4,7340,0.89,0.2466642235716184,0.001,1.563554822799536e-05,48390
5.77,-0.7013667499999998,48545,11616,4,7350,0.87,0.246582992374897,0.001,1.0134793228644412e-05,48445
5.73,-0.69535694,48597,11628,4,7360,0.87,0.24052175879478455,0.001,6.879495155468855e-06,48497
5.72,-0.6828535799999998,48653,11642,4,7370,0.89,0.23918508241573969,0.001,5.442107825122851e-06,48554
5.78,-0.6824520299999999,48719,11657,4,7380,0.89,0.2490027447541555,0.001,8.5754126454655e-06,48620
5.98,-0.6973915599999999,48787,11674,4,7390,0.92,0.2415769738810403,0.001,5.152883756766512e-06,48687
5.85,-0.6790915,48835,11685,4,7400,0.91,0.2316615805029869,0.001,4.8407275698991725e-06,48734
5.77,-0.6697910999999999,48892,11699,4,7410,0.9,0.24676602227347239,0.001,6.3460126641855045e-06,48796
5.74,-0.6700684600000001,48946,11712,4,7420,0.89,0.24018866382539272,0.001,7.89567377523781e-06,48846
5.8,-0.6783595800000001,49010,11728,4,7430,0.9,0.24405631721019744,0.001,4.703153535956517e-06,48909
5.84,-0.6836460899999999,49075,11743,4,7440,0.91,0.23354025185108185,0.001,1.1032799193344545e-05,48974
5.95,-0.6972828399999998,49140,11759,4,7450,0.93,0.2404316280569349,0.001,9.034419495687221e-06,49039
5.89,-0.69950334,49186,11770,4,7460,0.91,0.23531894385814667,0.001,4.8737235829321435e-06,49090
5.78,-0.6947368000000002,49231,11781,4,7470,0.88,0.24759823381900786,0.001,6.3549638070981015e-06,49135
5.76,-0.7043289999999999,49295,11796,4,7480,0.87,0.24735209594170252,0.001,8.717951307820234e-06,49195
5.63,-0.6915852699999999,49350,11809,4,7490,0.86,0.24299396326144537,0.001,1.2446149867173517e-05,49250
5.65,-0.7025082700000002,49400,11821,4,7500,0.85,0.2386418730020523,0.001,5.789994702354306e-06,49300
5.67,-0.7133007699999999,49459,11836,4,7510,0.84,0.24485741555690765,0.001,5.787804866486113e-06,49358
5.74,-0.7217704400000001,49520,11850,4,7520,0.85,0.2483269845445951,0.001,1.2745658371689691e-05,49418
5.69,-0.72044954,49579,11865,4,7530,0.83,0.2434848373134931,0.001,1.0276016231121806e-05,49483
5.59,-0.7054922999999999,49634,11878,4,7540,0.81,0.2520223781466484,0.001,8.915962325772853e-06,49533
5.59,-0.70169678,49699,11893,4,7550,0.81,0.2560536414384842,0.001,1.246218243977637e-05,49599
5.74,-0.7056774399999999,49760,11908,4,7560,0.84,0.2503231316804886,0.001,8.715237072465243e-06,49659
5.86,-0.72391865,49817,11922,4,7570,0.85,0.24311238361729515,0.001,8.501129413060779e-06,49717
5.78,-0.7167730300000001,49873,11935,4,7580,0.84,0.24426461259524027,0.001,5.378316169905399e-06,49772
5.84,-0.7262896500000001,49934,11950,4,7590,0.84,0.24835258722305298,0.001,1.570503445691429e-05,49833
5.91,-0.73473831,49991,11964,4,7600,0.85,0.2698189243674278,0.001,1.1931715562241152e-05,49890
5.96,-0.7358579100000001,50055,11979,4,7610,0.86,0.2430963764588038,0.001,8.255480275288897e-06,49955
5.84,-0.7253805899999999,50104,11991,4,7620,0.84,0.2432429293791453,0.001,7.823270152584882e-06,50008
5.83,-0.7214236599999998,50162,12005,4,7630,0.84,0.2458566203713417,0.001,9.55857706230745e-06,50061
5.89,-0.7356635999999999,50223,12020,4,7640,0.85,0.24501752853393555,0.001,1.166711204600038e-05,50122
5.94,-0.74048357,50293,12036,4,7650,0.84,0.24222056141921453,0.001,1.5219058306164307e-05,50193
5.94,-0.74659066,50354,12051,4,7660,0.83,0.24911882409027644,0.001,1.2753370486149964e-05,50254
5.98,-0.74815914,50415,12066,4,7670,0.84,0.24243924447468349,0.001,9.758522537595127e-06,50314
6.02,-0.7476756299999999,50475,12080,4,7680,0.85,0.23506107678016028,0.001,2.0042259469240282e-05,50374
6.03,-0.7473193,50537,12095,4,7690,0.86,0.2358485534787178,0.001,1.1138780564579065e-05,50437
6.03,-0.74444865,50594,12109,4,7700,0.87,0.24968994408845901,0.001,1.2565440556500107e-05,50492
5.98,-0.7436591699999998,50653,12123,4,7710,0.86,0.23651568591594696,0.001,9.519007107883226e-06,50553
6.05,-0.7442326699999999,50709,12136,4,7720,0.88,0.237841135263443,0.001,7.384239506791346e-06,50608
6.07,-0.74499888,50769,12151,4,7730,0.89,0.2451700766881307,0.001,1.2318746560898338e-05,50670
6.1,-0.7405699599999999,50833,12166,4,7740,0.9,0.23612853387991586,0.001,7.122454311077793e-06,50732
5.98,-0.7290983400000001,50891,12180,4,7750,0.9,0.2499424268802007,0.001,7.513164670551002e-06,50791
5.87,-0.7174293,50941,12192,4,7760,0.89,0.22943927560533797,0.001,7.693416656755809e-06,50845
5.79,-0.7059301299999998,50994,12205,4,7770,0.88,0.2485607241590818,0.001,8.788271316007013e-06,50895
5.78,-0.7053809899999999,51053,12219,4,7780,0.88,0.24128030488888422,0.001,9.807067044675932e-06,50952
5.74,-0.6984256099999999,51111,12233,4,7790,0.86,0.2504387777298689,0.001,9.001189425816847e-06,51010
5.75,-0.69592502,51169,12247,4,7800,0.86,0.23804254531860353,0.001,5.655067889165366e-06,51069
5.7,-0.6825409699999999,51223,12260,4,7810,0.86,0.24501452701432364,0.001,1.0216055280969677e-05,51121
5.7,-0.6941883,51279,12274,4,7820,0.85,0.24487454692522684,0.001,7.5646078888288075e-06,51178
5.58,-0.6822529999999999,51327,12285,4,7830,0.83,0.2504405627648036,0.001,1.3043318479806961e-05,51227
5.61,-0.6834169400000001,51394,12301,4,7840,0.83,0.2389303334057331,0.001,1.1223538706417457e-05,51293
5.69,-0.6894555900000001,51460,12317,4,7850,0.83,0.24083059281110764,0.001,8.161147434293525e-06,51359
5.79,-0.6939607399999999,51520,12332,4,7860,0.85,0.24616269518931708,0.001,1.1123937686837356e-05,51419
5.84,-0.7000893899999998,51578,12346,4,7870,0.85,0.23656728863716125,0.001,3.8149626561789773e-05,51474
5.82,-0.6954560399999999,51635,12359,4,7880,0.85,0.2583261579275131,0.001,8.52423649381048e-06,51539
5.96,-0.7111053399999999,51707,12377,4,7890,0.87,0.24550801728452956,0.001,7.251065458798881e-06,51603
6.03,-0.72444469,51772,12392,4,7900,0.87,0.233165015067373,0.001,6.070745972205519e-06,51671
6.09,-0.73229933,51832,12407,4,7910,0.88,0.23526497185230255,0.001,8.598485389181102e-06,51732
6.16,-0.7261353800000001,51895,12422,4,7920,0.9,0.24246920347213746,0.001,6.474420479207765e-06,51794
6.29,-0.7388001599999999,51956,12437,4,7930,0.92,0.2406469906369845,0.001,1.832482363776459e-05,51855
6.03,-0.7165685100000002,51997,12447,4,7940,0.87,0.23431304593880972,0.001,1.0481183153387974e-05,51901
5.96,-0.7135808200000001,52056,12461,4,7950,0.87,0.2370052456855774,0.001,8.664302458782914e-06,51956
5.94,-0.7121652999999999,52114,12475,4,7960,0.87,0.23633500507899693,0.001,8.485885246045655e-06,52015
5.97,-0.7173749499999998,52175,12489,4,7970,0.88,0.24920853972434998,0.001,1.7291333051616675e-05,52075
6.01,-0.72600691,52236,12504,4,7980,0.87,0.23951652646064758,0.001,1.5592339747984495e-05,52136
5.86,-0.7094484499999999,52293,12518,4,7990,0.85,0.22027981281280518,0.001,1.3377987215790199e-05,52192
5.78,-0.6967601400000001,52350,12532,4,8000,0.84,0.2425947368144989,0.001,5.72152739550802e-06,52254
5.74,-0.69188945,52406,12545,4,8010,0.83,0.23993249663284846,0.001,1.1705612645788019e-05,52310
5.75,-0.69684354,52470,12560,4,8020,0.83,0.2420151730378469,0.001,1.295398563646207e-05,52370
5.82,-0.70167169,52538,12577,4,8030,0.84,0.24248432368040085,0.001,5.984726650846521e-06,52438
6.0,-0.71491535,52597,12591,4,8040,0.88,0.24131044248739877,0.001,7.943727496240172e-06,52496
6.05,-0.72055949,52661,12606,4,8050,0.89,0.23539017736911774,0.001,6.286109146458329e-06,52560
6.06,-0.7258065400000001,52720,12620,4,8060,0.89,0.24496255389281682,0.001,1.0050497686669197e-05,52619
6.0,-0.71257578,52775,12634,4,8070,0.89,0.23913385470708212,0.001,7.866253933267823e-06,52676
6.07,-0.72056455,52843,12650,4,8080,0.91,0.24727532267570496,0.001,8.922536562749882e-06,52742
6.07,-0.7271196900000001,52900,12664,4,8090,0.91,0.24541969038546085,0.001,8.35351056593936e-06,52799
6.08,-0.7337772199999999,52958,12678,4,8100,0.91,0.2471809663942882,0.001,1.577911026678131e-05,52858
6.2,-0.74429873,53026,12694,4,8110,0.93,0.2408101303236825,0.001,1.4009329463858324e-05,52926
6.16,-0.7338780699999999,53086,12709,4,8120,0.92,0.2496377612863268,0.001,9.172978414946037e-06,52986
6.12,-0.73477841,53150,12724,4,8130,0.91,0.23985563963651657,0.001,1.0497448026095904e-05,53049
6.14,-0.73818484,53211,12739,4,8140,0.91,0.24276967160403728,0.001,1.585120173785981e-05,53109
6.06,-0.73393166,53267,12752,4,8150,0.89,0.26048652827739716,0.001,1.1321797046548454e-05,53167
6.04,-0.7257889999999999,53324,12766,4,8160,0.89,0.2439531721174717,0.001,6.475751263224083e-06,53228
5.98,-0.7201615499999999,53373,12778,4,8170,0.88,0.24487889451639994,0.001,6.863389574261548e-06,53272
5.81,-0.69843535,53424,12790,4,8180,0.86,0.24338163994252682,0.001,5.06112974107964e-06,53324
5.83,-0.7030283399999999,53483,12804,4,8190,0.87,0.23344479749600092,0.001,8.168699650923372e-06,53384
5.8,-0.69658316,53538,12817,4,8200,0.87,0.238309445977211,0.001,9.433527975488686e-06,53442
5.62,-0.6835026100000001,53588,12829,4,8210,0.85,0.24521999806165695,0.001,8.96336670545376e-06,53488
5.52,-0.6774773,53638,12841,4,8220,0.84,0.2433123638232549,0.001,5.453411025276485e-06,53538
5.49,-0.66894195,53699,12856,4,8230,0.85,0.24820866329329355,0.001,6.6638097320849606e-06,53599
5.4,-0.66679511,53751,12869,4,8240,0.84,0.2472657084465027,0.001,5.601490374829154e-06,53651
5.42,-0.6577089599999999,53809,12882,4,8250,0.85,0.23664780457814535,0.001,1.3262354286780464e-05,53708
5.5,-0.67396283,53874,12898,4,8260,0.85,0.2446028639872869,0.001,4.601217142408132e-06,53773
5.57,-0.6888396699999998,53930,12912,4,8270,0.85,0.2364469294746717,0.001,3.8105276492691096e-06,53830
5.68,-0.69905843,53992,12926,4,8280,0.86,0.2454596795141697,0.001,6.844986501164385e-06,53891
5.62,-0.6902176099999999,54045,12939,4,8290,0.85,0.2362466106812159,0.001,9.06741077718228e-06,53949
5.6,-0.6868143300000001,54098,12952,4,8300,0.85,0.25068998088439304,0.001,4.194914905989814e-05,53998
5.66,-0.69787112,54154,12966,4,8310,0.85,0.24175467022827693,0.001,6.690448572044261e-06,54058
5.69,-0.7064546300000001,54207,12978,4,8320,0.86,0.2506494551897049,0.001,8.108276779239531e-06,54107
5.74,-0.7142257200000001,54273,12994,4,8330,0.86,0.23117312043905258,0.001,1.0227756395882656e-05,54173
5.83,-0.7235372500000001,54334,13009,4,8340,0.87,0.24241958806912103,0.001,7.722063855908345e-06,54234
5.75,-0.7255619499999998,54384,13021,4,8350,0.85,0.24093229642936162,0.001,5.329129570392459e-06,54288
5.63,-0.7117388800000001,54437,13034,4,8360,0.84,0.2380874752998352,0.001,3.7604427234327886e-06,54337
5.68,-0.7170631499999999,54498,13048,4,8370,0.85,0.23951645493507384,0.001,8.454756607534363e-06,54397
5.69,-0.7252721200000001,54561,13063,4,8380,0.86,0.24676260352134705,0.001,5.198493974083769e-06,54460
5.79,-0.73790858,54624,13079,4,8390,0.87,0.23429330065846443,0.001,5.127683976979824e-06,54523
5.83,-0.7389192400000002,54681,13092,4,8400,0.88,0.22935791313648224,0.001,5.921094953009742e-06,54581
5.83,-0.7339697300000002,54737,13106,4,8410,0.88,0.2544444650411606,0.001,7.747866296388869e-06,54635
5.88,-0.73681459,54795,13120,4,8420,0.88,0.24598019570112228,0.001,5.28587736425834e-06,54699
5.85,-0.7369590000000001,54858,13135,4,8430,0.87,0.24187241743008295,0.001,8.885348582528726e-06,54758
5.74,-0.7272047800000001,54908,13147,4,8440,0.85,0.24464320639769235,0.001,5.474877677139982e-06,54806
5.77,-0.7211831099999999,54961,13160,4,8450,0.87,0.2422187179327011,0.001,8.837889102627136e-06,54862
5.8,-0.7231215899999998,55017,13173,4,8460,0.87,0.2495707392692566,0.001,1.9730736221390542e-05,54917
5.74,-0.7140313599999999,55072,13186,4,8470,0.86,0.24545132517814636,0.001,1.0062363890028791e-05,54971
5.69,-0.7110150799999999,55130,13200,4,8480,0.85,0.24756482669285365,0.001,6.8070031115244745e-06,55031
5.64,-0.70250366,55188,13214,4,8490,0.85,0.24416905641555786,0.001,9.198784027830698e-06,55087
5.56,-0.6986684799999999,55237,13226,4,8500,0.83,0.23806877434253693,0.001,4.8836166115506785e-06,55141
5.49,-0.690855,55286,13238,4,8510,0.82,0.23353734910488128,0.001,4.912898020847933e-06,55186
5.58,-0.70169588,55353,13254,4,8520,0.83,0.23838877926270166,0.001,8.451322552597654e-06,55251
5.55,-0.6888561599999998,55413,13268,4,8530,0.83,0.2413302188118299,0.001,5.0935275339725194e-06,55317
5.64,-0.69253165,55472,13283,4,8540,0.86,0.2443624415567943,0.001,1.7934227928760394e-05,55373
5.71,-0.7071921599999998,55532,13297,4,8550,0.86,0.2450546274582545,0.001,1.6434953674130764e-05,55433
5.69,-0.70527552,55586,13310,4,8560,0.86,0.25388375818729403,0.001,1.1129404629173224e-05,55485
5.71,-0.7062837000000001,55643,13324,4,8570,0.87,0.2498228227098783,0.001,1.4341117397028333e-05,55542
5.66,-0.6933717700000002,55696,13336,4,8580,0.86,0.2529718905687332,0.001,1.4824072968622204e-05,55596
5.62,-0.6882708099999999,55750,13349,4,8590,0.85,0.24353779426642827,0.001,6.196861249918584e-06,55651
5.64,-0.68794228,55801,13362,4,8600,0.85,0.2468397617340088,0.001,4.469995474210009e-06,55701
5.67,-0.6931841499999999,55853,13374,4,8610,0.86,0.25127536058425903,0.001,5.026734405484083e-06,55753
5.63,-0.6815036799999998,55916,13390,4,8620,0.86,0.2482638955116272,0.001,6.5854680997290416e-06,55817
5.58,-0.68267319,55971,13403,4,8630,0.85,0.23771141256604875,0.001,1.28169782068913e-05,55871
5.63,-0.6866797200000001,56035,13418,4,8640,0.85,0.23912481112139566,0.001,8.63390024668271e-06,55935
5.55,-0.6839615200000001,56087,13431,4,8650,0.83,0.24514605104923248,0.001,8.235531595346401e-06,55986
5.6,-0.68371518,56146,13445,4,8660,0.84,0.2336847111582756,0.001,5.987513607882041e-06,56046
5.61,-0.6887185300000002,56204,13459,4,8670,0.83,0.24183853964010874,0.001,5.628365139879558e-06,56103
5.67,-0.70164812,56263,13473,4,8680,0.84,0.2430083453655243,0.001,1.2685668662015814e-05,56162
5.63,-0.68996144,56313,13485,4,8690,0.84,0.24852254986763,0.001,5.356218518196935e-06,56214
5.72,-0.69697404,56373,13500,4,8700,0.86,0.24707678386143275,0.001,7.545084632251278e-06,56273
5.81,-0.69599726,56434,13514,4,8710,0.88,0.23631780445575715,0.001,6.022765046509449e-06,56334
5.81,-0.7016469099999999,56497,13529,4,8720,0.87,0.24692752584815025,0.001,5.451930064737098e-06,56397
5.83,-0.7065516799999998,56554,13543,4,8730,0.88,0.25576860138348173,0.001,5.143671387486393e-06,56455
5.8,-0.7058845300000001,56615,13558,4,8740,0.87,0.2419585223708834,0.001,1.4821740673401759e-05,56515
5.93,-0.7113052900000001,56680,13573,4,8750,0.9,0.24254501859347025,0.001,7.286893681642444e-06,56580
5.93,-0.7125057799999998,56739,13588,4,8760,0.9,0.2462410181760788,0.001,5.070216047897702e-06,56639
5.95,-0.7108283699999999,56799,13602,4,8770,0.91,0.25022048006455105,0.001,7.188777847962531e-06,56698
5.86,-0.6970185600000001,56849,13614,4,8780,0.9,0.23199238777160644,0.001,5.538891491596587e-06,56753
6.02,-0.72105367,56915,13630,4,8790,0.92,0.24826351180672646,0.001,6.936299882909225e-06,56814
6.0,-0.72080691,56973,13644,4,8800,0.91,0.25145218074321746,0.001,6.476396356447367e-06,56871
5.91,-0.72226971,57025,13656,4,8810,0.88,0.23236167430877686,0.001,1.02628810054739e-05,56923
5.82,-0.71629447,57079,13669,4,8820,0.87,0.24475012293883733,0.001,2.138680689053477e-05,56979
5.86,-0.7245926300000002,57140,13684,4,8830,0.87,0.24168050927775248,0.001,8.86879433892318e-06,57040
5.92,-0.72869072,57207,13700,4,8840,0.88,0.24353202929099402,0.001,4.810560767509742e-06,57106
5.82,-0.7243898799999999,57262,13713,4,8850,0.86,0.24608456591765085,0.001,9.887086662274669e-06,57166
5.74,-0.7157564699999999,57313,13726,4,8860,0.84,0.24638435617089272,0.001,5.394449345885732e-06,57217
5.73,-0.7156175499999999,57372,13740,4,8870,0.84,0.25158989677826565,0.001,6.908959448992391e-06,57271
5.8,-0.7186152899999999,57429,13754,4,8880,0.85,0.24197468161582947,0.001,4.667627308663214e-06,57329
5.66,-0.7057842,57481,13766,4,8890,0.82,0.24395462444850377,0.001,8.95969534602565e-06,57380
5.65,-0.7007288299999999,57538,13780,4,8900,0.83,0.24948977182308832,0.001,6.970906118416072e-06,57437
5.79,-0.71529983,57604,13796,4,8910,0.85,0.24369860759803227,0.001,6.998696530250267e-06,57503
5.78,-0.7107182000000002,57657,13808,4,8920,0.85,0.24246174345413843,0.001,4.332195696103251e-06,57557
5.74,-0.6985839600000001,57714,13822,4,8930,0.85,0.23713561253888266,0.001,4.6201851741248646e-06,57614
