rollout/success_rate,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,time/fps,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss
0.86,20697,76380,5.15,14000,3,-0.49924091000000004,0.001,0.18517252802848816,76278,3.7030269292396647e-06
0.85,20711,76430,5.12,14010,3,-0.5042068600000001,0.001,0.18817974030971527,76326,9.853017854766221e-06
0.85,20726,76487,5.15,14020,3,-0.51008847,0.001,0.1792397623260816,76384,3.202606004985379e-06
0.86,20740,76538,5.17,14030,3,-0.50930914,0.001,0.18614176412423453,76438,4.8023993410121575e-06
0.87,20756,76596,5.25,14040,3,-0.51051044,0.001,0.18085549026727676,76493,5.253881037485068e-06
0.89,20771,76649,5.28,14050,3,-0.5075906699999999,0.001,0.18293179869651793,76547,4.8934259211819155e-06
0.89,20784,76698,5.28,14060,3,-0.5093712199999999,0.001,0.1761550431450208,76598,4.5033391794883455e-06
0.89,20799,76755,5.3,14070,3,-0.51044645,0.001,0.1787574201822281,76651,6.337880176943145e-06
0.87,20812,76803,5.26,14080,3,-0.5069455399999999,0.001,0.17397512247165045,76701,8.400044786564346e-06
0.87,20827,76858,5.28,14090,3,-0.5024821499999998,0.001,0.17974084243178368,76757,6.071790835449065e-06
0.87,20842,76913,5.33,14100,3,-0.50160092,0.001,0.17743386824925741,76811,6.1062362419761484e-06
0.9,20857,76968,5.38,14110,3,-0.49918822000000007,0.001,0.17951730887095133,76866,7.79443181878984e-06
0.87,20871,77017,5.3,14120,3,-0.49714129,0.001,0.17943004625184195,76915,5.489718984920598e-06
0.87,20885,77068,5.3,14130,3,-0.4999764,0.001,0.1824475179115931,76966,6.282290769377141e-06
0.87,20899,77122,5.26,14140,3,-0.49943481000000006,0.001,0.17830802074500493,77019,5.527391197444688e-06
0.86,20913,77174,5.25,14150,3,-0.50006809,0.001,0.18180548548698425,77072,2.94148030661745e-06
0.87,20928,77227,5.29,14160,3,-0.50316144,0.001,0.18135386953751245,77125,4.9850989777648165e-06
0.87,20943,77282,5.27,14170,3,-0.5059935999999999,0.001,0.18183520138263704,77179,4.253516181051964e-06
0.88,20956,77332,5.29,14180,3,-0.5129215200000001,0.001,0.18310858309268951,77229,7.1565711247482495e-06
0.88,20971,77384,5.26,14190,3,-0.51444985,0.001,0.18369230876366296,77282,6.400142069651338e-06
0.87,20984,77433,5.2,14200,3,-0.5122745400000001,0.001,0.17991782426834108,77330,4.8588360186840875e-06
0.87,20999,77490,5.22,14210,3,-0.5146881099999999,0.001,0.18039922118186952,77388,6.333397868729662e-06
0.89,21013,77539,5.22,14220,3,-0.5113520699999999,0.001,0.18052923679351807,77436,6.545199539687019e-06
0.88,21026,77587,5.19,14230,3,-0.50428133,0.001,0.18463640553610666,77487,3.4855112452143137e-06
0.87,21041,77642,5.2,14240,3,-0.50314422,0.001,0.17849713067213693,77541,4.88554860567092e-06
0.85,21053,77688,5.14,14250,3,-0.50191202,0.001,0.17993986010551452,77586,6.990657129790634e-06
0.84,21067,77738,5.11,14260,3,-0.49891977000000004,0.001,0.17097581923007965,77635,4.2993624902010195e-06
0.84,21083,77795,5.13,14270,3,-0.49630783,0.001,0.1786388506491979,77692,4.7858533586501535e-06
0.86,21097,77848,5.16,14280,3,-0.49347742000000006,0.001,0.18355967104434967,77747,4.992317978273301e-06
0.87,21111,77900,5.16,14290,3,-0.49659008,0.001,0.17967194318771362,77797,6.012473363625759e-06
0.89,21125,77952,5.19,14300,3,-0.49454996,0.001,0.17177984714508057,77850,5.7870861382980365e-06
0.87,21139,78003,5.13,14310,3,-0.49383749999999993,0.001,0.17686406274636587,77903,3.641055968728324e-06
0.86,21153,78054,5.15,14320,3,-0.5002673500000001,0.001,0.18827993671099344,77951,6.7558979329381446e-06
0.89,21168,78108,5.21,14330,3,-0.5055409700000001,0.001,0.1817424496014913,78006,7.204964049378759e-06
0.88,21182,78162,5.2,14340,3,-0.51228541,0.001,0.17491314311822256,78059,3.91516376415287e-06
0.9,21197,78217,5.29,14350,3,-0.5154820000000001,0.001,0.18249158263206483,78114,4.264537619746989e-06
0.9,21210,78263,5.25,14360,3,-0.5121822300000001,0.001,0.17614910503228506,78161,4.622052567052985e-06
0.89,21224,78316,5.21,14370,3,-0.50963097,0.001,0.18173952400684357,78213,2.5030289521055238e-06
0.88,21239,78368,5.2,14380,3,-0.5030991399999999,0.001,0.18108037412166594,78268,6.319789918052265e-06
0.84,21251,78413,5.13,14390,3,-0.50314457,0.001,0.1792284150918325,78313,7.498557958266853e-06
0.84,21265,78466,5.14,14400,3,-0.50564863,0.001,0.17620502412319183,78363,3.023616197121252e-06
0.84,21279,78515,5.12,14410,3,-0.50304549,0.001,0.1849565476179123,78415,4.131873629376059e-06
0.85,21293,78567,5.13,14420,3,-0.5015736000000001,0.001,0.19134161869684854,78465,1.135527547072949e-05
0.84,21307,78620,5.12,14430,3,-0.50380185,0.001,0.18343795239925384,78517,7.425561489071697e-06
0.85,21322,78673,5.11,14440,3,-0.4909204199999999,0.001,0.18123471240202585,78571,9.731850695970934e-06
0.86,21337,78731,5.14,14450,3,-0.49068624,0.001,0.18038482715686163,78626,3.4160129113539974e-06
0.87,21351,78782,5.19,14460,3,-0.49704874000000004,0.001,0.17779777944087982,78680,4.736239588964963e-06
0.87,21365,78833,5.17,14470,3,-0.4987239400000001,0.001,0.18669754763444266,78730,8.916723724420686e-06
0.86,21379,78884,5.16,14480,3,-0.50491038,0.001,0.1902954638004303,78784,4.2772428969328756e-06
0.89,21393,78934,5.21,14490,3,-0.50099616,0.001,0.17666961004336676,78831,3.184691953113846e-06
0.89,21407,78987,5.21,14500,3,-0.5047393,0.001,0.1762501746416092,78885,3.854606878424723e-06
0.89,21420,79034,5.19,14510,3,-0.5031370900000001,0.001,0.18386369943618774,78933,3.5281354939797893e-06
0.9,21435,79091,5.24,14520,3,-0.50359273,0.001,0.17877225081125894,78989,3.6600974529695427e-06
0.9,21449,79141,5.21,14530,3,-0.49933156000000006,0.001,0.18700839827458063,79039,2.371622315422428e-06
0.91,21464,79198,5.25,14540,3,-0.5078822599999999,0.001,0.18256301581859588,79094,4.493923688642098e-06
0.9,21479,79250,5.19,14550,3,-0.5051015799999999,0.001,0.18847281336784363,79150,5.266655216473737e-06
0.9,21493,79303,5.21,14560,3,-0.5028948599999999,0.001,0.18304482599099478,79201,2.564850698642355e-06
0.9,21508,79358,5.25,14570,3,-0.5028609799999999,0.001,0.18041626177728176,79255,2.6346028079160533e-06
0.88,21520,79401,5.17,14580,3,-0.5009045999999999,0.001,0.1764054112136364,79299,3.4999824833903403e-06
0.88,21533,79451,5.17,14590,3,-0.50229072,0.001,0.17891201128562292,79350,3.905783501068072e-06
0.88,21548,79505,5.18,14600,3,-0.50229433,0.001,0.17927633970975876,79402,3.161517724947771e-06
0.9,21563,79561,5.27,14610,3,-0.50736957,0.001,0.18007628619670868,79457,9.666198639024515e-06
0.87,21576,79606,5.15,14620,3,-0.5022831099999999,0.001,0.17589517533779145,79503,3.893819575750968e-06
0.86,21588,79652,5.11,14630,3,-0.49629035999999993,0.001,0.17318329513072966,79552,4.415806688484736e-06
0.84,21601,79699,5.01,14640,3,-0.4893744900000001,0.001,0.17652305215597153,79597,4.92740885723227e-06
0.81,21615,79751,5.01,14650,3,-0.49333314,0.001,0.17961719632148743,79648,4.1166293613059676e-06
0.81,21629,79803,5.0,14660,3,-0.49835574,0.001,0.18056813180446624,79703,3.844609273073729e-06
0.82,21645,79859,5.01,14670,3,-0.49745165,0.001,0.17970617413520812,79757,5.64492829653318e-06
0.86,21660,79915,5.14,14680,3,-0.50088411,0.001,0.17645341654618582,79813,4.290570700504759e-06
0.86,21673,79964,5.13,14690,3,-0.49642947,0.001,0.19492602348327637,79862,2.7950976194309383e-06
0.86,21688,80018,5.13,14700,3,-0.49525294,0.001,0.18655816093087196,79915,1.2411569969117409e-05
0.85,21703,80072,5.11,14710,3,-0.49503203,0.001,0.18001087754964828,79970,3.859137639968442e-06
0.86,21716,80122,5.16,14720,3,-0.49501807999999997,0.001,0.18152577512794071,80020,4.057727589194353e-06
0.85,21729,80171,5.19,14730,3,-0.5041622,0.001,0.18491517645972116,80068,3.0531302854797104e-06
0.86,21744,80225,5.26,14740,3,-0.51219736,0.001,0.17912907898426056,80123,5.513967062142911e-06
0.87,21756,80269,5.18,14750,3,-0.5068852199999999,0.001,0.17420874536037445,80168,9.0341413852002e-06
0.87,21770,80321,5.18,14760,3,-0.50263449,0.001,0.18252132534980775,80219,4.550595758701093e-06
0.82,21782,80363,5.04,14770,3,-0.4998358699999999,0.001,0.1864744633436203,80260,3.50970672116091e-06
0.8,21795,80413,4.98,14780,3,-0.49686400999999997,0.001,0.1829154392083486,80310,4.852136877768014e-06
0.79,21809,80462,4.98,14790,3,-0.4988048299999999,0.001,0.18666623234748841,80362,8.817979141895193e-06
0.78,21823,80515,4.97,14800,3,-0.49527781,0.001,0.18505339622497557,80413,4.664251900976524e-06
0.78,21838,80570,4.98,14810,3,-0.49128324999999995,0.001,0.17727155685424806,80468,3.577191591830342e-06
0.77,21851,80617,4.95,14820,3,-0.49261719,0.001,0.1849301060040792,80517,6.5799182493719854e-06
0.79,21865,80668,4.97,14830,3,-0.4900091,0.001,0.17132558524608613,80565,3.78249437744671e-06
0.78,21878,80716,4.91,14840,3,-0.48276723,0.001,0.1826421469449997,80614,5.596494361270743e-06
0.8,21892,80766,4.97,14850,3,-0.47861973999999996,0.001,0.17754311263561248,80664,2.2858283955429214e-06
0.77,21904,80811,4.9,14860,3,-0.4761320099999999,0.001,0.18142621219158173,80709,3.042528684697269e-06
0.8,21917,80860,4.97,14870,3,-0.47504572999999994,0.001,0.18122843503952027,80757,6.679048601654358e-06
0.8,21931,80912,4.99,14880,3,-0.47357319,0.001,0.1754504233598709,80812,6.161422925288207e-06
0.81,21946,80968,5.06,14890,3,-0.47930366,0.001,0.1837989663084348,80865,3.0460396374110132e-06
0.81,21960,81017,5.02,14900,3,-0.4768437500000001,0.001,0.18261025420257024,80917,5.745660343693869e-06
0.79,21972,81062,4.92,14910,3,-0.47359882,0.001,0.1817712684472402,80959,9.015799681340772e-06
0.82,21987,81117,5.0,14920,3,-0.47830851,0.001,0.1760381579399109,81014,4.600869169735234e-06
0.8,21999,81162,4.94,14930,3,-0.4765374999999999,0.001,0.17981653213500975,81060,4.181923759460915e-06
0.8,22013,81213,4.97,14940,3,-0.48508756,0.001,0.1838086744149526,81111,3.811399153619277e-06
0.79,22027,81266,5.0,14950,3,-0.49689482000000007,0.001,0.18091570834318796,81164,1.8373535416079296e-05
0.79,22039,81310,4.99,14960,3,-0.49654413,0.001,0.18240222334861755,81209,2.883356501115486e-06
0.79,22053,81360,5.0,14970,3,-0.4972215700000001,0.001,0.1851741075515747,81258,2.5769876212204204e-06
0.77,22065,81406,4.94,14980,3,-0.49947332000000005,0.001,0.18014034380515417,81303,4.3221644621856585e-06
0.76,22079,81455,4.87,14990,3,-0.4977220200000001,0.001,0.1717316061258316,81352,3.248058116393319e-06
0.77,22093,81509,4.92,15000,3,-0.5040132399999999,0.001,0.18945213903983435,81407,3.2714265216782223e-06
0.79,22108,81562,5.0,15010,3,-0.5074838800000001,0.001,0.17777554939190546,81460,5.5810949106671615e-06
0.78,22122,81615,4.98,15020,3,-0.5081276200000001,0.001,0.1740537832180659,81513,4.6806804145186715e-06
0.8,22138,81671,5.09,15030,3,-0.5157965999999999,0.001,0.18205075604575022,81571,3.112509505496876e-06
0.82,22153,81727,5.14,15040,3,-0.5142347099999999,0.001,0.17587986588478088,81624,4.800583383257617e-06
0.83,22166,81776,5.1,15050,3,-0.50271904,0.001,0.18372370600700377,81674,2.2690056766805355e-06
0.86,22180,81828,5.18,15060,3,-0.50690547,0.001,0.18733913451433182,81726,4.325654231251974e-06
0.85,22192,81871,5.11,15070,3,-0.5021682399999999,0.001,0.18496916592121124,81771,1.2805358164769131e-05
0.88,22206,81925,5.19,15080,3,-0.50735376,0.001,0.18617960065603256,81823,3.125059492958826e-06
0.89,22221,81978,5.23,15090,3,-0.5084307,0.001,0.18378548820813498,81876,3.368953324904093e-06
0.89,22235,82030,5.21,15100,3,-0.50496652,0.001,0.17087253431479135,81928,4.719469567741423e-06
0.88,22249,82081,5.19,15110,3,-0.50480328,0.001,0.18845619559288024,81981,4.257035061527858e-06
0.87,22263,82133,5.18,15120,3,-0.50099761,0.001,0.1910856564839681,82030,5.970421473951622e-06
0.88,22279,82195,5.24,15130,3,-0.50644513,0.001,0.18522513409455618,82092,3.24270683904615e-06
0.87,22293,82246,5.19,15140,3,-0.50027407,0.001,0.180242919921875,82144,2.8973521693842485e-06
0.88,22309,82304,5.28,15150,3,-0.5071267699999998,0.001,0.18140266090631485,82202,6.289224681192233e-06
0.87,22323,82354,5.26,15160,3,-0.50405341,0.001,0.18346367279688516,82252,4.84446324359548e-06
0.89,22337,82407,5.36,15170,3,-0.5071143199999999,0.001,0.18865699072678885,82305,1.3846460357550919e-05
0.87,22350,82453,5.28,15180,3,-0.4963305299999999,0.001,0.1785479262471199,82353,5.642219434776052e-06
0.86,22363,82502,5.24,15190,3,-0.49246105,0.001,0.17716681584715843,82402,5.234924856267753e-06
0.85,22377,82554,5.24,15200,3,-0.49653139999999996,0.001,0.187441286444664,82454,2.6203774723398965e-06
0.84,22390,82601,5.2,15210,3,-0.4945031100000001,0.001,0.17709758381048837,82498,3.895283271049266e-06
0.86,22405,82656,5.23,15220,3,-0.49390296,0.001,0.1805391013622284,82553,6.656598634435795e-06
0.85,22419,82707,5.12,15230,3,-0.48284566000000007,0.001,0.18058782815933228,82605,9.163698943363366e-06
0.85,22433,82759,5.13,15240,3,-0.48472128,0.001,0.18168305978178978,82656,3.488229879167193e-06
0.83,22447,82811,5.07,15250,3,-0.48119438000000003,0.001,0.18043619953095913,82709,3.874744407994513e-06
0.82,22460,82860,5.06,15260,3,-0.48232102000000004,0.001,0.18249622732400894,82757,4.008044697911828e-06
0.83,22476,82917,5.1,15270,3,-0.48887953,0.001,0.16948924958705902,82815,7.387105483758205e-06
0.85,22490,82969,5.16,15280,3,-0.49285032000000006,0.001,0.1918496459722519,82867,5.576119701800053e-06
0.85,22503,83017,5.15,15290,3,-0.49324819,0.001,0.19062280654907227,82915,3.893752136718831e-06
0.83,22515,83062,5.08,15300,3,-0.48761591000000004,0.001,0.17747183640797934,82959,4.058444725766701e-06
0.85,22530,83117,5.16,15310,3,-0.49704589000000005,0.001,0.1760124092300733,83015,3.619465511898549e-06
0.82,22543,83165,5.09,15320,3,-0.49889485000000006,0.001,0.17696671187877655,83063,4.273534235229211e-06
0.82,22557,83216,5.09,15330,3,-0.5005515700000001,0.001,0.17972469627857207,83113,3.8056660287111297e-06
0.8,22570,83265,5.06,15340,3,-0.50058073,0.001,0.18548473715782166,83162,3.026201132646141e-06
0.8,22584,83314,5.03,15350,3,-0.5028439000000001,0.001,0.18393175303936005,83212,3.7402374649294265e-06
0.82,22598,83366,5.06,15360,3,-0.50385358,0.001,0.17833454608917237,83266,2.860404515558912e-06
0.8,22612,83417,5.0,15370,3,-0.50419907,0.001,0.1797913797199726,83314,3.266708631599613e-06
0.78,22625,83466,4.97,15380,3,-0.5024400400000001,0.001,0.18986364205678305,83363,4.9547766896769945e-06
0.8,22640,83522,5.05,15390,3,-0.50535982,0.001,0.17965267300605775,83418,5.9859536122530695e-06
0.79,22652,83565,5.03,15400,3,-0.50768586,0.001,0.18937639594078065,83465,4.898803308606148e-06
0.79,22667,83621,5.04,15410,3,-0.5069786700000001,0.001,0.1865352764725685,83518,4.612903921952238e-06
0.82,22681,83673,5.08,15420,3,-0.50290098,0.001,0.18131867945194244,83570,4.2005684917967304e-06
0.83,22696,83727,5.11,15430,3,-0.5059358999999999,0.001,0.17650612940390906,83625,6.4541310393906315e-06
0.84,22710,83779,5.14,15440,3,-0.5046040700000001,0.001,0.18374927937984467,83676,8.65057345436071e-06
0.86,22725,83834,5.2,15450,3,-0.50778594,0.001,0.1875348448753357,83732,3.3585102755750996e-06
0.83,22737,83878,5.12,15460,3,-0.50258245,0.001,0.1810980091492335,83776,2.4702473335006894e-06
0.83,22750,83925,5.08,15470,3,-0.49558462999999997,0.001,0.18506793677806854,83825,3.3248160586178224e-06
0.83,22763,83974,5.08,15480,3,-0.49748886000000003,0.001,0.18402995665868124,83872,3.21902090642349e-06
0.8,22776,84020,4.98,15490,3,-0.48953788,0.001,0.17823808267712593,83917,6.6227480601810385e-06
0.84,22790,84073,5.08,15500,3,-0.48960783999999996,0.001,0.1805808629308428,83971,3.1299872976628e-06
0.84,22806,84132,5.11,15510,3,-0.49244544000000007,0.001,0.18423779805501303,84029,7.733015460568518e-06
0.84,22821,84185,5.12,15520,3,-0.49550847,0.001,0.18024765451749167,84082,3.3668673798577706e-06
0.82,22835,84236,5.09,15530,3,-0.49298321,0.001,0.18641260266304016,84136,1.114972783398116e-05
0.83,22850,84293,5.14,15540,3,-0.5021311700000001,0.001,0.18331196904182434,84189,3.8059357242066958e-06
0.8,22863,84339,5.05,15550,3,-0.49794149,0.001,0.18127093613147735,84236,4.901628335574059e-06
0.83,22877,84392,5.14,15560,3,-0.50436241,0.001,0.18557982742786408,84289,3.304782603663625e-06
0.84,22891,84443,5.18,15570,3,-0.5013939,0.001,0.17816491425037384,84343,5.262330830646533e-06
0.86,22905,84495,5.21,15580,3,-0.50164157,0.001,0.18400724232196808,84392,7.5130170671400265e-06
0.89,22920,84550,5.3,15590,3,-0.50932826,0.001,0.17901726961135864,84448,4.145049388171174e-06
0.89,22934,84603,5.3,15600,3,-0.5071538600000001,0.001,0.18084645519653955,84501,4.828470499281441e-06
0.87,22946,84647,5.15,15610,3,-0.49377590000000005,0.001,0.18627457618713378,84547,2.4436898456769995e-06
0.86,22960,84698,5.13,15620,3,-0.49086572000000006,0.001,0.1849360428750515,84597,7.153952083172044e-06
0.85,22974,84748,5.12,15630,3,-0.49119781,0.001,0.17868510882059732,84648,7.62630103660437e-06
0.86,22989,84805,5.12,15640,3,-0.48382532,0.001,0.18605410555998483,84701,5.1408307702634675e-06
0.89,23004,84859,5.2,15650,3,-0.4853395,0.001,0.18398648202419282,84756,2.1911637304583564e-05
0.89,23019,84915,5.23,15660,3,-0.48540756,0.001,0.17621262669563292,84813,2.398344940957031e-06
0.9,23035,84972,5.29,15670,3,-0.49354048,0.001,0.1860336090127627,84869,2.2036159634808428e-06
0.88,23048,85020,5.25,15680,3,-0.49321778,0.001,0.17881576468547186,84920,3.879360254662363e-06
0.86,23061,85067,5.17,15690,3,-0.48527648000000007,0.001,0.17876696288585664,84967,3.689122377181775e-06
0.85,23074,85117,5.14,15700,3,-0.48807110000000004,0.001,0.18319242199261984,85014,5.155378554870064e-06
0.88,23089,85172,5.25,15710,3,-0.49222392,0.001,0.17942283550898233,85069,2.300334282760256e-06
0.88,23104,85226,5.28,15720,3,-0.5000028700000001,0.001,0.1798837607105573,85123,6.526848096655158e-06
0.89,23117,85274,5.26,15730,3,-0.49560729000000003,0.001,0.18126491953929266,85172,3.4702538869169075e-06
0.88,23131,85325,5.2,15740,3,-0.49346290000000004,0.001,0.17568112164735794,85225,6.6714402085684315e-06
0.86,23144,85374,5.15,15750,3,-0.49187081,0.001,0.1821748286485672,85274,4.551635083771544e-06
0.86,23158,85424,5.09,15760,3,-0.48735487000000005,0.001,0.17882970571517945,85324,5.8027291743201205e-06
0.86,23173,85479,5.07,15770,3,-0.48579283000000006,0.001,0.18897504856189093,85377,2.472237326855975e-06
0.89,23189,85539,5.19,15780,3,-0.49176523000000005,0.001,0.18588238457838693,85437,6.371957927816159e-06
0.88,23202,85585,5.18,15790,3,-0.4925186399999999,0.001,0.17992813289165496,85485,8.219639494200236e-06
0.88,23215,85634,5.17,15800,3,-0.48878307,0.001,0.17556111216545106,85532,4.08990072173765e-06
0.86,23227,85679,5.07,15810,3,-0.48454173000000006,0.001,0.18264871339003244,85579,4.2866152512033295e-06
0.85,23242,85732,5.06,15820,3,-0.47968742000000014,0.001,0.1829055448373159,85629,2.5747855640171715e-06
0.86,23256,85784,5.1,15830,3,-0.48148193,0.001,0.19097661475340524,85682,3.948910659801186e-06
0.87,23271,85841,5.16,15840,3,-0.48598695999999997,0.001,0.1798147976398468,85738,3.3702945984259714e-06
0.89,23286,85897,5.23,15850,3,-0.49060243,0.001,0.1803886592388153,85794,4.81624374515377e-06
0.88,23300,85946,5.22,15860,3,-0.49235839,0.001,0.18009413182735443,85846,4.128038426642888e-06
0.87,23315,86002,5.23,15870,3,-0.49476737,0.001,0.18551151702801386,85899,2.0442222800435652e-06
0.86,23329,86055,5.16,15880,3,-0.4874497300000001,0.001,0.18480286498864493,85952,5.079169303220017e-06
0.87,23343,86106,5.21,15890,3,-0.49506948000000006,0.001,0.1831086039543152,86006,7.780083433317486e-06
0.89,23359,86165,5.31,15900,3,-0.49913993999999995,0.001,0.18024444580078125,86062,4.025452199130086e-06
0.91,23374,86218,5.39,15910,3,-0.5030949799999999,0.001,0.17299264669418335,86115,2.835664531630755e-06
0.93,23389,86274,5.42,15920,3,-0.5031468599999999,0.001,0.18588699996471406,86172,2.8220014200996957e-06
0.93,23404,86331,5.47,15930,3,-0.5089349799999999,0.001,0.17550048728783926,86228,3.4459334680529232e-06
0.93,23420,86389,5.48,15940,3,-0.5137523599999999,0.001,0.18283115575710931,86287,4.773697014570644e-06
0.91,23433,86437,5.4,15950,3,-0.5079083,0.001,0.1912254939476649,86334,4.272082018511962e-06
0.91,23447,86488,5.42,15960,3,-0.51021155,0.001,0.18305997550487518,86385,4.3648280249423505e-06
0.89,23459,86533,5.31,15970,3,-0.501468,0.001,0.1834482282400131,86431,3.860543210976175e-06
0.89,23473,86584,5.29,15980,3,-0.50495427,0.001,0.18000836670398712,86481,6.15968663169042e-06
0.88,23487,86634,5.28,15990,3,-0.50262571,0.001,0.18324771026770273,86534,3.55308513159495e-06
0.84,23499,86677,5.12,16000,3,-0.49660188000000005,0.001,0.18769594033559164,86577,3.774864126171451e-06
0.84,23514,86734,5.16,16010,3,-0.50244001,0.001,0.19324764609336853,86632,4.368999998405343e-06
0.82,23528,86784,5.1,16020,3,-0.50249923,0.001,0.18188724666833878,86683,5.5884502974852994e-06
0.81,23541,86832,5.01,16030,3,-0.4948476399999999,0.001,0.18386431286732355,86732,3.963231298106014e-06
0.8,23554,86882,4.93,16040,3,-0.48593401999999997,0.001,0.1803455412387848,86780,6.9119751969992645e-06
0.79,23567,86930,4.93,16050,3,-0.48764802999999984,0.001,0.1840560088555018,86829,6.0768147704948206e-06
0.8,23582,86984,4.96,16060,3,-0.48794910999999996,0.001,0.180078187584877,86882,3.7805273223057156e-06
0.82,23596,87035,5.02,16070,3,-0.49509228000000005,0.001,0.18639397248625755,86933,4.313529586852383e-06
0.8,23609,87083,4.99,16080,3,-0.49251585000000003,0.001,0.19585106273492178,86980,4.5143941254840074e-06
0.83,23623,87135,5.01,16090,3,-0.48654362000000007,0.001,0.17943850457668303,87033,5.849115132150473e-06
0.86,23638,87190,5.13,16100,3,-0.4952567400000001,0.001,0.18598329524199167,87087,5.1537588963886565e-06
0.86,23653,87243,5.09,16110,3,-0.4895882100000001,0.001,0.18410701553026834,87141,3.2677423860150157e-06
0.86,23667,87297,5.13,16120,3,-0.4923909,0.001,0.18415564484894276,87194,2.5346674021875515e-06
0.85,23681,87346,5.14,16130,3,-0.4950368499999999,0.001,0.18348548809687296,87246,7.015854559237293e-06
0.85,23694,87397,5.15,16140,3,-0.5004014699999999,0.001,0.17791668077309927,87295,4.0385668095647515e-06
0.86,23708,87447,5.17,16150,3,-0.4985603299999999,0.001,0.18675350546836852,87345,4.006449898952269e-06
0.87,23723,87502,5.18,16160,3,-0.4936517000000001,0.001,0.1872143566608429,87400,4.592412824422354e-06
0.87,23737,87552,5.17,16170,3,-0.48694151999999996,0.001,0.1802329607307911,87449,3.2098698170557327e-06
0.89,23750,87602,5.19,16180,3,-0.48777132,0.001,0.18022564053535461,87500,6.049830062693218e-06
0.86,23762,87644,5.09,16190,3,-0.48821008,0.001,0.18019602075219154,87544,5.083736709821096e-06
0.83,23774,87689,4.99,16200,3,-0.48665582,0.001,0.18724598586559296,87589,7.470663331332617e-06
0.83,23789,87745,5.02,16210,3,-0.49031509999999995,0.001,0.18269610404968262,87643,6.0159496570122425e-06
0.85,23803,87796,4.99,16220,3,-0.48263418999999996,0.001,0.17953645686308542,87695,3.00287369251843e-06
0.87,23818,87850,5.04,16230,3,-0.4819885000000001,0.001,0.17825382309300558,87748,3.4426812882364696e-06
0.86,23832,87902,5.05,16240,3,-0.4849223800000001,0.001,0.17710177302360536,87802,5.101149690744933e-06
0.86,23847,87957,5.1,16250,3,-0.4883205300000001,0.001,0.18169015347957612,87852,4.878230583926779e-06
0.85,23861,88010,5.08,16260,3,-0.49548882000000005,0.001,0.18216490000486374,87908,6.070575598945045e-06
0.85,23876,88062,5.1,16270,3,-0.50195246,0.001,0.18143968284130096,87960,5.852337153555709e-06
0.84,23890,88113,5.11,16280,3,-0.5014632400000001,0.001,0.18215478658676149,88013,5.122875700180885e-06
0.86,23903,88163,5.19,16290,3,-0.50307817,0.001,0.1854625940322876,88061,1.7735512756189564e-06
0.9,23918,88216,5.27,16300,3,-0.49910402000000004,0.001,0.17993263006210328,88114,3.3940906178031583e-06
0.9,23932,88270,5.25,16310,3,-0.4966946000000001,0.001,0.17759330570697784,88168,4.238099433808072e-06
0.88,23946,88319,5.23,16320,3,-0.5037582,0.001,0.18930930892626444,88215,4.155890186060181e-06
0.85,23957,88361,5.11,16330,3,-0.49782638000000007,0.001,0.1828215221563975,88258,2.9355453534662956e-06
0.86,23971,88413,5.11,16340,3,-0.49180950999999984,0.001,0.1814232592781385,88310,3.724479900787022e-06
0.87,23986,88468,5.11,16350,3,-0.49571773,0.001,0.18662524968385696,88366,5.52122404921344e-06
0.88,24001,88523,5.13,16360,3,-0.49115388000000004,0.001,0.1849417289098104,88421,3.910312860474126e-06
0.87,24015,88575,5.13,16370,3,-0.49153495999999997,0.001,0.17748018034866878,88473,7.4773170451538e-06
0.87,24028,88624,5.11,16380,3,-0.49220643000000003,0.001,0.19265062734484673,88522,4.183440864835575e-06
0.88,24043,88678,5.15,16390,3,-0.49282015,0.001,0.18220340609550476,88577,4.095667691217386e-06
0.88,24058,88731,5.15,16400,3,-0.4917673799999999,0.001,0.18733153641223907,88627,6.385941242115223e-06
0.86,24071,88782,5.12,16410,3,-0.4876372499999999,0.001,0.18248145878314972,88678,5.977636874376913e-06
0.86,24086,88835,5.16,16420,3,-0.48662645000000004,0.001,0.1816339365073613,88735,5.835287213683062e-06
0.88,24099,88884,5.23,16430,3,-0.49264346,0.001,0.18225213140249252,88782,2.4894105952929144e-06
0.88,24114,88938,5.25,16440,3,-0.49429328000000006,0.001,0.18518116573492685,88835,4.089882774375535e-06
0.87,24128,88989,5.21,16450,3,-0.48847046,0.001,0.17519809554020563,88886,6.4748131004913985e-06
0.86,24141,89040,5.17,16460,3,-0.48905089,0.001,0.18235652645428976,88940,3.695510978711051e-06
0.88,24157,89096,5.21,16470,3,-0.48968309,0.001,0.18181096613407136,88993,3.042303819711378e-06
0.9,24172,89154,5.3,16480,3,-0.49646175,0.001,0.18297153214613596,89051,3.456164298161942e-06
0.9,24187,89209,5.31,16490,3,-0.5022638100000001,0.001,0.1756987154483795,89107,4.565914377963054e-06
0.88,24201,89258,5.27,16500,3,-0.50249737,0.001,0.17339695990085602,89155,2.425087586743757e-06
0.88,24215,89312,5.3,16510,3,-0.51090245,0.001,0.1833563425711223,89212,1.0164977928590296e-05
0.9,24230,89366,5.31,16520,3,-0.51232279,0.001,0.17955092191696168,89263,4.007108918813173e-06
