rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/episodes,time/fps,rollout/success_rate,train/n_updates,train/critic_loss,train/actor_loss,train/learning_rate
-0.41212151999999996,15204,5.19,75682,14480,4,0.98,75576,3.5372622733120807e-06,0.14349127411842347,0.001
-0.40931251,15214,5.19,75734,14490,4,0.98,75629,4.796238044946222e-06,0.14913398399949074,0.001
-0.4093760700000001,15224,5.15,75783,14500,4,0.98,75678,7.067843625918613e-06,0.1412426084280014,0.001
-0.41258555,15235,5.19,75836,14510,4,0.98,75731,5.448985803013784e-06,0.13864000141620636,0.001
-0.41369954999999997,15245,5.19,75886,14520,4,0.98,75780,3.4007739941444013e-06,0.1395271062850952,0.001
-0.41482976,15256,5.17,75939,14530,4,0.98,75833,1.7749171482656883e-05,0.145938013281141,0.001
-0.41781094999999996,15267,5.21,75997,14540,4,0.98,75892,4.663801519200206e-06,0.14787504325310388,0.001
-0.41237266000000006,15276,5.14,76041,14550,4,0.98,75939,9.493913330516079e-06,0.14902840554714203,0.001
-0.4041076300000001,15285,5.04,76085,14560,4,0.96,75979,6.7238976043881845e-06,0.14571674168109894,0.001
-0.4075853299999999,15296,5.09,76137,14570,4,0.97,76032,9.32804878175375e-06,0.14598225355148314,0.001
-0.40585167999999994,15306,5.06,76188,14580,4,0.97,76082,6.925486331965658e-06,0.13809598982334137,0.001
-0.40668935000000006,15316,5.03,76237,14590,4,0.95,76131,4.962070670444519e-06,0.1434264063835144,0.001
-0.40845685999999987,15326,5.05,76288,14600,4,0.95,76182,6.900978223711718e-06,0.146805340051651,0.001
-0.40663057,15337,5.03,76339,14610,4,0.95,76234,1.152265685959719e-05,0.1429039269685745,0.001
-0.40931287,15347,5.06,76392,14620,4,0.95,76286,7.335443206102354e-06,0.1422657012939453,0.001
-0.40258188999999994,15358,5.04,76443,14630,4,0.95,76338,3.1234833841153884e-06,0.14042870998382567,0.001
-0.39244074000000007,15368,4.97,76494,14640,4,0.95,76389,1.5422260003106202e-05,0.14681366682052613,0.001
-0.3966807299999999,15378,5.01,76542,14650,4,0.95,76438,4.448482195584802e-06,0.14862582683563233,0.001
-0.39251927999999997,15387,5.01,76586,14660,4,0.97,76480,1.0329013321097591e-05,0.13574433512985706,0.001
-0.38919581000000003,15397,4.99,76636,14670,4,0.97,76531,1.4547998216585255e-05,0.14541155993938445,0.001
-0.38320065,15406,4.93,76681,14680,4,0.95,76575,4.983277904102579e-06,0.14686472713947296,0.001
-0.38346857,15416,4.94,76731,14690,4,0.96,76626,5.716647137887776e-06,0.1426229417324066,0.001
-0.37707619000000003,15425,4.89,76777,14700,4,0.95,76673,1.2136727491451893e-05,0.14354906231164932,0.001
-0.37462470000000003,15435,4.88,76827,14710,4,0.95,76722,4.909363542537903e-06,0.14218012392520904,0.001
-0.36867695,15445,4.83,76875,14720,4,0.94,76769,1.0319271571764451e-05,0.14260652412970862,0.001
-0.3776339,15457,4.89,76932,14730,4,0.94,76826,6.8910158006474376e-06,0.1421959787607193,0.001
-0.37784825000000005,15466,4.82,76976,14740,4,0.92,76874,6.794781620556023e-06,0.14499758183956146,0.001
-0.37889719,15476,4.86,77028,14750,4,0.93,76923,1.2567620728987094e-05,0.14297211915254593,0.001
-0.38329662999999997,15486,4.9,77076,14760,4,0.93,76971,5.256889949123433e-06,0.14693582306305566,0.001
-0.37882470999999995,15495,4.88,77124,14770,4,0.93,77020,6.160174677916075e-06,0.15381238237023354,0.001
-0.38141431,15506,4.94,77175,14780,4,0.95,77070,4.198765566343354e-06,0.14475299417972565,0.001
-0.38379013,15516,4.98,77229,14790,4,0.96,77125,5.465360663947649e-06,0.14312605559825897,0.001
-0.38605021,15527,5.04,77281,14800,4,0.97,77175,3.871908537197062e-06,0.14014807716012,0.001
-0.38470424999999997,15536,5.0,77327,14810,4,0.96,77223,7.461498588175648e-06,0.14087709784507751,0.001
-0.3830578,15545,4.99,77374,14820,4,0.97,77268,2.7119414767184935e-06,0.1425720825791359,0.001
-0.37480712999999993,15555,4.91,77423,14830,4,0.95,77321,4.0524285395804325e-06,0.1454701155424118,0.001
-0.37767510000000004,15565,4.96,77472,14840,4,0.97,77367,5.087832391836855e-06,0.14729468524456024,0.001
-0.3736773399999999,15575,4.94,77522,14850,4,0.97,77416,4.378817038741545e-06,0.14583800360560417,0.001
-0.3830244,15586,5.03,77579,14860,4,0.97,77473,5.3796239980228065e-06,0.14354660279221004,0.001
-0.38419399,15596,5.04,77628,14870,4,0.97,77522,3.1154011139733484e-06,0.1381198838353157,0.001
-0.3853592699999999,15606,5.02,77677,14880,4,0.97,77572,2.7658901672111823e-06,0.14517587423324585,0.001
-0.38302286,15617,5.02,77731,14890,4,0.97,77625,3.217432284448781e-06,0.14172571152448654,0.001
-0.39064441,15628,5.04,77785,14900,4,0.97,77679,3.4607366615091452e-06,0.14405254721641542,0.001
-0.39818739999999997,15638,5.1,77837,14910,4,0.97,77731,3.0842847991152667e-06,0.14523468613624574,0.001
-0.40801856999999997,15649,5.18,77892,14920,4,0.96,77787,3.966343191071549e-06,0.13618836303551993,0.001
-0.40991149999999993,15659,5.19,77942,14930,4,0.98,77837,4.687035584538535e-06,0.14627295235792795,0.001
-0.41226105,15669,5.19,77991,14940,4,0.97,77886,1.16262130177347e-05,0.14149264693260194,0.001
-0.41243069000000004,15679,5.17,78039,14950,4,0.97,77933,4.166423138940445e-06,0.1405639909207821,0.001
-0.41092099,15689,5.12,78091,14960,4,0.97,77984,6.383660263509228e-06,0.13624642044305801,0.001
-0.40864808,15699,5.1,78138,14970,4,0.97,78033,4.715052853043744e-06,0.1474108025431633,0.001
-0.4090742699999999,15709,5.12,78189,14980,4,0.97,78084,1.3434312495519408e-05,0.1490906298160553,0.001
-0.40261122000000016,15718,5.05,78236,14990,4,0.97,78132,5.3843114073970355e-06,0.14707039669156075,0.001
-0.39570140000000004,15728,5.01,78286,15000,4,0.97,78180,2.272213914693566e-05,0.14483679234981536,0.001
-0.39132908000000005,15738,4.95,78332,15010,4,0.97,78227,2.6970999158493214e-06,0.14818677306175232,0.001
-0.38881563999999996,15748,4.93,78385,15020,4,0.98,78280,1.4965060643135075e-05,0.14035364240407944,0.001
-0.38018934000000004,15757,4.88,78430,15030,4,0.98,78325,1.1743096971864967e-05,0.14308907588322958,0.001
-0.38314945,15769,4.95,78486,15040,4,0.98,78380,7.783239789205254e-06,0.14831846952438354,0.001
-0.3894079,15780,5.02,78541,15050,4,0.98,78436,3.0896008714383547e-06,0.14565823475519815,0.001
-0.38176611999999993,15789,4.97,78588,15060,4,0.97,78483,3.681538771616033e-06,0.1470474898815155,0.001
-0.3880127099999999,15799,5.0,78638,15070,4,0.97,78534,1.3147840415210036e-05,0.1431166355808576,0.001
-0.38896499,15810,5.0,78689,15080,4,0.97,78583,3.5692708479473366e-06,0.1457716017961502,0.001
-0.3934628499999999,15820,5.04,78740,15090,4,0.97,78635,1.3163626226742053e-05,0.14852973818778992,0.001
-0.4037381899999999,15831,5.08,78794,15100,4,0.97,78689,3.404204107937403e-06,0.14062666147947311,0.001
-0.40051594,15840,5.08,78840,15110,4,0.97,78736,4.948459566852155e-06,0.1430275465051333,0.001
-0.39170943999999996,15850,5.01,78886,15120,4,0.97,78781,1.1414243635954335e-05,0.1479368656873703,0.001
-0.4043276900000001,15860,5.07,78937,15130,4,0.96,78831,6.350632512900726e-06,0.14349260677893957,0.001
-0.39827060000000003,15870,5.0,78986,15140,4,0.97,78881,1.182432455001011e-05,0.14365467677513757,0.001
-0.39256966,15880,4.93,79034,15150,4,0.96,78928,3.734656615961285e-06,0.1485680788755417,0.001
-0.39398988,15890,4.95,79083,15160,4,0.97,78978,2.9247775046314928e-06,0.14234328642487526,0.001
-0.38899388,15898,4.87,79125,15170,4,0.95,79021,7.482382594995822e-06,0.14072130744655928,0.001
-0.3889210299999999,15908,4.87,79176,15180,4,0.95,79072,7.355580085762388e-06,0.1478040168682734,0.001
-0.38640595000000005,15917,4.81,79221,15190,4,0.94,79117,7.989202367753024e-06,0.1459190398454666,0.001
-0.3818586,15928,4.79,79273,15200,4,0.94,79168,4.908644806770705e-06,0.14334137241045633,0.001
-0.38750991999999995,15938,4.83,79323,15210,4,0.95,79217,3.131589551230718e-06,0.14096302911639214,0.001
-0.38855823000000006,15948,4.85,79371,15220,4,0.95,79266,2.1706010920752304e-05,0.13893796801567077,0.001
-0.38437379,15958,4.86,79423,15230,4,0.96,79318,6.0121243222965855e-06,0.14410644471645356,0.001
-0.38594852999999996,15968,4.86,79472,15240,4,0.94,79364,1.0927602488663979e-05,0.14608241021633148,0.001
-0.39226615,15980,4.98,79532,15250,4,0.95,79427,5.554971085075522e-06,0.14656552374362947,0.001
-0.39803251,15990,5.01,79584,15260,4,0.95,79478,3.5842057855006715e-06,0.14823557808995247,0.001
-0.4025169,15999,5.04,79629,15270,4,0.95,79525,5.671995836564747e-06,0.14391267051299414,0.001
-0.39296555999999994,16008,4.98,79674,15280,4,0.95,79569,3.2700008887331933e-06,0.14494311437010765,0.001
-0.3994274700000001,16019,5.06,79727,15290,4,0.96,79621,1.2042895832564682e-05,0.14533787667751313,0.001
-0.40364491999999985,16031,5.15,79788,15300,4,0.96,79681,7.535759050369961e-06,0.1464409202337265,0.001
-0.40157921,16041,5.13,79836,15310,4,0.95,79731,5.547110845327552e-06,0.14656786620616913,0.001
-0.40842025000000004,16051,5.15,79886,15320,4,0.94,79781,4.016078401036794e-06,0.14130529761314392,0.001
-0.4056713,16062,5.16,79939,15330,4,0.94,79833,4.27154202498059e-06,0.14442831464111805,0.001
-0.4097581699999999,16072,5.19,79991,15340,4,0.96,79886,4.341281055530999e-06,0.15389395952224733,0.001
-0.40677977000000004,16083,5.12,80044,15350,4,0.96,79939,6.29395916954915e-06,0.14791192362705866,0.001
-0.39943692999999997,16091,5.02,80086,15360,4,0.93,79982,3.7229476674838224e-06,0.14259204268455505,0.001
-0.39007480000000005,16100,4.99,80128,15370,4,0.94,80024,4.192121593860065e-06,0.14185351133346558,0.001
-0.39749290000000004,16110,5.04,80178,15380,4,0.94,80073,5.009084702578548e-06,0.14129294455051422,0.001
-0.39329071000000004,16120,5.0,80227,15390,4,0.94,80121,1.7789170897231088e-05,0.15345199778676033,0.001
-0.38442811000000005,16130,4.87,80275,15400,4,0.93,80170,6.207509538095716e-06,0.1361197034517924,0.001
-0.38085698000000007,16139,4.86,80322,15410,4,0.93,80217,1.1053444950448466e-05,0.13890012726187706,0.001
-0.37699478999999997,16149,4.84,80370,15420,4,0.93,80268,3.2867055021294314e-06,0.141064232836167,0.001
-0.3801093400000001,16159,4.81,80420,15430,4,0.93,80316,3.2307772016793025e-06,0.14464569687843323,0.001
-0.37645560000000006,16169,4.77,80468,15440,4,0.93,80363,4.652814823202789e-06,0.1526807427406311,0.001
-0.36846917000000007,16178,4.7,80514,15450,4,0.92,80410,1.1659823485388188e-05,0.1390218675136566,0.001
-0.36768254999999994,16188,4.77,80563,15460,4,0.94,80459,5.004643935535569e-06,0.1476862519979477,0.001
-0.37392564,16198,4.87,80615,15470,4,0.95,80511,1.1428459060880414e-05,0.14197871088981628,0.001
-0.37460056,16209,4.89,80667,15480,4,0.95,80561,3.111325540885446e-05,0.1440800905227661,0.001
-0.3787097200000001,16219,4.89,80716,15490,4,0.94,80610,2.7516904310687096e-06,0.14219547808170319,0.001
-0.37636750999999996,16229,4.94,80769,15500,4,0.95,80662,2.741533023709053e-06,0.14806253463029861,0.001
-0.37838404,16239,4.92,80814,15510,4,0.95,80712,4.513470639722073e-06,0.1457228660583496,0.001
-0.37472516,16248,4.92,80862,15520,4,0.96,80758,3.668218846542004e-06,0.14635883271694183,0.001
-0.37543863,16258,4.91,80911,15530,4,0.95,80804,8.934930065152002e-06,0.14601045250892639,0.001
-0.37015660999999994,16268,4.92,80960,15540,4,0.95,80856,6.629706149396952e-06,0.14228048423926035,0.001
-0.37858315,16278,4.96,81010,15550,4,0.94,80904,2.3098438077795436e-06,0.14820647239685059,0.001
-0.38495736,16288,4.96,81059,15560,4,0.94,80953,5.268269478619913e-06,0.14502815008163453,0.001
-0.38909952999999997,16299,4.96,81111,15570,4,0.94,81006,5.382181162379614e-06,0.14987502495447794,0.001
-0.38867102,16308,4.9,81157,15580,4,0.93,81055,2.355492920287361e-05,0.14682413935661315,0.001
-0.38527886,16317,4.88,81204,15590,4,0.93,81100,5.629099935807365e-06,0.14151239395141602,0.001
-0.38575416000000007,16327,4.82,81251,15600,4,0.93,81147,6.058084045434952e-06,0.1455513656139374,0.001
-0.38951913000000005,16337,4.89,81303,15610,4,0.94,81198,9.240708732249913e-06,0.14856776893138884,0.001
-0.3912202799999999,16347,4.87,81349,15620,4,0.93,81245,4.604236119121197e-06,0.14241137802600862,0.001
-0.39385607000000006,16357,4.89,81400,15630,4,0.94,81295,8.323062957060756e-06,0.1460460089147091,0.001
-0.39568954,16367,4.88,81448,15640,4,0.94,81343,3.93479331251001e-06,0.1464610124627749,0.001
-0.39140458,16377,4.9,81500,15650,4,0.96,81396,4.921181107420125e-06,0.14399082958698273,0.001
-0.38583470999999997,16387,4.89,81548,15660,4,0.97,81443,5.803654130431824e-06,0.14418862164020538,0.001
-0.3854700899999999,16397,4.87,81598,15670,4,0.97,81492,4.251418431522325e-06,0.1361994855105877,0.001
-0.3874342,16407,4.9,81647,15680,4,0.98,81541,8.288456911031972e-06,0.14416591450572014,0.001
-0.38763022999999996,16417,4.92,81696,15690,4,0.99,81590,6.87320107317646e-06,0.1417405515909195,0.001
-0.39078641,16427,4.96,81747,15700,4,0.99,81642,9.291113618322319e-06,0.142944206794103,0.001
-0.39051567,16437,4.94,81797,15710,4,0.99,81693,6.947092879272532e-06,0.14508298337459563,0.001
-0.39118509,16446,4.95,81844,15720,4,0.99,81739,1.2087542756944458e-05,0.1394835226237774,0.001
-0.3790166300000001,16454,4.84,81884,15730,4,0.97,81779,1.892507663114884e-05,0.14232762157917023,0.001
-0.3788482400000001,16464,4.87,81935,15740,4,0.97,81830,2.1524338990275283e-06,0.14498133659362794,0.001
-0.37912714000000003,16475,4.85,81985,15750,4,0.97,81880,8.240854128871433e-06,0.142580296844244,0.001
-0.38183968,16485,4.86,82034,15760,4,0.97,81930,5.843246663062019e-06,0.13609693050384522,0.001
-0.38252396999999994,16495,4.88,82086,15770,4,0.97,81981,3.3648519320195193e-06,0.15243902206420898,0.001
-0.38229161,16505,4.87,82134,15780,4,0.96,82030,4.243606917953003e-06,0.14847851693630218,0.001
-0.3813218199999999,16515,4.89,82185,15790,4,0.95,82081,7.048041500941811e-06,0.14345352351665497,0.001
-0.3793158,16525,4.87,82234,15800,4,0.95,82130,3.181261763529619e-06,0.14297884404659272,0.001
-0.3788124499999999,16535,4.84,82281,15810,4,0.93,82176,2.6766908149511435e-06,0.14486999809741974,0.001
-0.3802740899999999,16545,4.89,82333,15820,4,0.94,82228,3.7200353680028845e-06,0.1475329633269991,0.001
-0.38327977999999996,16554,4.92,82376,15830,4,0.95,82272,4.4842685535210576e-06,0.1462479035059611,0.001
-0.37868812999999996,16562,4.83,82418,15840,4,0.93,82314,4.3278222013517125e-06,0.13976165155569711,0.001
-0.38017739,16572,4.84,82469,15850,4,0.92,82364,4.496752028769281e-06,0.135888934135437,0.001
-0.38590161,16583,4.89,82523,15860,4,0.92,82417,4.3113035417263745e-06,0.15023523941636086,0.001
-0.38030618000000005,16593,4.86,82572,15870,4,0.92,82468,2.7310209323635113e-06,0.14767527331908545,0.001
-0.38115737000000005,16604,4.9,82624,15880,4,0.93,82520,5.436668781536961e-06,0.14415994534889856,0.001
-0.38836956000000017,16615,4.96,82681,15890,4,0.94,82577,7.169349146352033e-06,0.14699185142914453,0.001
-0.39092704000000006,16626,4.98,82732,15900,4,0.94,82628,5.782114658359205e-06,0.14543505012989044,0.001
-0.39482337000000006,16636,5.04,82785,15910,4,0.95,82680,5.385027786057132e-06,0.13865777105093002,0.001
-0.39268552,16645,4.96,82829,15920,4,0.93,82727,1.5676605698899948e-05,0.13975722342729568,0.001
-0.39690188,16654,4.99,82875,15930,4,0.92,82770,3.7858967061765726e-06,0.1429269015789032,0.001
-0.4056160900000001,16664,5.07,82925,15940,4,0.94,82820,3.55862281746037e-06,0.1428591882189115,0.001
-0.40621699000000006,16675,5.07,82976,15950,4,0.95,82870,6.917030850672745e-06,0.14742062389850616,0.001
-0.40100354999999993,16685,5.02,83025,15960,4,0.94,82920,5.547594907641594e-06,0.14270043160234178,0.001
-0.40310382000000006,16695,5.05,83077,15970,4,0.94,82971,7.145720155676827e-06,0.14912525415420533,0.001
-0.40022313,16705,5.02,83126,15980,4,0.94,83021,4.973146208916053e-06,0.14915784945090613,0.001
-0.39684721,16714,4.92,83173,15990,4,0.91,83068,1.4855251492917887e-05,0.13819585740566254,0.001
-0.40124313000000006,16726,4.98,83230,16000,4,0.91,83124,5.548786339204525e-06,0.14497337639331817,0.001
-0.39091656,16735,4.89,83274,16010,4,0.91,83168,7.03800405972288e-06,0.14480994641780853,0.001
-0.3910265299999999,16744,4.93,83322,16020,4,0.93,83216,6.390302314684959e-06,0.1370836079120636,0.001
-0.39535998000000006,16755,5.0,83375,16030,4,0.95,83270,3.481054932308325e-06,0.1399841457605362,0.001
-0.3898149099999999,16765,4.97,83422,16040,4,0.95,83317,4.0787180637380516e-06,0.1408411537607511,0.001
-0.38640142000000005,16774,4.92,83468,16050,4,0.94,83363,3.5350840335013345e-06,0.14636894688010216,0.001
-0.38815557,16784,4.94,83519,16060,4,0.95,83414,5.484529727558159e-06,0.14880812168121338,0.001
-0.389698,16795,4.93,83570,16070,4,0.95,83464,3.321785811749578e-06,0.1420500377813975,0.001
-0.38567088,16804,4.89,83615,16080,4,0.94,83513,3.160922733513871e-06,0.13819333612918855,0.001
-0.3761414099999999,16813,4.85,83658,16090,4,0.96,83552,1.0438315030114609e-05,0.14289136230945587,0.001
-0.3707752000000001,16823,4.8,83710,16100,4,0.96,83605,5.856855023012031e-06,0.1418800175189972,0.001
-0.37831488999999996,16834,4.87,83761,16110,4,0.97,83655,3.682537491537611e-06,0.14027361323436102,0.001
-0.3812142099999999,16843,4.88,83810,16120,4,0.97,83706,8.443005071967491e-06,0.14696304872632027,0.001
-0.38026583,16853,4.83,83858,16130,4,0.96,83753,1.6113504898385145e-05,0.14608235657215118,0.001
-0.38545033000000006,16864,4.87,83909,16140,4,0.95,83804,1.7348933852190385e-05,0.1456800289452076,0.001
-0.3928827700000001,16874,4.94,83962,16150,4,0.96,83857,2.7788028546638087e-06,0.1463322639465332,0.001
-0.39693492999999996,16885,4.96,84015,16160,4,0.96,83910,3.614739587950074e-06,0.14339093615611395,0.001
-0.39631429999999995,16895,4.94,84064,16170,4,0.95,83960,3.814039109784062e-05,0.149755097925663,0.001
-0.4075482399999999,16906,5.05,84120,16180,4,0.96,84014,7.969507896632421e-06,0.14291703402996064,0.001
-0.41345491,16916,5.11,84169,16190,4,0.97,84063,3.7276047919476696e-06,0.13929909840226173,0.001
-0.41465930000000006,16926,5.08,84218,16200,4,0.96,84116,3.2235343951469984e-06,0.1479582130908966,0.001
-0.4155003,16937,5.1,84271,16210,4,0.96,84166,4.250521480268314e-06,0.1438730408747991,0.001
-0.41422604999999996,16946,5.09,84319,16220,4,0.96,84214,5.989653072902002e-06,0.1459646999835968,0.001
-0.4128413299999999,16957,5.12,84370,16230,4,0.96,84264,6.2893952417653056e-06,0.14042425900697708,0.001
-0.41831870000000004,16969,5.2,84429,16240,4,0.97,84325,4.875118330952925e-06,0.14918633550405502,0.001
-0.40786823999999994,16978,5.13,84475,16250,4,0.97,84370,1.0050855780718849e-05,0.14347101449966432,0.001
-0.40480577000000006,16989,5.13,84528,16260,4,0.97,84423,4.955461372446735e-06,0.14354625344276428,0.001
-0.40601934,16999,5.14,84578,16270,4,0.98,84474,4.169906162587722e-06,0.1459789164364338,0.001
-0.3980423400000001,17009,5.09,84629,16280,4,0.98,84525,4.214209942195642e-06,0.14293264100948969,0.001
-0.40043972000000005,17020,5.11,84680,16290,4,0.98,84574,3.6817435784541885e-06,0.14601559937000275,0.001
-0.39852453,17030,5.13,84731,16300,4,0.99,84625,3.568730244296603e-06,0.13625694215297698,0.001
-0.39505897000000006,17040,5.08,84779,16310,4,0.98,84675,3.7606437672366154e-06,0.14298795759677888,0.001
-0.39424075,17050,5.1,84829,16320,4,0.98,84723,9.558969031786546e-06,0.15206282138824462,0.001
-0.39245324,17060,5.11,84881,16330,4,0.98,84775,4.777177472143583e-06,0.15006317411150252,0.001
-0.38762026000000005,17071,5.04,84933,16340,4,0.98,84827,2.960550773423165e-06,0.13853492438793183,0.001
-0.39372809,17080,5.05,84980,16350,4,0.97,84875,2.4093502872801764e-06,0.14578493684530258,0.001
-0.39143229000000007,17089,4.99,85027,16360,4,0.96,84921,6.175942473873874e-06,0.14620454981923103,0.001
-0.3910728000000001,17100,5.02,85080,16370,4,0.96,84975,3.1082715167940476e-06,0.14051952362060546,0.001
-0.39421994,17110,5.01,85130,16380,4,0.96,85025,1.0912067106498094e-05,0.13326866924762726,0.001
-0.39381268999999997,17121,5.03,85183,16390,4,0.96,85078,6.8106790536148765e-06,0.1447419486939907,0.001
-0.39346384000000006,17131,5.0,85231,16400,4,0.96,85126,5.150708921064506e-06,0.14176956117153167,0.001
-0.39856143000000005,17141,5.05,85284,16410,4,0.97,85178,7.381669433925708e-06,0.13709769770503044,0.001
-0.39964698,17150,5.0,85329,16420,4,0.95,85224,4.5998285713722e-06,0.14381934915270125,0.001
-0.39817756000000004,17160,4.97,85378,16430,4,0.96,85274,4.150510130784824e-06,0.14034922420978546,0.001
-0.39423685000000014,17169,4.88,85421,16440,4,0.94,85319,2.2464206449512857e-05,0.14359271228313447,0.001
-0.40171689,17180,4.98,85478,16450,4,0.95,85373,3.215219256465692e-06,0.15206181009610495,0.001
-0.4064104799999999,17191,5.05,85532,16460,4,0.96,85427,4.460815944185015e-06,0.1436244547367096,0.001
-0.40736609,17201,5.02,85582,16470,4,0.95,85480,3.687642788463563e-06,0.1499682404100895,0.001
-0.40633044000000007,17212,5.06,85636,16480,4,0.95,85531,2.3167310700955568e-05,0.14194340109825135,0.001
-0.40668858999999996,17222,5.02,85685,16490,4,0.94,85580,1.4658280088042375e-05,0.1426146924495697,0.001
-0.4083787699999999,17233,5.11,85742,16500,4,0.94,85638,1.2115279332647333e-05,0.14378693912710463,0.001
-0.39586872,17242,5.02,85786,16510,4,0.94,85682,4.338579060458869e-06,0.15120123326778412,0.001
-0.39859522999999997,17253,5.1,85839,16520,4,0.96,85734,5.318103330864688e-06,0.14617231488227844,0.001
-0.40374583999999997,17263,5.13,85891,16530,4,0.96,85786,5.891108003197587e-06,0.14408569286266962,0.001
-0.4014856499999999,17273,5.18,85939,16540,4,0.96,85835,5.337819288797618e-06,0.1435090477267901,0.001
-0.39198920000000004,17282,5.07,85985,16550,4,0.95,85880,6.573256450792542e-06,0.14093074202537537,0.001
-0.38907894,17293,5.06,86038,16560,4,0.95,85930,8.645456728118005e-06,0.14866880476474761,0.001
-0.38612856000000007,17303,5.06,86088,16570,4,0.96,85983,4.002795132388807e-06,0.14192687223354974,0.001
-0.3873821199999999,17314,5.07,86143,16580,4,0.96,86037,6.186908497814632e-06,0.14256875216960907,0.001
-0.38622526999999995,17324,5.09,86194,16590,4,0.97,86087,2.409251067092555e-06,0.146961759775877,0.001
-0.38845040000000003,17335,5.04,86246,16600,4,0.97,86140,2.98232052386993e-06,0.14900924265384674,0.001
-0.39295103,17343,5.03,86289,16610,4,0.95,86185,7.989091318449937e-06,0.14516376256942748,0.001
-0.3882055,17352,4.94,86333,16620,4,0.93,86228,2.9805818485328927e-06,0.15389249622821807,0.001
-0.38292696,17361,4.87,86378,16630,4,0.92,86274,6.052934395484044e-06,0.14802691092093787,0.001
-0.3897143600000001,17372,4.91,86430,16640,4,0.93,86328,1.1936171176785138e-05,0.14829687774181366,0.001
-0.39679986,17382,4.96,86481,16650,4,0.93,86374,4.168805617155158e-06,0.14750618115067482,0.001
-0.39331473000000017,17392,4.93,86531,16660,4,0.93,86426,4.747217917611124e-06,0.14091283679008484,0.001
-0.40227984000000006,17403,4.97,86585,16670,4,0.92,86479,3.2457273846375756e-06,0.14139586091041564,0.001
-0.39902555000000006,17413,4.91,86634,16680,4,0.92,86528,4.1278050957771486e-06,0.13684581518173217,0.001
-0.39940723999999994,17423,4.89,86683,16690,4,0.92,86579,2.4663058638907388e-06,0.14103282392024993,0.001
-0.39832695000000007,17433,4.86,86732,16700,4,0.9,86626,7.529565391450888e-06,0.14038020372390747,0.001
-0.40367818,17443,4.95,86784,16710,4,0.92,86679,3.4805973427864956e-06,0.14839455485343933,0.001
-0.40736269,17453,4.99,86832,16720,4,0.93,86725,1.4899560301273596e-05,0.14671647250652314,0.001
-0.41210730000000007,17464,5.09,86887,16730,4,0.94,86781,8.412512215727475e-06,0.1418855905532837,0.001
-0.41166148999999996,17475,5.1,86940,16740,4,0.95,86836,5.437214099401899e-06,0.14412137493491173,0.001
-0.40476744000000003,17485,5.1,86991,16750,4,0.96,86887,6.4703152020229025e-06,0.140504914522171,0.001
-0.4057165599999999,17494,5.06,87037,16760,4,0.95,86932,3.6328116948425306e-06,0.14487906992435456,0.001
-0.39482322000000003,17503,4.95,87080,16770,4,0.94,86976,5.340815732779447e-06,0.13560369610786438,0.001
-0.39667974,17513,4.95,87129,16780,4,0.93,87024,1.4279270999395521e-05,0.14790907076426915,0.001
-0.39525262999999994,17523,4.96,87179,16790,4,0.93,87074,3.4276266660526744e-06,0.14922657112280527,0.001
-0.39115300999999997,17532,4.94,87226,16800,4,0.95,87120,3.184790614341182e-06,0.14089469239115715,0.001
-0.38310774000000003,17541,4.85,87269,16810,4,0.94,87164,3.2155634016817204e-06,0.14150317013263702,0.001
-0.37551728999999995,17549,4.77,87309,16820,4,0.93,87205,2.0970065861547482e-06,0.14014209806919098,0.001
-0.37145615,17559,4.7,87357,16830,4,0.93,87251,9.663410385959045e-06,0.1399283359448115,0.001
-0.36567894,17567,4.61,87401,16840,4,0.92,87297,7.919147492430056e-06,0.1493646651506424,0.001
-0.36944731000000003,17577,4.6,87451,16850,4,0.91,87345,4.513690555540961e-06,0.1374967321753502,0.001
-0.3662362,17587,4.62,87499,16860,4,0.91,87394,2.259548983829518e-05,0.15013813972473145,0.001
-0.37453269000000006,17598,4.75,87555,16870,4,0.93,87449,9.513409258943284e-06,0.13840425312519072,0.001
-0.37601657999999993,17609,4.78,87607,16880,4,0.94,87501,4.555110243537845e-06,0.14137145025389536,0.001
-0.37304676000000003,17617,4.7,87649,16890,4,0.92,87545,2.8184175960177527e-05,0.1523168943822384,0.001
-0.37635516,17628,4.74,87700,16900,4,0.92,87596,2.334168402740033e-06,0.14865294694900513,0.001
-0.38526773000000003,17637,4.78,87747,16910,4,0.92,87642,5.965535069663019e-06,0.1439312905073166,0.001
-0.39380616,17648,4.9,87799,16920,4,0.94,87695,5.4545305374631425e-06,0.14374758303165436,0.001
-0.39399423000000006,17657,4.89,87846,16930,4,0.93,87742,4.016869297629455e-06,0.15386440604925156,0.001
-0.3994141200000001,17668,4.97,87898,16940,4,0.94,87793,4.114177227165783e-06,0.1494636356830597,0.001
-0.39625791000000005,17678,4.94,87945,16950,4,0.94,87841,2.5552785700710956e-06,0.14389542490243912,0.001
-0.40834237,17689,5.02,88001,16960,4,0.95,87896,1.0889401058496636e-05,0.14782148599624634,0.001
-0.40053622999999994,17698,4.93,88048,16970,4,0.94,87946,3.0415378660109127e-06,0.14899602830410003,0.001
-0.4001945599999999,17709,4.93,88100,16980,4,0.94,87994,5.219912054599263e-06,0.1474908391634623,0.001
