rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/time_elapsed,time/total_timesteps,rollout/success_rate,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate
6.35,-0.6014316399999999,3,13080,24282,95045,0.99,0.0015361611032858491,0.24144898851712546,94950,0.001
6.4,-0.60379895,3,13090,24299,95112,0.99,0.001481897829632674,0.22428755462169647,95019,0.001
6.37,-0.6022903000000001,3,13100,24315,95172,0.99,0.0012978936778381468,0.2306491732597351,95080,0.001
6.31,-0.5913641399999999,3,13110,24329,95228,0.99,0.0013459119014441966,0.2168336808681488,95138,0.001
6.38,-0.60930236,3,13120,24346,95293,0.98,0.001686770186227347,0.2285107858479023,95202,0.001
6.4,-0.61903392,3,13130,24362,95356,0.98,0.0015107487173130114,0.23788039882977804,95263,0.001
6.35,-0.60871091,3,13140,24377,95417,0.98,0.001532925486875077,0.21829350292682648,95325,0.001
6.23,-0.59635945,3,13150,24391,95473,0.96,0.0016346167540177703,0.22194402913252512,95382,0.001
6.2,-0.5930711799999999,3,13160,24408,95540,0.96,0.0012226654071127996,0.2259259857237339,95450,0.001
6.29,-0.5976413199999999,3,13170,24425,95606,0.97,0.0017596375691937283,0.23168423399329185,95513,0.001
6.28,-0.59629698,3,13180,24443,95673,0.97,0.0013960441574454308,0.22383853420615196,95580,0.001
6.25,-0.5942310900000001,3,13190,24459,95737,0.97,0.0019838582957163453,0.22677328437566757,95648,0.001
6.27,-0.59959049,3,13200,24475,95799,0.97,0.0013358060775014262,0.2231308470169703,95707,0.001
6.36,-0.6255303400000001,3,13210,24492,95864,0.97,0.001672206271905452,0.2268836535513401,95772,0.001
6.29,-0.6040019700000001,3,13220,24506,95922,0.98,0.0016114528407342732,0.23298852145671844,95832,0.001
6.39,-0.61647912,3,13230,24525,95995,0.98,0.0016440778771149261,0.2284491310516993,95903,0.001
6.38,-0.61417457,3,13240,24541,96055,0.98,0.00156126254134708,0.2347429320216179,95965,0.001
6.48,-0.6268933100000001,3,13250,24557,96121,1.0,0.0013468689867295325,0.25709107518196106,96028,0.001
6.43,-0.62148422,3,13260,24573,96183,1.0,0.0015041862109986444,0.2418070137500763,96091,0.001
6.35,-0.62210348,3,13270,24588,96241,0.99,0.0016976530896499753,0.2336654563744863,96148,0.001
6.3,-0.6185870000000001,3,13280,24604,96303,0.99,0.0016831178218126297,0.23954803496599197,96211,0.001
6.42,-0.6275428299999999,3,13290,24623,96379,0.99,0.001617122260439727,0.2314803570508957,96286,0.001
6.48,-0.6404907,3,13300,24641,96447,0.99,0.001666957240862151,0.24247891704241434,96355,0.001
6.48,-0.63088865,3,13310,24657,96512,0.99,0.0016106978146126494,0.23717348277568817,96420,0.001
6.6,-0.63859576,3,13320,24675,96582,0.99,0.0015850845084059983,0.21283189579844475,96490,0.001
6.51,-0.62386475,3,13330,24692,96646,0.99,0.0017185002798214555,0.24572680393854776,96556,0.001
6.46,-0.61782267,3,13340,24706,96701,0.99,0.0016327185730915517,0.247120201587677,96611,0.001
6.4,-0.60748215,3,13350,24721,96761,0.99,0.001673988286509282,0.2337690033018589,96671,0.001
6.38,-0.60299676,3,13360,24737,96821,0.99,0.0017500330868642777,0.2377494014799595,96731,0.001
6.48,-0.60313613,3,13370,24754,96889,1.0,0.0017478999216109514,0.22277556856473288,96798,0.001
6.56,-0.61994026,3,13380,24772,96959,1.0,0.0013684937342380483,0.22701556980609894,96868,0.001
6.43,-0.60779414,3,13390,24788,97022,1.0,0.0014550929966693122,0.22026721139748892,96931,0.001
6.38,-0.58938181,3,13400,24804,97085,1.0,0.0013996455947765047,0.2192772626876831,96993,0.001
6.38,-0.5974950800000001,3,13410,24821,97150,1.0,0.0015860617526673845,0.24060838669538498,97058,0.001
6.33,-0.60055229,3,13420,24838,97215,1.0,0.001726905582472682,0.23970204095045725,97123,0.001
6.32,-0.6014347699999999,3,13430,24854,97278,1.0,0.0016521664413933952,0.22240571677684784,97189,0.001
6.35,-0.6128297100000001,3,13440,24868,97336,0.99,0.0015901981220979775,0.24690390626589456,97243,0.001
6.47,-0.62711276,3,13450,24887,97408,0.99,0.0013679989746638707,0.2248799167573452,97316,0.001
6.56,-0.6477818,3,13460,24905,97477,0.99,0.0016732998358617937,0.2282695472240448,97385,0.001
6.49,-0.6518374899999999,3,13470,24920,97538,0.99,0.001489818775250266,0.2467649777730306,97448,0.001
6.31,-0.61943366,3,13480,24934,97590,0.99,0.0016219136138845766,0.24794296423594156,97499,0.001
6.33,-0.62396347,3,13490,24950,97655,0.99,0.001547697950930645,0.23149274786313376,97564,0.001
6.28,-0.6224093900000001,3,13500,24965,97713,0.99,0.0015698640840128065,0.22926682233810425,97622,0.001
6.21,-0.62098979,3,13510,24980,97771,0.97,0.001476542791351676,0.23467450216412544,97680,0.001
6.21,-0.62084414,3,13520,24996,97836,0.97,0.0019440311838739685,0.21264561265707016,97744,0.001
6.16,-0.60917396,3,13530,25011,97894,0.97,0.001295849933133771,0.21870017051696777,97804,0.001
6.29,-0.62556204,3,13540,25029,97965,0.98,0.001452609387342818,0.219379723072052,97875,0.001
6.21,-0.61414912,3,13550,25046,98029,0.98,0.001605597699785398,0.2316291391849518,97936,0.001
6.17,-0.59653011,3,13560,25062,98094,0.98,0.0013675885129487142,0.23596281558275223,98003,0.001
6.25,-0.6104435699999999,3,13570,25080,98163,0.98,0.0015269322553649544,0.23201473553975424,98070,0.001
6.43,-0.6407811,3,13580,25098,98233,0.98,0.001719614873374147,0.24462729692459106,98141,0.001
6.44,-0.6375882300000001,3,13590,25115,98299,0.98,0.0016351830110781724,0.24737337604165077,98209,0.001
6.54,-0.6582161899999999,3,13600,25132,98367,0.97,0.0018537030555307865,0.2359545181194941,98273,0.001
6.61,-0.6628102300000001,3,13610,25149,98432,0.99,0.001604020901140757,0.22889026999473572,98339,0.001
6.58,-0.65226208,3,13620,25165,98494,0.99,0.0011595010000746697,0.2137208878993988,98403,0.001
6.61,-0.6664366199999999,3,13630,25180,98555,0.99,0.0012064770853612572,0.24991367757320404,98462,0.001
6.48,-0.64727344,3,13640,25195,98613,0.99,0.0013794625798861186,0.22306139270464578,98522,0.001
6.48,-0.6383389500000001,3,13650,25212,98677,0.99,0.001320243879620518,0.22876325622200966,98584,0.001
6.54,-0.64096945,3,13660,25230,98748,0.99,0.0015628685359843075,0.22516094148159027,98655,0.001
6.55,-0.6334011900000001,3,13670,25248,98818,0.99,0.0016049870318965986,0.2371320240199566,98724,0.001
6.47,-0.6222211299999999,3,13680,25264,98880,0.99,0.0017996875802055,0.22794077545404434,98789,0.001
6.44,-0.61929157,3,13690,25280,98943,0.99,0.0014605898410081863,0.21186625957489014,98853,0.001
6.41,-0.6105245099999999,3,13700,25296,99008,1.0,0.001344285805576614,0.23424040898680687,98918,0.001
6.44,-0.5938781099999999,3,13710,25314,99076,1.0,0.0015358680102508515,0.23157073557376862,98985,0.001
6.5,-0.60647122,3,13720,25331,99144,1.0,0.0015811681078048423,0.24255948513746262,99052,0.001
6.51,-0.60719723,3,13730,25347,99206,0.99,0.0015794366065944945,0.2357010319828987,99114,0.001
6.61,-0.61905569,3,13740,25364,99274,0.99,0.0015010261558927596,0.22359412163496017,99185,0.001
6.59,-0.62043606,3,13750,25380,99336,0.98,0.0017223012788842122,0.2288585752248764,99244,0.001
6.48,-0.61962485,3,13760,25395,99396,0.98,0.001346199637434135,0.22434789935747781,99306,0.001
6.38,-0.6135240000000001,3,13770,25411,99456,0.98,0.0015912708865168195,0.23306853572527567,99366,0.001
6.37,-0.6071343299999999,3,13780,25426,99517,0.98,0.0014288596343249083,0.22605420649051666,99425,0.001
6.43,-0.62440401,3,13790,25444,99586,0.98,0.001540088055965801,0.21974523862202963,99495,0.001
6.46,-0.6375913099999999,3,13800,25461,99654,0.97,0.0015907901605325086,0.2311147004365921,99562,0.001
6.43,-0.6445926799999999,3,13810,25478,99719,0.96,0.001232377951964736,0.2154424861073494,99626,0.001
6.4,-0.64908118,3,13820,25494,99784,0.96,0.0015222057312106092,0.23128180702527365,99693,0.001
6.32,-0.6345339399999999,3,13830,25508,99838,0.96,0.0014948582742363215,0.23584414025147757,99750,0.001
6.27,-0.6282348700000001,3,13840,25524,99901,0.96,0.0015858789103933508,0.23873196840286254,99808,0.001
6.28,-0.6444857900000001,3,13850,25540,99964,0.97,0.0016900292539503425,0.23336078971624374,99874,0.001
