#{"t_start": 1702879125.2110305, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.596907,6,2664.791876
-0.560644,6,2666.225975
-0.348322,5,2667.426232
-0.505565,6,2668.859524
-0.537277,6,2670.292415
-0.366288,5,2671.492613
-0.565871,6,2672.92593
-0.342216,5,2674.126168
-0.371435,5,2675.326549
-0.403403,6,2676.759608
-0.465011,6,2678.193095
-0.478157,10,2680.559809
-0.545449,6,2682.026905
-0.508372,6,2683.460064
-0.506913,7,2685.126988
-0.280144,4,2686.11002
-0.454158,5,2687.310496
-0.396182,5,2688.510724
-0.53129,6,2689.941828
-0.444067,5,2691.144138
-0.398747,5,2692.344288
-0.485469,6,2693.777592
-0.3929,5,2694.978223
-0.389187,6,2696.411547
-0.392131,5,2697.611441
-0.44749,5,2698.811513
-0.358156,5,2700.011573
-0.513747,6,2701.444966
-0.419955,5,2702.644335
-0.543719,6,2704.062137
-0.347546,5,2705.262369
-0.389207,5,2706.462359
-0.510227,6,2707.895663
-0.499005,6,2709.328981
-0.550758,6,2710.762587
-0.40043,5,2711.962771
-0.500203,7,2713.629587
-0.198102,4,2714.596332
-0.475482,6,2716.029631
-0.567928,6,2717.46317
-0.546013,6,2718.896708
-0.374412,6,2720.330174
-0.414489,5,2721.530206
-0.392802,5,2722.730314
-0.284856,4,2723.696974
-0.506046,6,2725.113401
-0.524829,6,2726.547177
-0.265786,4,2727.514317
-0.513914,6,2728.945873
-0.516844,6,2730.380984
-0.227549,4,2731.347877
-0.416406,5,2732.547855
-0.43446,5,2733.747804
-0.235156,4,2734.714809
-0.324983,5,2735.898288
-0.255783,4,2736.864951
-0.548347,7,2738.531665
-0.378574,5,2739.73186
-0.357848,5,2740.931972
-0.33741,6,2742.365323
-0.533877,6,2743.798875
-0.501919,7,2745.465635
-0.486533,6,2746.915682
-0.278659,5,2748.115942
-0.22306,4,2749.082823
-0.380809,5,2750.282797
-0.578969,6,2751.716703
-0.566023,7,2753.383886
-0.372412,6,2754.81472
-0.658987,7,2756.483175
-0.260522,4,2757.466837
-0.240243,6,2758.90031
-0.508326,6,2760.333557
-0.484785,6,2761.766655
-0.579149,6,2763.200462
-0.254321,4,2764.167303
