time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
12600,5.39,17598,4,-0.40416438,1.0,73557,4.485516493938728e-06,0.001,73453,0.12539765735467276
12610,5.41,17611,4,-0.40749977000000004,1.0,73611,2.174582590441787e-06,0.001,73505,0.1250474490225315
12620,5.34,17622,4,-0.40004015000000004,1.0,73657,2.162783471248986e-06,0.001,73554,0.11862254291772842
12630,5.33,17635,4,-0.3983207900000001,1.0,73708,1.8532929288994637e-06,0.001,73604,0.12466154396533966
12640,5.37,17648,4,-0.40662749000000004,1.0,73765,2.8481406843638977e-06,0.001,73659,0.12381327599287033
12650,5.33,17661,4,-0.40096418,1.0,73818,1.8629930082170177e-06,0.001,73713,0.11608718037605285
12660,5.31,17673,4,-0.4026313499999999,1.0,73870,2.5698925583128585e-06,0.001,73766,0.1203034482896328
12670,5.26,17686,4,-0.39346351000000007,1.0,73922,5.102740465190436e-06,0.001,73818,0.12284380942583084
12680,5.22,17698,4,-0.38962748999999997,1.0,73973,1.4941127422692564e-06,0.001,73870,0.11998665456970532
12690,5.2,17711,4,-0.3799274,1.0,74025,1.861223154264735e-06,0.001,73920,0.12142111957073212
12700,5.14,17722,4,-0.37267758000000006,1.0,74071,7.667262252653018e-06,0.001,73968,0.12485091984272004
12710,5.15,17735,4,-0.37354152999999995,1.0,74126,3.1400055377162062e-06,0.001,74022,0.1223255679011345
12720,5.25,17748,4,-0.38563545000000005,1.0,74182,2.771315318265503e-06,0.001,74078,0.12106543903549512
12730,5.28,17761,4,-0.39226408000000007,1.0,74236,3.368772377143614e-06,0.001,74131,0.12451152056455612
12740,5.26,17775,4,-0.38808317,1.0,74291,4.533154954818504e-06,0.001,74188,0.12448751678069432
12750,5.22,17786,4,-0.38167215000000004,1.0,74340,3.0408449447349994e-06,0.001,74236,0.12486641978224118
12760,5.22,17799,4,-0.38255917000000006,1.0,74392,2.29913725888764e-06,0.001,74287,0.12902069985866546
12770,5.24,17812,4,-0.38809288000000003,1.0,74446,2.73625922935545e-06,0.001,74341,0.11850896371262414
12780,5.28,17825,4,-0.39536360000000004,1.0,74501,4.837347887587384e-06,0.001,74397,0.12062363823254903
12790,5.31,17838,4,-0.4031009400000001,1.0,74556,2.774523826095295e-06,0.001,74451,0.11932921037077904
12800,5.37,17851,4,-0.40881671,1.0,74608,4.597706629283494e-06,0.001,74504,0.11781141459941864
12810,5.39,17865,4,-0.4107242,1.0,74665,1.9484882386677783e-06,0.001,74560,0.12807093262672425
12820,5.4,17878,4,-0.41195048999999995,1.0,74722,1.3432532130406929e-06,0.001,74619,0.12597109590257918
12830,5.38,17891,4,-0.40976113,1.0,74774,1.1709781612504837e-06,0.001,74669,0.12464011212189992
12840,5.33,17903,4,-0.4050944300000001,1.0,74824,2.5803616097164195e-06,0.001,74721,0.12261115945875645
12850,5.36,17915,4,-0.41120687999999994,1.0,74876,4.070965223945677e-06,0.001,74772,0.1311979830265045
12860,5.36,17928,4,-0.40846604999999997,1.0,74928,8.050544787844652e-06,0.001,74823,0.12232917547225952
12870,5.33,17940,4,-0.4017143199999999,1.0,74979,1.3491616831136828e-06,0.001,74875,0.11958083882927895
12880,5.3,17952,4,-0.39545757000000004,1.0,75031,2.6064509825118876e-06,0.001,74927,0.11898051649332046
12890,5.26,17965,4,-0.38900355,1.0,75082,3.7127800851521897e-06,0.001,74978,0.12937349205215773
12900,5.29,17978,4,-0.39591309,1.0,75137,2.284493405113608e-06,0.001,75032,0.13220256815354028
12910,5.22,17990,4,-0.39070359000000005,1.0,75187,2.2392756212260187e-06,0.001,75083,0.12152191499869029
12920,5.16,18002,4,-0.38173441999999996,1.0,75238,3.474102451643072e-06,0.001,75134,0.12055941422780354
12930,5.15,18015,4,-0.3771295399999999,1.0,75289,4.0795524303878965e-06,0.001,75184,0.12656696513295174
12940,5.17,18027,4,-0.3783107900000001,1.0,75341,3.305386182243334e-06,0.001,75238,0.1255608486632506
12950,5.22,18041,4,-0.37511078999999997,1.0,75398,1.954503659362672e-06,0.001,75294,0.12173165977001191
12960,5.21,18053,4,-0.3756019499999999,1.0,75449,1.5542033452220494e-05,0.001,75345,0.11423535148302714
12970,5.22,18065,4,-0.37796439,1.0,75501,4.0318057017429965e-06,0.001,75398,0.11999617069959641
12980,5.19,18077,4,-0.3716581599999999,1.0,75550,5.261885644358699e-06,0.001,75445,0.12605378031730652
12990,5.21,18090,4,-0.3731647199999999,1.0,75603,4.718642981060839e-06,0.001,75499,0.12729455083608626
13000,5.15,18102,4,-0.3616767099999999,1.0,75652,2.230053610219329e-06,0.001,75549,0.1289286956191063
13010,5.12,18113,4,-0.35426688000000006,1.0,75699,2.569260715290511e-06,0.001,75594,0.11981777288019657
13020,5.13,18126,4,-0.3539816299999999,1.0,75751,3.4517908602538228e-06,0.001,75648,0.11825635097920895
13030,5.18,18139,4,-0.35661218999999994,1.0,75807,3.022761442631842e-06,0.001,75699,0.1298791579902172
13040,5.18,18152,4,-0.3588331800000001,1.0,75859,3.199029663392139e-06,0.001,75755,0.1242000013589859
13050,5.16,18165,4,-0.36560719999999997,1.0,75914,1.9991471731373167e-06,0.001,75809,0.12446049600839615
13060,5.15,18177,4,-0.3614448500000001,1.0,75964,5.905010084461537e-06,0.001,75861,0.1258290708065033
13070,5.12,18189,4,-0.35826015,1.0,76013,2.7718089654626965e-06,0.001,75908,0.12920482084155083
13080,5.11,18200,4,-0.35509248000000004,1.0,76061,2.854448882771976e-06,0.001,75957,0.12011045515537262
13090,5.15,18214,4,-0.36218558,1.0,76118,1.7100873416590427e-06,0.001,76014,0.11648415153225262
13100,5.16,18226,4,-0.36582056,1.0,76168,1.8738379026217444e-06,0.001,76065,0.12110193818807602
13110,5.19,18238,4,-0.37171018999999994,1.0,76218,3.5549919251328297e-06,0.001,76115,0.12344387546181679
13120,5.15,18249,4,-0.36824282,1.0,76266,2.3993217837414706e-06,0.001,76162,0.12021156549453735
13130,5.21,18264,4,-0.37894121999999997,1.0,76328,5.621522274980505e-06,0.001,76223,0.1253652008516448
13140,5.2,18277,4,-0.3782581,1.0,76379,6.0054043842683315e-06,0.001,76275,0.12827613353729247
13150,5.14,18288,4,-0.36937201999999997,1.0,76428,3.8741663956898265e-06,0.001,76324,0.11763210296630859
13160,5.18,18301,4,-0.37904067999999996,1.0,76482,1.3992171261634212e-06,0.001,76377,0.1184133030474186
13170,5.2,18314,4,-0.38040216999999993,1.0,76533,2.0125754872424294e-06,0.001,76429,0.1214652732014656
13180,5.24,18326,4,-0.38945921999999994,1.0,76585,1.6237623185588746e-06,0.001,76480,0.12316949963569641
13190,5.14,18337,4,-0.37584104,1.0,76632,3.2570266341735987e-06,0.001,76528,0.11517757177352905
13200,5.14,18349,4,-0.37664902999999994,1.0,76682,2.2281057681539098e-06,0.001,76577,0.12018771171569824
13210,5.15,18362,4,-0.37193917,1.0,76733,2.100355544598642e-06,0.001,76630,0.1247302982956171
13220,5.19,18374,4,-0.3761467900000001,1.0,76785,4.07573255264045e-06,0.001,76680,0.12256102139751117
13230,5.12,18387,4,-0.37226941999999985,1.0,76840,1.5043119958590978e-06,0.001,76736,0.1295618936419487
13240,5.12,18400,4,-0.36990793999999994,1.0,76891,1.9786841107816144e-06,0.001,76787,0.12154744192957878
13250,5.2,18413,4,-0.3789268,1.0,76948,1.9891540006256037e-06,0.001,76843,0.120963747613132
13260,5.2,18426,4,-0.37626889999999996,1.0,77002,2.733399310272944e-06,0.001,76897,0.11667968779802322
13270,5.25,18440,4,-0.38333412999999994,1.0,77058,6.891679959153407e-06,0.001,76952,0.1225460512297494
13280,5.27,18453,4,-0.38716985000000004,1.0,77112,3.156206776111503e-06,0.001,77008,0.12393154054880143
13290,5.29,18465,4,-0.38858897000000003,1.0,77161,4.118915740036755e-06,0.001,77056,0.11984508484601974
13300,5.32,18477,4,-0.39150159,1.0,77214,3.468765896741388e-06,0.001,77111,0.11964546144008636
13310,5.31,18489,4,-0.3920176399999999,1.0,77264,2.329241738152632e-06,0.001,77160,0.11702972799539565
13320,5.29,18501,4,-0.39540835,1.0,77314,4.842616268282048e-06,0.001,77211,0.12127739066878955
13330,5.24,18513,4,-0.38711686,1.0,77364,5.103311499018067e-06,0.001,77260,0.12886554251114526
13340,5.26,18526,4,-0.38695477000000006,1.0,77417,4.619753876037673e-06,0.001,77313,0.12794594963391623
13350,5.22,18539,4,-0.38317064,1.0,77470,4.435550295056601e-06,0.001,77363,0.12712307646870613
13360,5.21,18551,4,-0.37791569,1.0,77523,1.3112738542986335e-05,0.001,77420,0.12693383863994054
13370,5.18,18564,4,-0.3772864100000001,1.0,77576,4.750358736297737e-06,0.001,77471,0.12272976711392403
13380,5.18,18577,4,-0.37530607000000005,1.0,77630,1.2040905858157203e-06,0.001,77526,0.12185125797986984
13390,5.26,18591,4,-0.38643731,1.0,77687,2.5745770813045965e-06,0.001,77582,0.12301111407577991
13400,5.27,18604,4,-0.38535483000000004,1.0,77741,2.8340947816711073e-06,0.001,77637,0.12267829726139705
13410,5.28,18616,4,-0.39021469000000003,1.0,77792,3.471060063020559e-06,0.001,77687,0.12448353320360184
13420,5.3,18628,4,-0.3882375700000001,1.0,77844,2.421495935323037e-06,0.001,77739,0.12163329496979713
13430,5.28,18640,4,-0.38784623999999995,1.0,77892,1.2686645732173929e-06,0.001,77788,0.11960941553115845
13440,5.27,18652,4,-0.39319278,1.0,77944,3.9741712688131274e-06,0.001,77839,0.12097344050804774
13450,5.28,18665,4,-0.39773693999999993,1.0,77998,2.118512429660768e-06,0.001,77894,0.12734592705965042
13460,5.29,18678,4,-0.40508478000000003,1.0,78052,1.4846817085375126e-06,0.001,77948,0.12116528799136479
13470,5.26,18690,4,-0.39706634,1.0,78102,1.7830399201557157e-06,0.001,77997,0.1299570009112358
13480,5.21,18702,4,-0.39240821,1.0,78151,4.443506327334035e-06,0.001,78048,0.12215709189573924
13490,5.16,18715,4,-0.3868318599999999,1.0,78203,1.7883936834550695e-06,0.001,78099,0.12248516380786896
13500,5.14,18727,4,-0.38775357000000005,1.0,78255,3.2156612405742633e-06,0.001,78152,0.13230053782463075
13510,5.18,18740,4,-0.3887473500000001,1.0,78310,7.756056788821297e-06,0.001,78205,0.1324904002249241
13520,5.24,18754,4,-0.39672487000000006,1.0,78368,1.4462629808674267e-06,0.001,78263,0.126566510115351
13530,5.27,18767,4,-0.39802937,1.0,78419,3.825016210612375e-06,0.001,78314,0.13382373750209808
13540,5.27,18779,4,-0.39321505000000007,1.0,78471,3.840495082840789e-06,0.001,78366,0.12664850987493992
13550,5.28,18792,4,-0.38632076999999987,1.0,78526,9.994993774853356e-07,0.001,78422,0.12340121902525425
13560,5.27,18805,4,-0.3796855900000001,1.0,78579,1.5416565778044362e-05,0.001,78476,0.12780148908495903
13570,5.29,18818,4,-0.38172656000000005,1.0,78631,2.070317160966321e-06,0.001,78526,0.12872659290830293
13580,5.28,18829,4,-0.37543029999999994,1.0,78679,1.9057004957782435e-06,0.001,78576,0.12279675528407097
13590,5.28,18842,4,-0.37575805,1.0,78731,2.382572157936617e-06,0.001,78626,0.12200033292174339
13600,5.28,18854,4,-0.37344260000000007,1.0,78783,2.808366571116494e-06,0.001,78680,0.12274338006973266
13610,5.27,18867,4,-0.37208554000000005,1.0,78837,3.929714284822694e-06,0.001,78733,0.12570418417453766
13620,5.18,18879,4,-0.36195871,1.0,78886,7.517528956668685e-07,0.001,78782,0.12539253681898116
13630,5.19,18891,4,-0.36361638,1.0,78938,2.9865708294588935e-06,0.001,78835,0.12333783507347107
13640,5.23,18905,4,-0.37360875999999993,1.0,78994,4.162239292782033e-06,0.001,78889,0.12523038064440092
13650,5.17,18917,4,-0.37131648,1.0,79043,9.670909548731288e-07,0.001,78939,0.126163487136364
13660,5.14,18929,4,-0.36873455,1.0,79093,2.007211975296741e-06,0.001,78988,0.12326558120548725
13670,5.14,18941,4,-0.36957587000000003,1.0,79145,1.6949146584011032e-06,0.001,79042,0.12692945326368013
13680,5.22,18955,4,-0.37914454,1.0,79201,2.2512343938225447e-06,0.001,79096,0.11824455112218857
13690,5.29,18969,4,-0.38565035999999997,1.0,79260,1.527345006024916e-06,0.001,79156,0.12440251279622316
13700,5.29,18981,4,-0.38786491000000006,1.0,79312,4.4301024900050836e-06,0.001,79207,0.1238730013370514
13710,5.26,18994,4,-0.38796375999999994,1.0,79363,4.579322012432385e-06,0.001,79259,0.1279010996222496
13720,5.31,19007,4,-0.39611112000000004,1.0,79417,2.5475592053680884e-06,0.001,79312,0.11950906179845333
13730,5.26,19018,4,-0.38980757,1.0,79464,1.9111336087007658e-06,0.001,79360,0.11662695060173671
13740,5.21,19030,4,-0.38175644,1.0,79515,2.6463448875801988e-06,0.001,79410,0.13040532618761064
13750,5.27,19043,4,-0.38634342999999993,1.0,79570,4.062367647098394e-06,0.001,79465,0.12875307032040187
13760,5.31,19056,4,-0.39496549999999997,1.0,79624,9.377376090924373e-06,0.001,79519,0.13023502379655838
13770,5.32,19069,4,-0.39537783,1.0,79677,6.4434114847244924e-06,0.001,79571,0.12353212535381317
13780,5.3,19082,4,-0.39587125,1.0,79731,1.0903893610247906e-06,0.001,79627,0.12323060259222984
13790,5.23,19095,4,-0.38785984000000007,1.0,79783,3.656746139313327e-06,0.001,79680,0.12248651385307312
13800,5.23,19107,4,-0.3855739100000001,1.0,79835,5.916676127526444e-06,0.001,79729,0.12404273897409439
13810,5.22,19119,4,-0.38203044999999997,1.0,79885,1.3431362503979472e-06,0.001,79781,0.12525270730257035
13820,5.15,19130,4,-0.3713706299999999,1.0,79932,1.8355483916820959e-06,0.001,79827,0.13229629546403884
13830,5.21,19143,4,-0.37769310000000006,1.0,79985,1.1658324297059153e-06,0.001,79880,0.12161187268793583
13840,5.25,19156,4,-0.38088756,1.0,80040,2.4316645218884028e-06,0.001,79937,0.12349569549163182
13850,5.22,19169,4,-0.37874595000000005,1.0,80092,1.6719803852538462e-06,0.001,79987,0.12676270430286726
13860,5.19,19181,4,-0.37152414000000006,1.0,80143,2.0279549744373073e-06,0.001,80039,0.12433730363845825
13870,5.21,19194,4,-0.3733485,1.0,80198,6.8911816129002545e-06,0.001,80093,0.1254448133210341
13880,5.17,19206,4,-0.36779706999999995,1.0,80248,5.321144336838708e-06,0.001,80145,0.12357667514256068
13890,5.15,19218,4,-0.36447907999999996,1.0,80298,1.2236690054123756e-06,0.001,80195,0.13047139942646027
13900,5.17,19231,4,-0.36914925,1.0,80352,2.985602577609825e-06,0.001,80248,0.11983500570058822
13910,5.2,19244,4,-0.37346620999999997,1.0,80405,2.301095514667395e-06,0.001,80300,0.12407179474830628
13920,5.26,19257,4,-0.38021973,1.0,80458,2.190886880271137e-06,0.001,80354,0.1256063997745514
13930,5.28,19270,4,-0.38447668999999995,1.0,80513,1.8844857739471383e-06,0.001,80408,0.11978272845347722
13940,5.28,19283,4,-0.38341355000000005,1.0,80568,2.714732014889402e-06,0.001,80463,0.12685749058922133
13950,5.28,19296,4,-0.385198,1.0,80620,2.538419266784331e-06,0.001,80515,0.11820079386234283
13960,5.28,19308,4,-0.3881872900000001,1.0,80671,3.6784502981390688e-06,0.001,80568,0.12689558267593384
13970,5.24,19320,4,-0.38263656999999995,1.0,80722,2.5901832714225748e-06,0.001,80618,0.1290294025093317
13980,5.25,19333,4,-0.38219588000000004,1.0,80773,5.021159798464699e-06,0.001,80669,0.1274657150109609
13990,5.25,19345,4,-0.38606451999999997,1.0,80823,2.078733655253018e-06,0.001,80718,0.12626261711120607
14000,5.21,19357,4,-0.38033977,1.0,80873,1.2351873598011782e-06,0.001,80769,0.12254467606544495
14010,5.18,19369,4,-0.37665740999999997,1.0,80923,6.089790019814245e-06,0.001,80820,0.13575881719589233
14020,5.1,19380,4,-0.36822122000000007,1.0,80968,1.2610813087121642e-06,0.001,80865,0.1276385821402073
14030,5.05,19392,4,-0.35901421999999994,1.0,81018,2.16517418039075e-06,0.001,80914,0.12872651033103466
14040,5.01,19404,4,-0.35373972000000004,1.0,81069,1.8741879159733799e-06,0.001,80965,0.12324847467243671
14050,4.98,19416,4,-0.34715656,1.0,81118,2.0953876855855924e-06,0.001,81014,0.1221585546930631
14060,4.96,19428,4,-0.34359808000000003,1.0,81167,4.3970559090666935e-06,0.001,81064,0.1289305180311203
14070,4.96,19440,4,-0.34254844,1.0,81218,2.3871512667028584e-06,0.001,81113,0.13061302453279494
14080,4.94,19452,4,-0.3430285,1.0,81267,2.0388181155794883e-06,0.001,81162,0.12555982023477555
14090,4.97,19464,4,-0.34147847,1.0,81320,2.4858348979250877e-06,0.001,81217,0.1280909448862076
14100,5.01,19477,4,-0.34486276,1.0,81374,2.391171343723337e-06,0.001,81270,0.11907100571053368
14110,5.01,19489,4,-0.34364151,1.0,81424,1.9173385368276286e-06,0.001,81319,0.12202676385641098
14120,5.06,19501,4,-0.3491166499999999,1.0,81474,1.6062141298789357e-06,0.001,81371,0.13205102682113648
14130,5.08,19514,4,-0.35452963000000004,1.0,81526,2.0879958431881582e-06,0.001,81422,0.129449142764012
14140,5.13,19527,4,-0.36378794999999997,1.0,81582,3.852073973575898e-06,0.001,81477,0.12363171701629956
14150,5.2,19541,4,-0.37465469000000007,1.0,81638,2.8163016736471036e-06,0.001,81534,0.12444210300842921
14160,5.2,19553,4,-0.37595038000000003,1.0,81687,2.4550749913032632e-06,0.001,81583,0.1297830951710542
14170,5.2,19565,4,-0.37629266,1.0,81738,3.4515066025570766e-06,0.001,81634,0.12470080277749471
14180,5.21,19577,4,-0.37434422000000006,1.0,81788,2.3444994970608e-06,0.001,81684,0.12856396287679672
14190,5.15,19588,4,-0.36965308,1.0,81835,5.622646312986035e-06,0.001,81730,0.12185520492494106
14200,5.16,19601,4,-0.37547021999999997,1.0,81890,3.042940534214722e-06,0.001,81787,0.12284225597977638
14210,5.19,19614,4,-0.38223676999999995,1.0,81943,5.4780810614829535e-06,0.001,81840,0.12321568876504899
14220,5.21,19627,4,-0.3858375599999999,1.0,81995,2.0868228830295265e-06,0.001,81891,0.12568846493959426
14230,5.26,19640,4,-0.38830466,1.0,82052,5.6941115644804086e-06,0.001,81947,0.1297235831618309
14240,5.24,19653,4,-0.38604054,1.0,82106,4.4698895180772524e-06,0.001,82001,0.12362959111730258
14250,5.17,19665,4,-0.37835646000000006,1.0,82155,3.869268630296574e-06,0.001,82051,0.12953583598136903
14260,5.2,19678,4,-0.38001429999999997,1.0,82207,2.0148251808547812e-06,0.001,82103,0.12737103125878743
14270,5.22,19690,4,-0.38662106000000007,1.0,82260,2.5169150831061415e-06,0.001,82154,0.12749876081943512
14280,5.17,19701,4,-0.38165868999999986,1.0,82305,3.5459167975204764e-06,0.001,82201,0.11867237277328968
14290,5.23,19714,4,-0.3910959400000001,1.0,82358,1.9153054121748677e-06,0.001,82255,0.12256976110594613
14300,5.23,19727,4,-0.3885151500000001,1.0,82413,3.013308446497831e-06,0.001,82308,0.12254466265439987
14310,5.21,19739,4,-0.38245099000000005,1.0,82464,2.8372204269544455e-06,0.001,82361,0.12687353938817977
14320,5.22,19752,4,-0.3832871599999999,1.0,82517,3.1379317988466937e-06,0.001,82413,0.12470261007547379
14330,5.14,19764,4,-0.37586794999999995,1.0,82566,1.735009419689959e-06,0.001,82461,0.1218249499797821
14340,5.07,19775,4,-0.36455460999999995,1.0,82613,2.285784006517133e-06,0.001,82510,0.13071130961179733
14350,5.12,19788,4,-0.3718358500000001,1.0,82667,5.10898409326425e-06,0.001,82564,0.1265802520016829
14360,5.08,19800,4,-0.36620091000000005,1.0,82715,1.8736968456778413e-06,0.001,82612,0.1320976447314024
14370,5.1,19813,4,-0.36637625999999995,1.0,82770,2.5773860367432158e-06,0.001,82665,0.13486862058440843
14380,5.19,19826,4,-0.38060602999999993,1.0,82824,4.192387450530077e-06,0.001,82719,0.12185910642147064
14390,5.18,19838,4,-0.37588654,1.0,82876,1.895993591460865e-06,0.001,82771,0.12021249905228615
14400,5.15,19851,4,-0.37430411999999996,1.0,82928,5.996257186779985e-06,0.001,82823,0.12097673304378986
14410,5.11,19862,4,-0.36995153000000003,1.0,82975,1.7939351209861342e-06,0.001,82872,0.12547269463539124
14420,5.09,19875,4,-0.36722825,1.0,83026,7.205839597190788e-06,0.001,82922,0.11859438419342042
14430,5.09,19886,4,-0.36878393000000004,1.0,83075,2.076901239433937e-06,0.001,82971,0.12015465026100476
14440,5.15,19899,4,-0.37900698000000005,1.0,83128,2.590029225757462e-06,0.001,83023,0.12288815826177597
14450,5.13,19912,4,-0.3745154600000001,1.0,83180,1.371526082039054e-06,0.001,83076,0.12435909174382687
14460,5.17,19924,4,-0.3788010999999999,1.0,83232,1.8688537011257722e-06,0.001,83127,0.12198435068130493
14470,5.17,19937,4,-0.38527240999999995,1.0,83287,1.9284229892946314e-06,0.001,83182,0.13107491781314215
14480,5.13,19949,4,-0.38067237000000004,1.0,83337,2.809953684845823e-06,0.001,83232,0.12496698461472988
14490,5.19,19963,4,-0.38824622000000003,1.0,83395,1.8122082565241727e-06,0.001,83290,0.1254986047744751
14500,5.22,19976,4,-0.3875331800000001,1.0,83450,2.05584446651604e-06,0.001,83345,0.1253336009879907
14510,5.31,19990,4,-0.39765215,1.0,83506,2.640441539369931e-06,0.001,83403,0.12044161856174469
14520,5.34,20003,4,-0.40149860000000004,1.0,83560,6.700679932691855e-06,0.001,83455,0.13160563707351686
14530,5.39,20016,4,-0.40756673,1.0,83614,3.548757620462441e-06,0.001,83509,0.12391057184764318
14540,5.35,20028,4,-0.40088320000000005,1.0,83663,2.6703131652539014e-06,0.001,83559,0.12402576394379139
14550,5.39,20041,4,-0.40524044000000004,1.0,83719,3.478674943835358e-06,0.001,83614,0.11943332701921464
14560,5.38,20053,4,-0.40402920999999997,1.0,83770,2.2666994595965662e-06,0.001,83666,0.1358078807592392
14570,5.3,20065,4,-0.38819384,1.0,83817,1.7085298225083534e-06,0.001,83713,0.12033634446561337
14580,5.36,20078,4,-0.39217275,1.0,83873,1.7335189284040098e-06,0.001,83769,0.13228167779743671
14590,5.3,20091,4,-0.38900591,1.0,83925,2.3272551743502845e-06,0.001,83821,0.12705148011446
14600,5.26,20103,4,-0.38733694,1.0,83976,1.3566871928105684e-06,0.001,83871,0.12934967502951622
14610,5.2,20115,4,-0.3783485500000001,1.0,84026,2.1318163817340973e-06,0.001,83921,0.125011445581913
14620,5.19,20128,4,-0.37416058999999996,1.0,84079,1.1203273629689647e-06,0.001,83974,0.1228237897157669
14630,5.21,20141,4,-0.3781027600000001,1.0,84135,2.0102611794451755e-06,0.001,84030,0.12159859885772069
14640,5.24,20154,4,-0.37922072999999995,1.0,84187,2.402285766882934e-06,0.001,84083,0.12450472159045083
14650,5.2,20166,4,-0.3743362700000001,1.0,84239,1.6901938124647131e-06,0.001,84136,0.12061401903629303
14660,5.23,20179,4,-0.37910275000000004,1.0,84293,5.529943882720545e-06,0.001,84188,0.131821808218956
14670,5.3,20192,4,-0.38861155000000003,1.0,84347,2.9720865200033586e-06,0.001,84243,0.12031599755088489
14680,5.26,20205,4,-0.38892638999999996,1.0,84399,1.942223605055915e-06,0.001,84295,0.12163938954472542
14690,5.27,20217,4,-0.38591735000000005,1.0,84452,2.973334358102875e-06,0.001,84347,0.12607296109199523
14700,5.31,20231,4,-0.38981390000000005,1.0,84507,4.106191624941857e-06,0.001,84404,0.12765376642346382
14710,5.35,20243,4,-0.39462204,1.0,84561,2.073344006703337e-06,0.001,84456,0.12155122682452202
14720,5.4,20257,4,-0.4006958999999999,1.0,84619,4.166955737413705e-06,0.001,84515,0.12246167872633253
14730,5.35,20270,4,-0.39344906,1.0,84670,3.0232477001845837e-06,0.001,84565,0.11986791094144185
14740,5.33,20282,4,-0.3941417300000001,1.0,84720,2.1155686340534885e-06,0.001,84616,0.12054978683590889
14750,5.27,20293,4,-0.38632763999999997,1.0,84766,1.7659492641541874e-06,0.001,84663,0.12232514768838883
14760,5.24,20305,4,-0.3825584799999999,1.0,84817,1.7967754312545974e-06,0.001,84713,0.11856196820735931
14770,5.24,20318,4,-0.37806045,1.0,84871,1.0352657606442032e-05,0.001,84767,0.12136787176132202
14780,5.25,20331,4,-0.3727743,1.0,84924,4.206848279864061e-06,0.001,84819,0.1276221439242363
14790,5.19,20342,4,-0.36764159,1.0,84971,1.3673765977273433e-06,0.001,84867,0.12388750910758972
14800,5.13,20354,4,-0.36112727,1.0,85020,1.3013499634932184e-06,0.001,84917,0.12175047770142555
14810,5.1,20366,4,-0.36387667999999995,1.0,85071,2.118448458077182e-06,0.001,84967,0.12871289253234863
14820,5.04,20379,4,-0.35877282,1.0,85123,2.086852380974354e-06,0.001,85018,0.12412189816435178
14830,5.09,20392,4,-0.36251683,1.0,85179,4.25466055276047e-06,0.001,85072,0.12612729022900263
14840,5.13,20405,4,-0.36640553000000003,1.0,85233,3.0452220964131507e-06,0.001,85130,0.12456014752388
14850,5.19,20418,4,-0.37755108,1.0,85285,4.07777008604171e-06,0.001,85181,0.11745508760213852
14860,5.23,20431,4,-0.38505588,1.0,85340,1.819581171957907e-06,0.001,85237,0.12425393424928188
14870,5.23,20444,4,-0.38794787,1.0,85394,2.600650475415023e-06,0.001,85291,0.12520237763722739
14880,5.25,20457,4,-0.3895056,1.0,85449,2.4484916366418474e-06,0.001,85344,0.11942700296640396
14890,5.35,20471,4,-0.40212594999999995,1.0,85506,5.04160531515178e-06,0.001,85402,0.12370493759711583
14900,5.35,20483,4,-0.3995624,1.0,85555,3.2314635518559953e-06,0.001,85451,0.13070787861943245
14910,5.37,20495,4,-0.39462006000000005,1.0,85608,2.3710134428256425e-06,0.001,85503,0.12780022919178008
14920,5.4,20509,4,-0.3986347,1.0,85663,2.068462809542585e-06,0.001,85560,0.12245313291038785
14930,5.36,20521,4,-0.39466646000000005,1.0,85715,2.4196037884394173e-06,0.001,85611,0.12456733112533887
14940,5.35,20534,4,-0.3934877299999999,1.0,85768,2.7913165922655024e-06,0.001,85664,0.12492558509111404
14950,5.36,20547,4,-0.3930508100000001,1.0,85821,1.8324516304346616e-06,0.001,85716,0.12417558431625367
14960,5.4,20561,4,-0.39547579000000005,1.0,85880,5.6344072488302895e-06,0.001,85776,0.12409656388419014
14970,5.37,20573,4,-0.3953072899999999,1.0,85931,2.810697120973297e-06,0.001,85827,0.12902345011631647
14980,5.37,20586,4,-0.3970768,1.0,85986,1.5762398902552376e-06,0.001,85883,0.12133029848337173
14990,5.37,20600,4,-0.39529200000000003,1.0,86043,3.799806260455322e-06,0.001,85939,0.1262484552959601
15000,5.39,20612,4,-0.39865928999999994,1.0,86094,1.1357864309502474e-06,0.001,85991,0.1172054260969162
15010,5.4,20625,4,-0.40454267,1.0,86148,2.48608607762435e-05,0.001,86042,0.12603468572100004
15020,5.33,20637,4,-0.39807898999999997,1.0,86196,3.5352591112314258e-06,0.001,86091,0.12192848324775696
15030,5.3,20648,4,-0.39431785,1.0,86245,9.033821015691501e-07,0.001,86140,0.1280154287815094
15040,5.26,20660,4,-0.39177343,1.0,86294,9.095557970795199e-07,0.001,86191,0.12895740419626237
15050,5.26,20673,4,-0.38918226000000006,1.0,86347,1.7396364683008868e-06,0.001,86242,0.1248738169670105
15060,5.19,20686,4,-0.38257415,1.0,86399,2.903609811255592e-06,0.001,86294,0.12572127332290015
15070,5.18,20698,4,-0.37956447,1.0,86449,3.6809092307521496e-06,0.001,86345,0.11802148222923278
15080,5.13,20710,4,-0.37338278,1.0,86499,4.8104468987730796e-06,0.001,86394,0.13046505451202392
15090,5.07,20722,4,-0.36852841,1.0,86550,4.059986224547174e-06,0.001,86445,0.12701265327632427
